Time,"Points:0","Points:1","Points:2","contact_pressure"
2.3,-0.5,-0.5,0.5,0
2.3,-0.5,-0.5,0.3,0
2.3,-0.5,-0.3,0.3,0
2.3,-0.5,-0.3,0.5,0
2.3,-0.3,-0.5,0.5,0
2.3,-0.3,-0.5,0.3,0
2.3,-0.3,-0.3,0.3,0
2.3,-0.3,-0.3,0.5,0
2.3,-0.5,-0.5,0.1,0
2.3,-0.5,-0.3,0.1,0
2.3,-0.3,-0.5,0.1,0
2.3,-0.3,-0.3,0.1,0
2.3,-0.5,-0.5,-0.1,0
2.3,-0.5,-0.3,-0.1,0
2.3,-0.3,-0.5,-0.1,0
2.3,-0.3,-0.3,-0.1,0
2.3,-0.5,-0.5,-0.3,0
2.3,-0.5,-0.3,-0.3,0
2.3,-0.3,-0.5,-0.3,0
2.3,-0.3,-0.3,-0.3,0
2.3,-0.5,-0.5,-0.5,0
2.3,-0.5,-0.3,-0.5,0
2.3,-0.3,-0.5,-0.5,0
2.3,-0.3,-0.3,-0.5,0
2.3,-0.5,-0.1,0.3,0
2.3,-0.5,-0.1,0.5,0
2.3,-0.3,-0.1,0.3,0
2.3,-0.3,-0.1,0.5,0
2.3,-0.5,-0.1,0.1,0
2.3,-0.3,-0.1,0.1,0
2.3,-0.5,-0.1,-0.1,0
2.3,-0.3,-0.1,-0.1,0
2.3,-0.5,-0.1,-0.3,0
2.3,-0.3,-0.1,-0.3,0
2.3,-0.5,-0.1,-0.5,0
2.3,-0.3,-0.1,-0.5,0
2.3,-0.5,0.1,0.3,0
2.3,-0.5,0.1,0.5,0
2.3,-0.3,0.1,0.3,0
2.3,-0.3,0.1,0.5,0
2.3,-0.5,0.1,0.1,0
2.3,-0.3,0.1,0.1,0
2.3,-0.5,0.1,-0.1,0
2.3,-0.3,0.1,-0.1,0
2.3,-0.5,0.1,-0.3,0
2.3,-0.3,0.1,-0.3,0
2.3,-0.5,0.1,-0.5,0
2.3,-0.3,0.1,-0.5,0
2.3,-0.5,0.3,0.3,0
2.3,-0.5,0.3,0.5,0
2.3,-0.3,0.3,0.3,0
2.3,-0.3,0.3,0.5,0
2.3,-0.5,0.3,0.1,0
2.3,-0.3,0.3,0.1,0
2.3,-0.5,0.3,-0.1,0
2.3,-0.3,0.3,-0.1,0
2.3,-0.5,0.3,-0.3,0
2.3,-0.3,0.3,-0.3,0
2.3,-0.5,0.3,-0.5,0
2.3,-0.3,0.3,-0.5,0
2.3,-0.5,0.5,0.3,0
2.3,-0.5,0.5,0.5,0
2.3,-0.3,0.5,0.3,0
2.3,-0.3,0.5,0.5,0
2.3,-0.5,0.5,0.1,0
2.3,-0.3,0.5,0.1,0
2.3,-0.5,0.5,-0.1,0
2.3,-0.3,0.5,-0.1,0
2.3,-0.5,0.5,-0.3,0
2.3,-0.3,0.5,-0.3,0
2.3,-0.5,0.5,-0.5,0
2.3,-0.3,0.5,-0.5,0
2.3,-0.1,-0.5,0.5,0
2.3,-0.1,-0.5,0.3,0
2.3,-0.1,-0.3,0.3,0
2.3,-0.1,-0.3,0.5,0
2.3,-0.1,-0.5,0.1,0
2.3,-0.1,-0.3,0.1,0
2.3,-0.1,-0.5,-0.1,0
2.3,-0.1,-0.3,-0.1,0
2.3,-0.1,-0.5,-0.3,0
2.3,-0.1,-0.3,-0.3,0
2.3,-0.1,-0.5,-0.5,0
2.3,-0.1,-0.3,-0.5,0
2.3,-0.1,-0.1,0.3,0
2.3,-0.1,-0.1,0.5,0
2.3,-0.1,-0.1,0.1,0
2.3,-0.1,-0.1,-0.1,0
2.3,-0.1,-0.1,-0.3,0
2.3,-0.1,-0.1,-0.5,0
2.3,-0.1,0.1,0.3,0
2.3,-0.1,0.1,0.5,0
2.3,-0.1,0.1,0.1,0
2.3,-0.1,0.1,-0.1,0
2.3,-0.1,0.1,-0.3,0
2.3,-0.1,0.1,-0.5,0
2.3,-0.1,0.3,0.3,0
2.3,-0.1,0.3,0.5,0
2.3,-0.1,0.3,0.1,0
2.3,-0.1,0.3,-0.1,0
2.3,-0.1,0.3,-0.3,0
2.3,-0.1,0.3,-0.5,0
2.3,-0.1,0.5,0.3,0
2.3,-0.1,0.5,0.5,0
2.3,-0.1,0.5,0.1,0
2.3,-0.1,0.5,-0.1,0
2.3,-0.1,0.5,-0.3,0
2.3,-0.1,0.5,-0.5,0
2.3,0.1,-0.5,0.5,0
2.3,0.1,-0.5,0.3,0
2.3,0.1,-0.3,0.3,0
2.3,0.1,-0.3,0.5,0
2.3,0.1,-0.5,0.1,0
2.3,0.1,-0.3,0.1,0
2.3,0.1,-0.5,-0.1,0
2.3,0.1,-0.3,-0.1,0
2.3,0.1,-0.5,-0.3,0
2.3,0.1,-0.3,-0.3,0
2.3,0.1,-0.5,-0.5,0
2.3,0.1,-0.3,-0.5,0
2.3,0.1,-0.1,0.3,0
2.3,0.1,-0.1,0.5,0
2.3,0.1,-0.1,0.1,0
2.3,0.1,-0.1,-0.1,0
2.3,0.1,-0.1,-0.3,0
2.3,0.1,-0.1,-0.5,0
2.3,0.1,0.1,0.3,0
2.3,0.1,0.1,0.5,0
2.3,0.1,0.1,0.1,0
2.3,0.1,0.1,-0.1,0
2.3,0.1,0.1,-0.3,0
2.3,0.1,0.1,-0.5,0
2.3,0.1,0.3,0.3,0
2.3,0.1,0.3,0.5,0
2.3,0.1,0.3,0.1,0
2.3,0.1,0.3,-0.1,0
2.3,0.1,0.3,-0.3,0
2.3,0.1,0.3,-0.5,0
2.3,0.1,0.5,0.3,0
2.3,0.1,0.5,0.5,0
2.3,0.1,0.5,0.1,0
2.3,0.1,0.5,-0.1,0
2.3,0.1,0.5,-0.3,0
2.3,0.1,0.5,-0.5,0
2.3,0.3,-0.5,0.5,0
2.3,0.3,-0.5,0.3,0
2.3,0.3,-0.3,0.3,0
2.3,0.3,-0.3,0.5,0
2.3,0.3,-0.5,0.1,0
2.3,0.3,-0.3,0.1,0
2.3,0.3,-0.5,-0.1,0
2.3,0.3,-0.3,-0.1,0
2.3,0.3,-0.5,-0.3,0
2.3,0.3,-0.3,-0.3,0
2.3,0.3,-0.5,-0.5,0
2.3,0.3,-0.3,-0.5,0
2.3,0.3,-0.1,0.3,0
2.3,0.3,-0.1,0.5,0
2.3,0.3,-0.1,0.1,0
2.3,0.3,-0.1,-0.1,0
2.3,0.3,-0.1,-0.3,0
2.3,0.3,-0.1,-0.5,0
2.3,0.3,0.1,0.3,0
2.3,0.3,0.1,0.5,0
2.3,0.3,0.1,0.1,0
2.3,0.3,0.1,-0.1,0
2.3,0.3,0.1,-0.3,0
2.3,0.3,0.1,-0.5,0
2.3,0.3,0.3,0.3,0
2.3,0.3,0.3,0.5,0
2.3,0.3,0.3,0.1,0
2.3,0.3,0.3,-0.1,0
2.3,0.3,0.3,-0.3,0
2.3,0.3,0.3,-0.5,0
2.3,0.3,0.5,0.3,0
2.3,0.3,0.5,0.5,0
2.3,0.3,0.5,0.1,0
2.3,0.3,0.5,-0.1,0
2.3,0.3,0.5,-0.3,0
2.3,0.3,0.5,-0.5,0
2.3,0.5,-0.5,0.5,0
2.3,0.5,-0.5,0.3,0
2.3,0.5,-0.3,0.3,0
2.3,0.5,-0.3,0.5,0
2.3,0.5,-0.5,0.1,0
2.3,0.5,-0.3,0.1,0
2.3,0.5,-0.5,-0.1,0
2.3,0.5,-0.3,-0.1,0
2.3,0.5,-0.5,-0.3,0
2.3,0.5,-0.3,-0.3,0
2.3,0.5,-0.5,-0.5,0
2.3,0.5,-0.3,-0.5,0
2.3,0.5,-0.1,0.3,0
2.3,0.5,-0.1,0.5,0
2.3,0.5,-0.1,0.1,0
2.3,0.5,-0.1,-0.1,0
2.3,0.5,-0.1,-0.3,0
2.3,0.5,-0.1,-0.5,0
2.3,0.5,0.1,0.3,0
2.3,0.5,0.1,0.5,0
2.3,0.5,0.1,0.1,0
2.3,0.5,0.1,-0.1,0
2.3,0.5,0.1,-0.3,0
2.3,0.5,0.1,-0.5,0
2.3,0.5,0.3,0.3,0
2.3,0.5,0.3,0.5,0
2.3,0.5,0.3,0.1,0
2.3,0.5,0.3,-0.1,0
2.3,0.5,0.3,-0.3,0
2.3,0.5,0.3,-0.5,0
2.3,0.5,0.5,0.3,0
2.3,0.5,0.5,0.5,0
2.3,0.5,0.5,0.1,0
2.3,0.5,0.5,-0.1,0
2.3,0.5,0.5,-0.3,0
2.3,0.5,0.5,-0.5,0
2.3,-0.5,0.5,0.5,863.66
2.3,-0.5,0.5,0.3,1126.6
2.3,-0.5,0.7,0.3,0
2.3,-0.5,0.7,0.5,0
2.3,-0.3,0.5,0.5,1082.9
2.3,-0.3,0.5,0.3,1170.2
2.3,-0.3,0.7,0.3,0
2.3,-0.3,0.7,0.5,0
2.3,-0.5,0.5,0.1,1456.3
2.3,-0.5,0.7,0.1,0
2.3,-0.3,0.5,0.1,1508.1
2.3,-0.3,0.7,0.1,0
2.3,-0.5,0.5,-0.1,1453.5
2.3,-0.5,0.7,-0.1,0
2.3,-0.3,0.5,-0.1,1545.7
2.3,-0.3,0.7,-0.1,0
2.3,-0.5,0.5,-0.3,1192.3
2.3,-0.5,0.7,-0.3,0
2.3,-0.3,0.5,-0.3,1310
2.3,-0.3,0.7,-0.3,0
2.3,-0.5,0.5,-0.5,1023.6
2.3,-0.5,0.7,-0.5,0
2.3,-0.3,0.5,-0.5,1198.3
2.3,-0.3,0.7,-0.5,0
2.3,-0.5,0.9,0.3,0
2.3,-0.5,0.9,0.5,0
2.3,-0.3,0.9,0.3,0
2.3,-0.3,0.9,0.5,0
2.3,-0.5,0.9,0.1,0
2.3,-0.3,0.9,0.1,0
2.3,-0.5,0.9,-0.1,0
2.3,-0.3,0.9,-0.1,0
2.3,-0.5,0.9,-0.3,0
2.3,-0.3,0.9,-0.3,0
2.3,-0.5,0.9,-0.5,0
2.3,-0.3,0.9,-0.5,0
2.3,-0.5,1.1,0.3,0
2.3,-0.5,1.1,0.5,0
2.3,-0.3,1.1,0.3,0
2.3,-0.3,1.1,0.5,0
2.3,-0.5,1.1,0.1,0
2.3,-0.3,1.1,0.1,0
2.3,-0.5,1.1,-0.1,0
2.3,-0.3,1.1,-0.1,0
2.3,-0.5,1.1,-0.3,0
2.3,-0.3,1.1,-0.3,0
2.3,-0.5,1.1,-0.5,0
2.3,-0.3,1.1,-0.5,0
2.3,-0.5,1.3,0.3,0
2.3,-0.5,1.3,0.5,0
2.3,-0.3,1.3,0.3,0
2.3,-0.3,1.3,0.5,0
2.3,-0.5,1.3,0.1,0
2.3,-0.3,1.3,0.1,0
2.3,-0.5,1.3,-0.1,0
2.3,-0.3,1.3,-0.1,0
2.3,-0.5,1.3,-0.3,0
2.3,-0.3,1.3,-0.3,0
2.3,-0.5,1.3,-0.5,0
2.3,-0.3,1.3,-0.5,0
2.3,-0.5,1.5,0.3,0
2.3,-0.5,1.5,0.5,0
2.3,-0.3,1.5,0.3,0
2.3,-0.3,1.5,0.5,0
2.3,-0.5,1.5,0.1,0
2.3,-0.3,1.5,0.1,0
2.3,-0.5,1.5,-0.1,0
2.3,-0.3,1.5,-0.1,0
2.3,-0.5,1.5,-0.3,0
2.3,-0.3,1.5,-0.3,0
2.3,-0.5,1.5,-0.5,0
2.3,-0.3,1.5,-0.5,0
2.3,-0.1,0.5,0.5,2896.9
2.3,-0.1,0.5,0.3,1593
2.3,-0.1,0.7,0.3,0
2.3,-0.1,0.7,0.5,0
2.3,-0.1,0.5,0.1,1726.5
2.3,-0.1,0.7,0.1,0
2.3,-0.1,0.5,-0.1,1781.3
2.3,-0.1,0.7,-0.1,0
2.3,-0.1,0.5,-0.3,1549.9
2.3,-0.1,0.7,-0.3,0
2.3,-0.1,0.5,-0.5,1465.7
2.3,-0.1,0.7,-0.5,0
2.3,-0.1,0.9,0.3,0
2.3,-0.1,0.9,0.5,0
2.3,-0.1,0.9,0.1,0
2.3,-0.1,0.9,-0.1,0
2.3,-0.1,0.9,-0.3,0
2.3,-0.1,0.9,-0.5,0
2.3,-0.1,1.1,0.3,0
2.3,-0.1,1.1,0.5,0
2.3,-0.1,1.1,0.1,0
2.3,-0.1,1.1,-0.1,0
2.3,-0.1,1.1,-0.3,0
2.3,-0.1,1.1,-0.5,0
2.3,-0.1,1.3,0.3,0
2.3,-0.1,1.3,0.5,0
2.3,-0.1,1.3,0.1,0
2.3,-0.1,1.3,-0.1,0
2.3,-0.1,1.3,-0.3,0
2.3,-0.1,1.3,-0.5,0
2.3,-0.1,1.5,0.3,0
2.3,-0.1,1.5,0.5,0
2.3,-0.1,1.5,0.1,0
2.3,-0.1,1.5,-0.1,0
2.3,-0.1,1.5,-0.3,0
2.3,-0.1,1.5,-0.5,0
2.3,0.1,0.5,0.5,1348.3
2.3,0.1,0.5,0.3,1411.2
2.3,0.1,0.7,0.3,0
2.3,0.1,0.7,0.5,0
2.3,0.1,0.5,0.1,1741.3
2.3,0.1,0.7,0.1,0
2.3,0.1,0.5,-0.1,1779.8
2.3,0.1,0.7,-0.1,0
2.3,0.1,0.5,-0.3,1552.7
2.3,0.1,0.7,-0.3,0
2.3,0.1,0.5,-0.5,1466.6
2.3,0.1,0.7,-0.5,0
2.3,0.1,0.9,0.3,0
2.3,0.1,0.9,0.5,0
2.3,0.1,0.9,0.1,0
2.3,0.1,0.9,-0.1,0
2.3,0.1,0.9,-0.3,0
2.3,0.1,0.9,-0.5,0
2.3,0.1,1.1,0.3,0
2.3,0.1,1.1,0.5,0
2.3,0.1,1.1,0.1,0
2.3,0.1,1.1,-0.1,0
2.3,0.1,1.1,-0.3,0
2.3,0.1,1.1,-0.5,0
2.3,0.1,1.3,0.3,0
2.3,0.1,1.3,0.5,0
2.3,0.1,1.3,0.1,0
2.3,0.1,1.3,-0.1,0
2.3,0.1,1.3,-0.3,0
2.3,0.1,1.3,-0.5,0
2.3,0.1,1.5,0.3,0
2.3,0.1,1.5,0.5,0
2.3,0.1,1.5,0.1,0
2.3,0.1,1.5,-0.1,0
2.3,0.1,1.5,-0.3,0
2.3,0.1,1.5,-0.5,0
2.3,0.3,0.5,0.5,1081.7
2.3,0.3,0.5,0.3,1254.9
2.3,0.3,0.7,0.3,0
2.3,0.3,0.7,0.5,0
2.3,0.3,0.5,0.1,1539.9
2.3,0.3,0.7,0.1,0
2.3,0.3,0.5,-0.1,1546.5
2.3,0.3,0.7,-0.1,0
2.3,0.3,0.5,-0.3,1311.9
2.3,0.3,0.7,-0.3,0
2.3,0.3,0.5,-0.5,1199.2
2.3,0.3,0.7,-0.5,0
2.3,0.3,0.9,0.3,0
