Time,"Points:0","Points:1","Points:2","contact_pressure","disp:0","disp:1","disp:2","ids","nodal_area_dummy_name","penetration"
1.4,-0.5,-0.5,0.5,0,0,0,0,1,0,0
1.4,-0.5,-0.5,0.3,0,0,0,0,2,0,0
1.4,-0.5,-0.3,0.3,0,-4.1651e-08,-5.7992e-08,1.853e-08,3,0,0
1.4,-0.5,-0.3,0.5,0,-4.069e-08,-6.639e-08,4.0693e-08,4,0,0
1.4,-0.3,-0.5,0.5,0,0,0,0,5,0,0
1.4,-0.3,-0.5,0.3,0,0,0,0,6,0,0
1.4,-0.3,-0.3,0.3,0,-1.8428e-08,-4.9231e-08,1.8429e-08,7,0,0
1.4,-0.3,-0.3,0.5,0,-1.8528e-08,-5.7993e-08,4.1652e-08,8,0,0
1.4,-0.5,-0.5,0.1,0,0,0,0,9,0,0
1.4,-0.5,-0.3,0.1,0,-4.3598e-08,-5.9163e-08,5.6957e-09,10,0,0
1.4,-0.3,-0.5,0.1,0,0,0,0,11,0,0
1.4,-0.3,-0.3,0.1,0,-1.9484e-08,-5.007e-08,5.4215e-09,12,0,0
1.4,-0.5,-0.5,-0.1,0,0,0,0,13,0,0
1.4,-0.5,-0.3,-0.1,0,-4.3598e-08,-5.9164e-08,-5.6936e-09,14,0,0
1.4,-0.3,-0.5,-0.1,0,0,0,0,15,0,0
1.4,-0.3,-0.3,-0.1,0,-1.9483e-08,-5.007e-08,-5.4199e-09,16,0,0
1.4,-0.5,-0.5,-0.3,0,0,0,0,17,0,0
1.4,-0.5,-0.3,-0.3,0,-4.1651e-08,-5.7994e-08,-1.8528e-08,18,0,0
1.4,-0.3,-0.5,-0.3,0,0,0,0,19,0,0
1.4,-0.3,-0.3,-0.3,0,-1.8428e-08,-4.9232e-08,-1.8427e-08,20,0,0
1.4,-0.5,-0.5,-0.5,0,0,0,0,21,0,0
1.4,-0.5,-0.3,-0.5,0,-4.0691e-08,-6.6391e-08,-4.0691e-08,22,0,0
1.4,-0.3,-0.5,-0.5,0,0,0,0,23,0,0
1.4,-0.3,-0.3,-0.5,0,-1.8528e-08,-5.7993e-08,-4.1651e-08,24,0,0
1.4,-0.5,-0.1,0.3,0,-3.5229e-08,-1.0415e-07,2.3757e-08,25,0,0
1.4,-0.5,-0.1,0.5,0,-3.4187e-08,-1.0204e-07,3.4193e-08,26,0,0
1.4,-0.3,-0.1,0.3,0,-2.3616e-08,-1.0654e-07,2.3619e-08,27,0,0
1.4,-0.3,-0.1,0.5,0,-2.3752e-08,-1.0416e-07,3.5231e-08,28,0,0
1.4,-0.5,-0.1,0.1,0,-3.8165e-08,-1.0255e-07,7.6505e-09,29,0,0
1.4,-0.3,-0.1,0.1,0,-2.4874e-08,-1.0502e-07,7.2598e-09,30,0,0
1.4,-0.5,-0.1,-0.1,0,-3.8165e-08,-1.0255e-07,-7.6472e-09,31,0,0
1.4,-0.3,-0.1,-0.1,0,-2.4874e-08,-1.0502e-07,-7.2571e-09,32,0,0
1.4,-0.5,-0.1,-0.3,0,-3.523e-08,-1.0416e-07,-2.3753e-08,33,0,0
1.4,-0.3,-0.1,-0.3,0,-2.3617e-08,-1.0654e-07,-2.3616e-08,34,0,0
1.4,-0.5,-0.1,-0.5,0,-3.4189e-08,-1.0204e-07,-3.4189e-08,35,0,0
1.4,-0.3,-0.1,-0.5,0,-2.3752e-08,-1.0416e-07,-3.5229e-08,36,0,0
1.4,-0.5,0.1,0.3,0,-2.6647e-08,-1.3643e-07,1.6767e-08,37,0,0
1.4,-0.5,0.1,0.5,0,-2.6666e-08,-1.2933e-07,2.6678e-08,38,0,0
1.4,-0.3,0.1,0.3,0,-1.6795e-08,-1.4387e-07,1.6799e-08,39,0,0
1.4,-0.3,0.1,0.5,0,-1.676e-08,-1.3643e-07,2.6652e-08,40,0,0
1.4,-0.5,0.1,0.1,0,-2.7393e-08,-1.3796e-07,6.2359e-09,41,0,0
1.4,-0.3,0.1,0.1,0,-1.7379e-08,-1.4574e-07,6.134e-09,42,0,0
1.4,-0.5,0.1,-0.1,0,-2.7394e-08,-1.3796e-07,-6.2325e-09,43,0,0
1.4,-0.3,0.1,-0.1,0,-1.7378e-08,-1.4574e-07,-6.1335e-09,44,0,0
1.4,-0.5,0.1,-0.3,0,-2.665e-08,-1.3644e-07,-1.6762e-08,45,0,0
1.4,-0.3,0.1,-0.3,0,-1.6797e-08,-1.4387e-07,-1.6794e-08,46,0,0
1.4,-0.5,0.1,-0.5,0,-2.6673e-08,-1.2934e-07,-2.6673e-08,47,0,0
1.4,-0.3,0.1,-0.5,0,-1.6762e-08,-1.3643e-07,-2.6647e-08,48,0,0
1.4,-0.5,0.3,0.3,0,-1.3997e-08,-1.5759e-07,9.2406e-09,49,0,0
1.4,-0.5,0.3,0.5,0,-1.3809e-08,-1.4856e-07,1.3831e-08,50,0,0
1.4,-0.3,0.3,0.3,0,-9.168e-09,-1.6673e-07,9.1586e-09,51,0,0
1.4,-0.3,0.3,0.5,0,-9.2115e-09,-1.5757e-07,1.3988e-08,52,0,0
1.4,-0.5,0.3,0.1,0,-1.4223e-08,-1.6117e-07,3.1489e-09,53,0,0
1.4,-0.3,0.3,0.1,0,-9.2638e-09,-1.7048e-07,3.1069e-09,54,0,0
1.4,-0.5,0.3,-0.1,0,-1.4221e-08,-1.6117e-07,-3.1466e-09,55,0,0
1.4,-0.3,0.3,-0.1,0,-9.2602e-09,-1.7047e-07,-3.1086e-09,56,0,0
1.4,-0.5,0.3,-0.3,0,-1.4e-08,-1.576e-07,-9.2323e-09,57,0,0
1.4,-0.3,0.3,-0.3,0,-9.1656e-09,-1.6673e-07,-9.1601e-09,58,0,0
1.4,-0.5,0.3,-0.5,0,-1.3825e-08,-1.4857e-07,-1.3823e-08,59,0,0
1.4,-0.3,0.3,-0.5,0,-9.2341e-09,-1.576e-07,-1.3995e-08,60,0,0
1.4,-0.5,0.5,0.3,0,-1.5592e-09,-1.6547e-07,1.0744e-09,61,0,0
1.4,-0.5,0.5,0.5,0,-1.6186e-09,-1.5576e-07,1.6029e-09,62,0,0
1.4,-0.3,0.5,0.3,0,-1.0991e-09,-1.7524e-07,1.0894e-09,63,0,0
1.4,-0.3,0.5,0.5,0,-1.0894e-09,-1.654e-07,1.5492e-09,64,0,0
1.4,-0.5,0.5,0.1,0,-1.556e-09,-1.6997e-07,4.7029e-10,65,0,0
1.4,-0.3,0.5,0.1,0,-1.105e-09,-1.798e-07,4.6314e-10,66,0,0
1.4,-0.5,0.5,-0.1,0,-1.5538e-09,-1.6997e-07,-4.6832e-10,67,0,0
1.4,-0.3,0.5,-0.1,0,-1.1028e-09,-1.798e-07,-4.566e-10,68,0,0
1.4,-0.5,0.5,-0.3,0,-1.5523e-09,-1.6547e-07,-1.0728e-09,69,0,0
1.4,-0.3,0.5,-0.3,0,-1.0924e-09,-1.7525e-07,-1.0829e-09,70,0,0
1.4,-0.5,0.5,-0.5,0,-1.6066e-09,-1.5574e-07,-1.6017e-09,71,0,0
1.4,-0.3,0.5,-0.5,0,-1.0779e-09,-1.6546e-07,-1.5429e-09,72,0,0
1.4,-0.1,-0.5,0.5,0,0,0,0,73,0,0
