Time,"Points:0","Points:1","Points:2","contact_pressure","disp:0","disp:1","disp:2","ids","nodal_area_dummy_name","penetration"
1.8,-0.5,-0.5,0.5,0,0,0,0,1,0,0
1.8,-0.5,-0.5,0.3,0,0,0,0,2,0,0
1.8,-0.5,-0.3,0.3,0,-4.1651e-08,-5.7992e-08,1.853e-08,3,0,0
1.8,-0.5,-0.3,0.5,0,-4.069e-08,-6.639e-08,4.0693e-08,4,0,0
1.8,-0.3,-0.5,0.5,0,0,0,0,5,0,0
1.8,-0.3,-0.5,0.3,0,0,0,0,6,0,0
1.8,-0.3,-0.3,0.3,0,-1.8428e-08,-4.9231e-08,1.8429e-08,7,0,0
1.8,-0.3,-0.3,0.5,0,-1.8528e-08,-5.7993e-08,4.1652e-08,8,0,0
1.8,-0.5,-0.5,0.1,0,0,0,0,9,0,0
1.8,-0.5,-0.3,0.1,0,-4.3598e-08,-5.9163e-08,5.6962e-09,10,0,0
1.8,-0.3,-0.5,0.1,0,0,0,0,11,0,0
1.8,-0.3,-0.3,0.1,0,-1.9483e-08,-5.007e-08,5.4218e-09,12,0,0
1.8,-0.5,-0.5,-0.1,0,0,0,0,13,0,0
1.8,-0.5,-0.3,-0.1,0,-4.3598e-08,-5.9164e-08,-5.6932e-09,14,0,0
1.8,-0.3,-0.5,-0.1,0,0,0,0,15,0,0
1.8,-0.3,-0.3,-0.1,0,-1.9483e-08,-5.007e-08,-5.4196e-09,16,0,0
1.8,-0.5,-0.5,-0.3,0,0,0,0,17,0,0
1.8,-0.5,-0.3,-0.3,0,-4.1651e-08,-5.7994e-08,-1.8527e-08,18,0,0
1.8,-0.3,-0.5,-0.3,0,0,0,0,19,0,0
1.8,-0.3,-0.3,-0.3,0,-1.8428e-08,-4.9232e-08,-1.8427e-08,20,0,0
1.8,-0.5,-0.5,-0.5,0,0,0,0,21,0,0
1.8,-0.5,-0.3,-0.5,0,-4.0691e-08,-6.6391e-08,-4.0691e-08,22,0,0
1.8,-0.3,-0.5,-0.5,0,0,0,0,23,0,0
1.8,-0.3,-0.3,-0.5,0,-1.8528e-08,-5.7993e-08,-4.1651e-08,24,0,0
1.8,-0.5,-0.1,0.3,0,-3.5228e-08,-1.0415e-07,2.3757e-08,25,0,0
1.8,-0.5,-0.1,0.5,0,-3.4187e-08,-1.0204e-07,3.4193e-08,26,0,0
1.8,-0.3,-0.1,0.3,0,-2.3616e-08,-1.0654e-07,2.3619e-08,27,0,0
1.8,-0.3,-0.1,0.5,0,-2.3751e-08,-1.0416e-07,3.5232e-08,28,0,0
1.8,-0.5,-0.1,0.1,0,-3.8165e-08,-1.0255e-07,7.6514e-09,29,0,0
1.8,-0.3,-0.1,0.1,0,-2.4874e-08,-1.0502e-07,7.2605e-09,30,0,0
1.8,-0.5,-0.1,-0.1,0,-3.8165e-08,-1.0255e-07,-7.6464e-09,31,0,0
1.8,-0.3,-0.1,-0.1,0,-2.4875e-08,-1.0502e-07,-7.2564e-09,32,0,0
1.8,-0.5,-0.1,-0.3,0,-3.523e-08,-1.0416e-07,-2.3752e-08,33,0,0
1.8,-0.3,-0.1,-0.3,0,-2.3617e-08,-1.0654e-07,-2.3615e-08,34,0,0
1.8,-0.5,-0.1,-0.5,0,-3.4189e-08,-1.0204e-07,-3.4188e-08,35,0,0
1.8,-0.3,-0.1,-0.5,0,-2.3753e-08,-1.0416e-07,-3.5228e-08,36,0,0
1.8,-0.5,0.1,0.3,0,-2.6647e-08,-1.3643e-07,1.6769e-08,37,0,0
1.8,-0.5,0.1,0.5,0,-2.6665e-08,-1.2933e-07,2.668e-08,38,0,0
1.8,-0.3,0.1,0.3,0,-1.6794e-08,-1.4387e-07,1.68e-08,39,0,0
1.8,-0.3,0.1,0.5,0,-1.6759e-08,-1.3643e-07,2.6653e-08,40,0,0
1.8,-0.5,0.1,0.1,0,-2.7393e-08,-1.3796e-07,6.2372e-09,41,0,0
1.8,-0.3,0.1,0.1,0,-1.7379e-08,-1.4574e-07,6.135e-09,42,0,0
1.8,-0.5,0.1,-0.1,0,-2.7394e-08,-1.3796e-07,-6.2312e-09,43,0,0
1.8,-0.3,0.1,-0.1,0,-1.7378e-08,-1.4574e-07,-6.1325e-09,44,0,0
1.8,-0.5,0.1,-0.3,0,-2.665e-08,-1.3644e-07,-1.6761e-08,45,0,0
1.8,-0.3,0.1,-0.3,0,-1.6797e-08,-1.4387e-07,-1.6793e-08,46,0,0
1.8,-0.5,0.1,-0.5,0,-2.6674e-08,-1.2934e-07,-2.6672e-08,47,0,0
1.8,-0.3,0.1,-0.5,0,-1.6763e-08,-1.3643e-07,-2.6646e-08,48,0,0
1.8,-0.5,0.3,0.3,0,-1.3996e-08,-1.5759e-07,9.2423e-09,49,0,0
1.8,-0.5,0.3,0.5,0,-1.3808e-08,-1.4856e-07,1.3833e-08,50,0,0
1.8,-0.3,0.3,0.3,0,-9.1675e-09,-1.6673e-07,9.1599e-09,51,0,0
1.8,-0.3,0.3,0.5,0,-9.2106e-09,-1.5757e-07,1.3989e-08,52,0,0
1.8,-0.5,0.3,0.1,0,-1.4223e-08,-1.6117e-07,3.1505e-09,53,0,0
1.8,-0.3,0.3,0.1,0,-9.2637e-09,-1.7048e-07,3.1082e-09,54,0,0
1.8,-0.5,0.3,-0.1,0,-1.4221e-08,-1.6117e-07,-3.1449e-09,55,0,0
1.8,-0.3,0.3,-0.1,0,-9.2604e-09,-1.7047e-07,-3.1073e-09,56,0,0
1.8,-0.5,0.3,-0.3,0,-1.4001e-08,-1.576e-07,-9.2306e-09,57,0,0
1.8,-0.3,0.3,-0.3,0,-9.1663e-09,-1.6673e-07,-9.1588e-09,58,0,0
1.8,-0.5,0.3,-0.5,0,-1.3826e-08,-1.4857e-07,-1.3821e-08,59,0,0
1.8,-0.3,0.3,-0.5,0,-9.2351e-09,-1.5759e-07,-1.3993e-08,60,0,0
1.8,-0.5,0.5,0.3,0,-1.5585e-09,-1.6547e-07,1.0765e-09,61,0,0
1.8,-0.5,0.5,0.5,0,-1.6175e-09,-1.5576e-07,1.605e-09,62,0,0
1.8,-0.3,0.5,0.3,0,-1.0984e-09,-1.7524e-07,1.0909e-09,63,0,0
1.8,-0.3,0.5,0.5,0,-1.0882e-09,-1.654e-07,1.5508e-09,64,0,0
1.8,-0.5,0.5,0.1,0,-1.5558e-09,-1.6997e-07,4.7234e-10,65,0,0
1.8,-0.3,0.5,0.1,0,-1.1048e-09,-1.798e-07,4.6473e-10,66,0,0
1.8,-0.5,0.5,-0.1,0,-1.554e-09,-1.6997e-07,-4.6626e-10,67,0,0
1.8,-0.3,0.5,-0.1,0,-1.1031e-09,-1.798e-07,-4.5501e-10,68,0,0
1.8,-0.5,0.5,-0.3,0,-1.5531e-09,-1.6547e-07,-1.0707e-09,69,0,0
1.8,-0.3,0.5,-0.3,0,-1.0931e-09,-1.7525e-07,-1.0813e-09,70,0,0
1.8,-0.5,0.5,-0.5,0,-1.6078e-09,-1.5574e-07,-1.5997e-09,71,0,0
1.8,-0.3,0.5,-0.5,0,-1.0791e-09,-1.6546e-07,-1.5413e-09,72,0,0
1.8,-0.1,-0.5,0.5,0,0,0,0,73,0,0
1.8,-0.1,-0.5,0.3,0,0,0,0,74,0,0
1.8,-0.1,-0.3,0.3,0,-5.4205e-09,-5.0069e-08,1.9485e-08,75,0,0
1.8,-0.1,-0.3,0.5,0,-5.6935e-09,-5.9163e-08,4.3598e-08,76,0,0
1.8,-0.1,-0.5,0.1,0,0,0,0,77,0,0
1.8,-0.1,-0.3,0.1,0,-5.7452e-09,-5.1356e-08,5.7452e-09,78,0,0
1.8,-0.1,-0.5,-0.1,0,0,0,0,79,0,0
1.8,-0.1,-0.3,-0.1,0,-5.7451e-09,-5.1355e-08,-5.7439e-09,80,0,0
