Time,"Points:0","Points:1","Points:2","contact_pressure","disp:0","disp:1","disp:2","ids","nodal_area_dummy_name","penetration"
2.2,-0.5,-0.5,0.5,0,0,0,0,1,0,0
2.2,-0.5,-0.5,0.3,0,0,0,0,2,0,0
2.2,-0.5,-0.3,0.3,0,-4.1651e-08,-5.7992e-08,1.853e-08,3,0,0
2.2,-0.5,-0.3,0.5,0,-4.069e-08,-6.639e-08,4.0693e-08,4,0,0
2.2,-0.3,-0.5,0.5,0,0,0,0,5,0,0
2.2,-0.3,-0.5,0.3,0,0,0,0,6,0,0
2.2,-0.3,-0.3,0.3,0,-1.8428e-08,-4.9231e-08,1.8429e-08,7,0,0
2.2,-0.3,-0.3,0.5,0,-1.8527e-08,-5.7994e-08,4.1653e-08,8,0,0
2.2,-0.5,-0.5,0.1,0,0,0,0,9,0,0
2.2,-0.5,-0.3,0.1,0,-4.3598e-08,-5.9163e-08,5.6964e-09,10,0,0
2.2,-0.3,-0.5,0.1,0,0,0,0,11,0,0
2.2,-0.3,-0.3,0.1,0,-1.9483e-08,-5.007e-08,5.4221e-09,12,0,0
2.2,-0.5,-0.5,-0.1,0,0,0,0,13,0,0
2.2,-0.5,-0.3,-0.1,0,-4.3598e-08,-5.9164e-08,-5.6929e-09,14,0,0
2.2,-0.3,-0.5,-0.1,0,0,0,0,15,0,0
2.2,-0.3,-0.3,-0.1,0,-1.9483e-08,-5.007e-08,-5.4194e-09,16,0,0
2.2,-0.5,-0.5,-0.3,0,0,0,0,17,0,0
2.2,-0.5,-0.3,-0.3,0,-4.1651e-08,-5.7994e-08,-1.8527e-08,18,0,0
2.2,-0.3,-0.5,-0.3,0,0,0,0,19,0,0
2.2,-0.3,-0.3,-0.3,0,-1.8428e-08,-4.9232e-08,-1.8427e-08,20,0,0
2.2,-0.5,-0.5,-0.5,0,0,0,0,21,0,0
2.2,-0.5,-0.3,-0.5,0,-4.0691e-08,-6.639e-08,-4.069e-08,22,0,0
2.2,-0.3,-0.5,-0.5,0,0,0,0,23,0,0
2.2,-0.3,-0.3,-0.5,0,-1.8528e-08,-5.7993e-08,-4.165e-08,24,0,0
2.2,-0.5,-0.1,0.3,0,-3.5228e-08,-1.0415e-07,2.3758e-08,25,0,0
2.2,-0.5,-0.1,0.5,0,-3.4186e-08,-1.0204e-07,3.4194e-08,26,0,0
2.2,-0.3,-0.1,0.3,0,-2.3616e-08,-1.0654e-07,2.362e-08,27,0,0
2.2,-0.3,-0.1,0.5,0,-2.3751e-08,-1.0416e-07,3.5232e-08,28,0,0
2.2,-0.5,-0.1,0.1,0,-3.8165e-08,-1.0255e-07,7.652e-09,29,0,0
2.2,-0.3,-0.1,0.1,0,-2.4874e-08,-1.0502e-07,7.2609e-09,30,0,0
2.2,-0.5,-0.1,-0.1,0,-3.8165e-08,-1.0255e-07,-7.6457e-09,31,0,0
2.2,-0.3,-0.1,-0.1,0,-2.4874e-08,-1.0502e-07,-7.2559e-09,32,0,0
2.2,-0.5,-0.1,-0.3,0,-3.523e-08,-1.0416e-07,-2.3751e-08,33,0,0
2.2,-0.3,-0.1,-0.3,0,-2.3617e-08,-1.0654e-07,-2.3615e-08,34,0,0
2.2,-0.5,-0.1,-0.5,0,-3.4189e-08,-1.0204e-07,-3.4187e-08,35,0,0
2.2,-0.3,-0.1,-0.5,0,-2.3753e-08,-1.0416e-07,-3.5228e-08,36,0,0
2.2,-0.5,0.1,0.3,0,-2.6646e-08,-1.3643e-07,1.677e-08,37,0,0
2.2,-0.5,0.1,0.5,0,-2.6664e-08,-1.2933e-07,2.668e-08,38,0,0
2.2,-0.3,0.1,0.3,0,-1.6794e-08,-1.4387e-07,1.6801e-08,39,0,0
2.2,-0.3,0.1,0.5,0,-1.6758e-08,-1.3643e-07,2.6654e-08,40,0,0
