Time,"Points:0","Points:1","Points:2","contact_pressure","disp:0","disp:1","disp:2","ids","nodal_area_dummy_name","penetration"
0.1,-0.5,-0.5,0.5,0,0,0,0,1,0,0
0.1,-0.5,-0.5,0.3,0,0,0,0,2,0,0
0.1,-0.5,-0.3,0.3,0,-4.1621e-08,-5.7957e-08,1.8547e-08,3,0,0
0.1,-0.5,-0.3,0.5,0,-4.0652e-08,-6.6357e-08,4.0696e-08,4,0,0
0.1,-0.3,-0.5,0.5,0,0,0,0,5,0,0
0.1,-0.3,-0.5,0.3,0,0,0,0,6,0,0
0.1,-0.3,-0.3,0.3,0,-1.841e-08,-4.9211e-08,1.8438e-08,7,0,0
0.1,-0.3,-0.3,0.5,0,-1.8507e-08,-5.7974e-08,4.1652e-08,8,0,0
0.1,-0.5,-0.5,0.1,0,0,0,0,9,0,0
0.1,-0.5,-0.3,0.1,0,-4.3575e-08,-5.9141e-08,5.7154e-09,10,0,0
0.1,-0.3,-0.5,0.1,0,0,0,0,11,0,0
0.1,-0.3,-0.3,0.1,0,-1.9471e-08,-5.0057e-08,5.4352e-09,12,0,0
0.1,-0.5,-0.5,-0.1,0,0,0,0,13,0,0
0.1,-0.5,-0.3,-0.1,0,-4.3583e-08,-5.9151e-08,-5.6759e-09,14,0,0
0.1,-0.3,-0.5,-0.1,0,0,0,0,15,0,0
0.1,-0.3,-0.3,-0.1,0,-1.9476e-08,-5.0063e-08,-5.409e-09,16,0,0
0.1,-0.5,-0.5,-0.3,0,0,0,0,17,0,0
0.1,-0.5,-0.3,-0.3,0,-4.1645e-08,-5.7988e-08,-1.8514e-08,18,0,0
0.1,-0.3,-0.5,-0.3,0,0,0,0,19,0,0
0.1,-0.3,-0.3,-0.3,0,-1.8424e-08,-4.9228e-08,-1.8419e-08,20,0,0
0.1,-0.5,-0.5,-0.5,0,0,0,0,21,0,0
0.1,-0.5,-0.3,-0.5,0,-4.069e-08,-6.6385e-08,-4.0678e-08,22,0,0
0.1,-0.3,-0.5,-0.5,0,0,0,0,23,0,0
0.1,-0.3,-0.3,-0.5,0,-1.8529e-08,-5.799e-08,-4.1643e-08,24,0,0
0.1,-0.5,-0.1,0.3,0,-3.5174e-08,-1.041e-07,2.3786e-08,25,0,0
0.1,-0.5,-0.1,0.5,0,-3.4126e-08,-1.0197e-07,3.4231e-08,26,0,0
0.1,-0.3,-0.1,0.3,0,-2.3572e-08,-1.0649e-07,2.364e-08,27,0,0
0.1,-0.3,-0.1,0.5,0,-2.3688e-08,-1.0411e-07,3.5247e-08,28,0,0
0.1,-0.5,-0.1,0.1,0,-3.8125e-08,-1.0252e-07,7.6816e-09,29,0,0
0.1,-0.3,-0.1,0.1,0,-2.4845e-08,-1.0499e-07,7.2757e-09,30,0,0
0.1,-0.5,-0.1,-0.1,0,-3.8145e-08,-1.0254e-07,-7.628e-09,31,0,0
0.1,-0.3,-0.1,-0.1,0,-2.4857e-08,-1.0501e-07,-7.2453e-09,32,0,0
0.1,-0.5,-0.1,-0.3,0,-3.522e-08,-1.0415e-07,-2.374e-08,33,0,0
0.1,-0.3,-0.1,-0.3,0,-2.3609e-08,-1.0653e-07,-2.3611e-08,34,0,0
0.1,-0.5,-0.1,-0.5,0,-3.4186e-08,-1.0203e-07,-3.4179e-08,35,0,0
0.1,-0.3,-0.1,-0.5,0,-2.375e-08,-1.0415e-07,-3.5224e-08,36,0,0
0.1,-0.5,0.1,0.3,0,-2.6548e-08,-1.3639e-07,1.6814e-08,37,0,0
0.1,-0.5,0.1,0.5,0,-2.6518e-08,-1.2925e-07,2.6684e-08,38,0,0
0.1,-0.3,0.1,0.3,0,-1.6722e-08,-1.4378e-07,1.682e-08,39,0,0
0.1,-0.3,0.1,0.5,0,-1.6686e-08,-1.3631e-07,2.6684e-08,40,0,0
0.1,-0.5,0.1,0.1,0,-2.7357e-08,-1.3795e-07,6.252e-09,41,0,0
0.1,-0.3,0.1,0.1,0,-1.7336e-08,-1.4571e-07,6.151e-09,42,0,0
0.1,-0.5,0.1,-0.1,0,-2.7373e-08,-1.3796e-07,-6.2307e-09,43,0,0
0.1,-0.3,0.1,-0.1,0,-1.7362e-08,-1.4574e-07,-6.1397e-09,44,0,0
0.1,-0.5,0.1,-0.3,0,-2.6637e-08,-1.3642e-07,-1.6768e-08,45,0,0
0.1,-0.3,0.1,-0.3,0,-1.6785e-08,-1.4386e-07,-1.6805e-08,46,0,0
0.1,-0.5,0.1,-0.5,0,-2.6662e-08,-1.2933e-07,-2.6677e-08,47,0,0
0.1,-0.3,0.1,-0.5,0,-1.6754e-08,-1.3643e-07,-2.6655e-08,48,0,0
0.1,-0.5,0.3,0.3,0,-1.4002e-08,-1.5766e-07,9.178e-09,49,0,0
0.1,-0.5,0.3,0.5,0,-1.3809e-08,-1.4868e-07,1.3859e-08,50,0,0
0.1,-0.3,0.3,0.3,0,-9.0773e-09,-1.6663e-07,9.1775e-09,51,0,0
0.1,-0.3,0.3,0.5,0,-9.036e-09,-1.5727e-07,1.3946e-08,52,0,0
0.1,-0.5,0.3,0.1,0,-1.4205e-08,-1.6118e-07,3.1171e-09,53,0,0
0.1,-0.3,0.3,0.1,0,-9.2513e-09,-1.7048e-07,3.0781e-09,54,0,0
0.1,-0.5,0.3,-0.1,0,-1.4213e-08,-1.6117e-07,-3.1769e-09,55,0,0
0.1,-0.3,0.3,-0.1,0,-9.2475e-09,-1.7047e-07,-3.1445e-09,56,0,0
0.1,-0.5,0.3,-0.3,0,-1.3983e-08,-1.5758e-07,-9.2587e-09,57,0,0
0.1,-0.3,0.3,-0.3,0,-9.1498e-09,-1.6671e-07,-9.1846e-09,58,0,0
0.1,-0.5,0.3,-0.5,0,-1.3805e-08,-1.4854e-07,-1.3841e-08,59,0,0
0.1,-0.3,0.3,-0.5,0,-9.2174e-09,-1.5757e-07,-1.4012e-08,60,0,0
0.1,-0.5,0.5,0.3,0,-1.6691e-09,-1.655e-07,9.6507e-10,61,0,0
0.1,-0.5,0.5,0.5,0,-1.6162e-09,-1.5577e-07,1.6802e-09,62,0,0
0.1,-0.3,0.5,0.3,0,-1.1391e-09,-1.7529e-07,9.6512e-10,63,0,0
0.1,-0.3,0.5,0.5,0,-1.2162e-09,-1.6565e-07,1.1864e-09,64,0,0
0.1,-0.5,0.5,0.1,0,-1.5581e-09,-1.6998e-07,4.1627e-10,65,0,0
0.1,-0.3,0.5,0.1,0,-1.1287e-09,-1.798e-07,3.7581e-10,66,0,0
0.1,-0.5,0.5,-0.1,0,-1.556e-09,-1.6996e-07,-5.0939e-10,67,0,0
0.1,-0.3,0.5,-0.1,0,-1.0882e-09,-1.7979e-07,-4.9292e-10,68,0,0
