Time,"Points:0","Points:1","Points:2","contact_pressure","disp:0","disp:1","disp:2","ids","nodal_area_dummy_name","penetration"
1.9,-0.5,-0.5,0.5,0,0,0,0,1,0,0
1.9,-0.5,-0.5,0.3,0,0,0,0,2,0,0
1.9,-0.5,-0.3,0.3,0,-4.1693e-08,-5.8031e-08,1.8475e-08,3,0,0
1.9,-0.5,-0.3,0.5,0,-4.0743e-08,-6.6396e-08,4.0643e-08,4,0,0
1.9,-0.3,-0.5,0.5,0,0,0,0,5,0,0
1.9,-0.3,-0.5,0.3,0,0,0,0,6,0,0
1.9,-0.3,-0.3,0.3,0,-1.8461e-08,-4.9242e-08,1.8386e-08,7,0,0
1.9,-0.3,-0.3,0.5,0,-1.857e-08,-5.7972e-08,4.161e-08,8,0,0
1.9,-0.5,-0.5,0.1,0,0,0,0,9,0,0
1.9,-0.5,-0.3,0.1,0,-4.3634e-08,-5.9196e-08,5.6376e-09,10,0,0
1.9,-0.3,-0.5,0.1,0,0,0,0,11,0,0
1.9,-0.3,-0.3,0.1,0,-1.9506e-08,-5.0083e-08,5.3746e-09,12,0,0
1.9,-0.5,-0.5,-0.1,0,0,0,0,13,0,0
1.9,-0.5,-0.3,-0.1,0,-4.3627e-08,-5.9194e-08,-5.7511e-09,14,0,0
1.9,-0.3,-0.5,-0.1,0,0,0,0,15,0,0
1.9,-0.3,-0.3,-0.1,0,-1.9497e-08,-5.0087e-08,-5.4654e-09,16,0,0
1.9,-0.5,-0.5,-0.3,0,0,0,0,17,0,0
1.9,-0.5,-0.3,-0.3,0,-4.1674e-08,-5.8024e-08,-1.8584e-08,18,0,0
1.9,-0.3,-0.5,-0.3,0,0,0,0,19,0,0
1.9,-0.3,-0.3,-0.3,0,-1.8432e-08,-4.9257e-08,-1.8473e-08,20,0,0
1.9,-0.5,-0.5,-0.5,0,0,0,0,21,0,0
1.9,-0.5,-0.3,-0.5,0,-4.0702e-08,-6.6454e-08,-4.0765e-08,22,0,0
1.9,-0.3,-0.5,-0.5,0,0,0,0,23,0,0
1.9,-0.3,-0.3,-0.5,0,-1.8521e-08,-5.8051e-08,-4.1713e-08,24,0,0
1.9,-0.5,-0.1,0.3,0,-3.5319e-08,-1.0421e-07,2.3624e-08,25,0,0
1.9,-0.5,-0.1,0.5,0,-3.4302e-08,-1.0205e-07,3.4041e-08,26,0,0
1.9,-0.3,-0.1,0.3,0,-2.3699e-08,-1.0656e-07,2.3511e-08,27,0,0
1.9,-0.3,-0.1,0.5,0,-2.3872e-08,-1.0413e-07,3.5123e-08,28,0,0
1.9,-0.5,-0.1,0.1,0,-3.8232e-08,-1.026e-07,7.521e-09,29,0,0
1.9,-0.3,-0.1,0.1,0,-2.4929e-08,-1.0505e-07,7.1591e-09,30,0,0
1.9,-0.5,-0.1,-0.1,0,-3.8206e-08,-1.026e-07,-7.7665e-09,31,0,0
1.9,-0.3,-0.1,-0.1,0,-2.4907e-08,-1.0506e-07,-7.3552e-09,32,0,0
1.9,-0.5,-0.1,-0.3,0,-3.525e-08,-1.0422e-07,-2.3874e-08,33,0,0
1.9,-0.3,-0.1,-0.3,0,-2.3627e-08,-1.066e-07,-2.3714e-08,34,0,0
1.9,-0.5,-0.1,-0.5,0,-3.4185e-08,-1.0214e-07,-3.4318e-08,35,0,0
1.9,-0.3,-0.1,-0.5,0,-2.374e-08,-1.0426e-07,-3.5336e-08,36,0,0
