Time,"Points:0","Points:1","Points:2","contact_pressure","disp:0","disp:1","disp:2","ids","nodal_area_dummy_name","penetration"
0.5,-0.5,-0.5,0.5,0,0,0,0,1,0,0
0.5,-0.5,-0.5,0.3,0,0,0,0,2,0,0
0.5,-0.5,-0.3,0.3,0,-4.1625e-08,-5.7969e-08,1.859e-08,3,0,0
0.5,-0.5,-0.3,0.5,0,-4.0656e-08,-6.6406e-08,4.0754e-08,4,0,0
0.5,-0.3,-0.5,0.5,0,0,0,0,5,0,0
0.5,-0.3,-0.5,0.3,0,0,0,0,6,0,0
0.5,-0.3,-0.3,0.3,0,-1.8405e-08,-4.9228e-08,1.8479e-08,7,0,0
0.5,-0.3,-0.3,0.5,0,-1.8499e-08,-5.8029e-08,4.1709e-08,8,0,0
0.5,-0.5,-0.5,0.1,0,0,0,0,9,0,0
0.5,-0.5,-0.3,0.1,0,-4.3572e-08,-5.9141e-08,5.7557e-09,10,0,0
0.5,-0.3,-0.5,0.1,0,0,0,0,11,0,0
0.5,-0.3,-0.3,0.1,0,-1.9467e-08,-5.0061e-08,5.4746e-09,12,0,0
0.5,-0.5,-0.5,-0.1,0,0,0,0,13,0,0
0.5,-0.5,-0.3,-0.1,0,-4.3574e-08,-5.914e-08,-5.6356e-09,14,0,0
0.5,-0.3,-0.5,-0.1,0,0,0,0,15,0,0
0.5,-0.3,-0.3,-0.1,0,-1.9472e-08,-5.0055e-08,-5.3697e-09,16,0,0
0.5,-0.5,-0.5,-0.3,0,0,0,0,17,0,0
0.5,-0.5,-0.3,-0.3,0,-4.1629e-08,-5.7965e-08,-1.8471e-08,18,0,0
0.5,-0.3,-0.5,-0.3,0,0,0,0,19,0,0
0.5,-0.3,-0.3,-0.3,0,-1.8422e-08,-4.9207e-08,-1.8377e-08,20,0,0
0.5,-0.5,-0.5,-0.5,0,0,0,0,21,0,0
0.5,-0.5,-0.3,-0.5,0,-4.0675e-08,-6.6324e-08,-4.0616e-08,22,0,0
0.5,-0.3,-0.5,-0.5,0,0,0,0,23,0,0
0.5,-0.3,-0.3,-0.5,0,-1.853e-08,-5.7931e-08,-4.1583e-08,24,0,0
0.5,-0.5,-0.1,0.3,0,-3.5161e-08,-1.0413e-07,2.39e-08,25,0,0
0.5,-0.5,-0.1,0.5,0,-3.4105e-08,-1.0205e-07,3.4356e-08,26,0,0
0.5,-0.3,-0.1,0.3,0,-2.3553e-08,-1.0654e-07,2.3746e-08,27,0,0
0.5,-0.3,-0.1,0.5,0,-2.366e-08,-1.042e-07,3.5362e-08,28,0,0
0.5,-0.5,-0.1,0.1,0,-3.8114e-08,-1.0252e-07,7.7887e-09,29,0,0
0.5,-0.3,-0.1,0.1,0,-2.4832e-08,-1.05e-07,7.3765e-09,30,0,0
0.5,-0.5,-0.1,-0.1,0,-3.8134e-08,-1.0252e-07,-7.5211e-09,31,0,0
0.5,-0.3,-0.1,-0.1,0,-2.485e-08,-1.0499e-07,-7.1447e-09,32,0,0
0.5,-0.5,-0.1,-0.3,0,-3.5212e-08,-1.041e-07,-2.3626e-08,33,0,0
0.5,-0.3,-0.1,-0.3,0,-2.3608e-08,-1.0648e-07,-2.3505e-08,34,0,0
0.5,-0.5,-0.1,-0.5,0,-3.4186e-08,-1.0193e-07,-3.4056e-08,35,0,0
0.5,-0.3,-0.1,-0.5,0,-2.3758e-08,-1.0405e-07,-3.511e-08,36,0,0
0.5,-0.5,0.1,0.3,0,-2.6518e-08,-1.3644e-07,1.7009e-08,37,0,0
0.5,-0.5,0.1,0.5,0,-2.6472e-08,-1.2936e-07,2.6889e-08,38,0,0
0.5,-0.3,0.1,0.3,0,-1.6688e-08,-1.4384e-07,1.7001e-08,39,0,0
0.5,-0.3,0.1,0.5,0,-1.6635e-08,-1.3643e-07,2.6873e-08,40,0,0
0.5,-0.5,0.1,0.1,0,-2.7335e-08,-1.3796e-07,6.442e-09,41,0,0
0.5,-0.3,0.1,0.1,0,-1.7314e-08,-1.4572e-07,6.3285e-09,42,0,0
0.5,-0.5,0.1,-0.1,0,-2.736e-08,-1.3793e-07,-6.042e-09,43,0,0
0.5,-0.3,0.1,-0.1,0,-1.7351e-08,-1.4571e-07,-5.9631e-09,44,0,0
0.5,-0.5,0.1,-0.3,0,-2.6633e-08,-1.3635e-07,-1.6575e-08,45,0,0
0.5,-0.3,0.1,-0.3,0,-1.6786e-08,-1.4379e-07,-1.6625e-08,46,0,0
0.5,-0.5,0.1,-0.5,0,-2.6671e-08,-1.292e-07,-2.6476e-08,47,0,0
0.5,-0.3,0.1,-0.5,0,-1.6769e-08,-1.3629e-07,-2.6467e-08,48,0,0
0.5,-0.5,0.3,0.3,0,-1.3956e-08,-1.5772e-07,9.4623e-09,49,0,0
0.5,-0.5,0.3,0.5,0,-1.3741e-08,-1.4881e-07,1.4149e-08,50,0,0
0.5,-0.3,0.3,0.3,0,-9.0299e-09,-1.667e-07,9.4413e-09,51,0,0
0.5,-0.3,0.3,0.5,0,-8.9671e-09,-1.5741e-07,1.4215e-08,52,0,0
0.5,-0.5,0.3,0.1,0,-1.4175e-08,-1.6119e-07,3.3969e-09,53,0,0
0.5,-0.3,0.3,0.1,0,-9.2213e-09,-1.705e-07,3.3399e-09,54,0,0
0.5,-0.5,0.3,-0.1,0,-1.4198e-08,-1.6114e-07,-2.9001e-09,55,0,0
0.5,-0.3,0.3,-0.1,0,-9.2331e-09,-1.7044e-07,-2.8839e-09,56,0,0
0.5,-0.5,0.3,-0.3,0,-1.3981e-08,-1.575e-07,-8.9799e-09,57,0,0
0.5,-0.3,0.3,-0.3,0,-9.1508e-09,-1.6663e-07,-8.9223e-09,58,0,0
0.5,-0.5,0.3,-0.5,0,-1.382e-08,-1.4839e-07,-1.3557e-08,59,0,0
0.5,-0.3,0.3,-0.5,0,-9.2353e-09,-1.5742e-07,-1.3746e-08,60,0,0
0.5,-0.5,0.5,0.3,0,-1.6105e-09,-1.6556e-07,1.338e-09,61,0,0
0.5,-0.5,0.5,0.5,0,-1.5329e-09,-1.559e-07,2.0559e-09,62,0,0
0.5,-0.3,0.5,0.3,0,-1.0814e-09,-1.7537e-07,1.3145e-09,63,0,0
0.5,-0.3,0.5,0.5,0,-1.1342e-09,-1.6579e-07,1.5361e-09,64,0,0
0.5,-0.5,0.5,0.1,0,-1.5199e-09,-1.6999e-07,7.8444e-10,65,0,0
0.5,-0.3,0.5,0.1,0,-1.0911e-09,-1.7982e-07,7.2398e-10,66,0,0
0.5,-0.5,0.5,-0.1,0,-1.5367e-09,-1.6993e-07,-1.4218e-10,67,0,0
0.5,-0.3,0.5,-0.1,0,-1.0688e-09,-1.7976e-07,-1.4469e-10,68,0,0
0.5,-0.5,0.5,-0.3,0,-1.5278e-09,-1.6535e-07,-7.2883e-10,69,0,0
0.5,-0.3,0.5,-0.3,0,-1.072e-09,-1.7514e-07,-7.531e-10,70,0,0
0.5,-0.5,0.5,-0.5,0,-1.597e-09,-1.5553e-07,-1.2483e-09,71,0,0
0.5,-0.3,0.5,-0.5,0,-1.0696e-09,-1.6526e-07,-1.2039e-09,72,0,0
0.5,-0.1,-0.5,0.5,0,0,0,0,73,0,0
0.5,-0.1,-0.5,0.3,0,0,0,0,74,0,0
0.5,-0.1,-0.3,0.3,0,-5.4003e-09,-5.0069e-08,1.9523e-08,75,0,0
0.5,-0.1,-0.3,0.5,0,-5.6643e-09,-5.9198e-08,4.3655e-08,76,0,0
0.5,-0.1,-0.5,0.1,0,0,0,0,77,0,0
0.5,-0.1,-0.3,0.1,0,-5.7336e-09,-5.1347e-08,5.7887e-09,78,0,0
0.5,-0.1,-0.5,-0.1,0,0,0,0,79,0,0
0.5,-0.1,-0.3,-0.1,0,-5.741e-09,-5.1343e-08,-5.7049e-09,80,0,0
0.5,-0.1,-0.5,-0.3,0,0,0,0,81,0,0
0.5,-0.1,-0.3,-0.3,0,-5.424e-09,-5.0046e-08,-1.9441e-08,82,0,0
0.5,-0.1,-0.5,-0.5,0,0,0,0,83,0,0
0.5,-0.1,-0.3,-0.5,0,-5.7073e-09,-5.9107e-08,-4.3538e-08,84,0,0
0.5,-0.1,-0.1,0.3,0,-7.2125e-09,-1.05e-07,2.4992e-08,85,0,0
0.5,-0.1,-0.1,0.5,0,-7.5792e-09,-1.0257e-07,3.8266e-08,86,0,0
0.5,-0.1,-0.1,0.1,0,-7.6071e-09,-1.0324e-07,7.7328e-09,87,0,0
0.5,-0.1,-0.1,-0.1,0,-7.6218e-09,-1.0323e-07,-7.5342e-09,88,0,0
0.5,-0.1,-0.1,-0.3,0,-7.2596e-09,-1.0497e-07,-2.4777e-08,89,0,0
0.5,-0.1,-0.1,-0.5,0,-7.6654e-09,-1.0245e-07,-3.8059e-08,90,0,0
0.5,-0.1,0.1,0.3,0,-6.075e-09,-1.4569e-07,1.7546e-08,91,0,0
0.5,-0.1,0.1,0.5,0,-6.1587e-09,-1.3794e-07,2.7605e-08,92,0,0
0.5,-0.1,0.1,0.1,0,-6.3103e-09,-1.4719e-07,6.549e-09,93,0,0
0.5,-0.1,0.1,-0.1,0,-6.3298e-09,-1.4721e-07,-6.2013e-09,94,0,0
0.5,-0.1,0.1,-0.3,0,-6.1301e-09,-1.4566e-07,-1.7223e-08,95,0,0
0.5,-0.1,0.1,-0.5,0,-6.2489e-09,-1.3782e-07,-2.7228e-08,96,0,0
0.5,-0.1,0.3,0.3,0,-3.046e-09,-1.7025e-07,9.6707e-09,97,0,0
0.5,-0.1,0.3,0.5,0,-3.0133e-09,-1.609e-07,1.4436e-08,98,0,0
0.5,-0.1,0.3,0.1,0,-3.1128e-09,-1.743e-07,3.351e-09,99,0,0
0.5,-0.1,0.3,-0.1,0,-3.1297e-09,-1.7421e-07,-2.9532e-09,100,0,0
0.5,-0.1,0.3,-0.3,0,-3.0995e-09,-1.7038e-07,-9.034e-09,101,0,0
0.5,-0.1,0.3,-0.5,0,-3.1553e-09,-1.6099e-07,-1.3981e-08,102,0,0
0.5,-0.1,0.5,0.3,0,-3.8043e-10,-1.7981e-07,1.0254e-09,103,0,0
0.5,-0.1,0.5,0.5,0,-6.783e-10,-1.6771e-07,2.1601e-09,104,0,0
0.5,-0.1,0.5,0.1,0,-4.0328e-10,-1.8441e-07,6.7004e-10,105,0,0
0.5,-0.1,0.5,-0.1,0,-4.2009e-10,-1.8433e-07,-1.6067e-10,106,0,0
0.5,-0.1,0.5,-0.3,0,-4.4051e-10,-1.7969e-07,-7.8037e-10,107,0,0
0.5,-0.1,0.5,-0.5,0,-4.6697e-10,-1.6976e-07,-1.2166e-09,108,0,0
0.5,0.1,-0.5,0.5,0,0,0,0,109,0,0
0.5,0.1,-0.5,0.3,0,0,0,0,110,0,0
0.5,0.1,-0.3,0.3,0,5.4335e-09,-5.0072e-08,1.9515e-08,111,0,0
0.5,0.1,-0.3,0.5,0,5.72e-09,-5.9193e-08,4.3643e-08,112,0,0
0.5,0.1,-0.5,0.1,0,0,0,0,113,0,0
0.5,0.1,-0.3,0.1,0,5.7492e-09,-5.1351e-08,5.7759e-09,114,0,0
0.5,0.1,-0.5,-0.1,0,0,0,0,115,0,0
0.5,0.1,-0.3,-0.1,0,5.7427e-09,-5.1344e-08,-5.7159e-09,116,0,0
0.5,0.1,-0.5,-0.3,0,0,0,0,117,0,0
0.5,0.1,-0.3,-0.3,0,5.4098e-09,-5.0047e-08,-1.9452e-08,118,0,0
0.5,0.1,-0.5,-0.5,0,0,0,0,119,0,0
0.5,0.1,-0.3,-0.5,0,5.6724e-09,-5.9113e-08,-4.355e-08,120,0,0
0.5,0.1,-0.1,0.3,0,7.2812e-09,-1.0502e-07,2.4965e-08,121,0,0
0.5,0.1,-0.1,0.5,0,7.6809e-09,-1.0258e-07,3.8252e-08,122,0,0
0.5,0.1,-0.1,0.1,0,7.648e-09,-1.0324e-07,7.7153e-09,123,0,0
0.5,0.1,-0.1,-0.1,0,7.6358e-09,-1.0323e-07,-7.5557e-09,124,0,0
0.5,0.1,-0.1,-0.3,0,7.2474e-09,-1.0497e-07,-2.4796e-08,125,0,0
0.5,0.1,-0.1,-0.5,0,7.6179e-09,-1.0246e-07,-3.8077e-08,126,0,0
0.5,0.1,0.1,0.3,0,6.1625e-09,-1.4571e-07,1.7535e-08,127,0,0
0.5,0.1,0.1,0.5,0,6.3128e-09,-1.3796e-07,2.7565e-08,128,0,0
0.5,0.1,0.1,0.1,0,6.3704e-09,-1.4722e-07,6.5078e-09,129,0,0
0.5,0.1,0.1,-0.1,0,6.3681e-09,-1.4721e-07,-6.2205e-09,130,0,0
0.5,0.1,0.1,-0.3,0,6.1305e-09,-1.4567e-07,-1.7245e-08,131,0,0
0.5,0.1,0.1,-0.5,0,6.2051e-09,-1.3783e-07,-2.7248e-08,132,0,0
0.5,0.1,0.3,0.3,0,3.0879e-09,-1.7045e-07,9.5085e-09,133,0,0
0.5,0.1,0.3,0.5,0,3.0017e-09,-1.6096e-07,1.4374e-08,134,0,0
0.5,0.1,0.3,0.1,0,3.2225e-09,-1.7428e-07,3.3486e-09,135,0,0
0.5,0.1,0.3,-0.1,0,3.1945e-09,-1.7421e-07,-2.9707e-09,136,0,0
0.5,0.1,0.3,-0.3,0,3.1205e-09,-1.7038e-07,-9.0533e-09,137,0,0
0.5,0.1,0.3,-0.5,0,3.1317e-09,-1.6099e-07,-1.4001e-08,138,0,0
0.5,0.1,0.5,0.3,0,5.893e-10,-1.7992e-07,1.2763e-09,139,0,0
0.5,0.1,0.5,0.5,0,7.047e-10,-1.7026e-07,1.5233e-09,140,0,0
0.5,0.1,0.5,0.1,0,5.5873e-10,-1.844e-07,6.7901e-10,141,0,0
0.5,0.1,0.5,-0.1,0,5.0505e-10,-1.8434e-07,-1.7663e-10,142,0,0
0.5,0.1,0.5,-0.3,0,4.8544e-10,-1.7969e-07,-7.9477e-10,143,0,0
0.5,0.1,0.5,-0.5,0,4.7116e-10,-1.6976e-07,-1.2336e-09,144,0,0
0.5,0.3,-0.5,0.5,0,0,0,0,145,0,0
0.5,0.3,-0.5,0.3,0,0,0,0,146,0,0
0.5,0.3,-0.3,0.3,0,1.8437e-08,-4.9243e-08,1.8451e-08,147,0,0
0.5,0.3,-0.3,0.5,0,1.8547e-08,-5.8026e-08,4.1685e-08,148,0,0
0.5,0.3,-0.5,0.1,0,0,0,0,149,0,0
0.5,0.3,-0.3,0.1,0,1.9485e-08,-5.0072e-08,5.4381e-09,150,0,0
0.5,0.3,-0.5,-0.1,0,0,0,0,151,0,0
0.5,0.3,-0.3,-0.1,0,1.9477e-08,-5.0062e-08,-5.4042e-09,152,0,0
0.5,0.3,-0.5,-0.3,0,0,0,0,153,0,0
0.5,0.3,-0.3,-0.3,0,1.8412e-08,-4.9212e-08,-1.8409e-08,154,0,0
0.5,0.3,-0.5,-0.5,0,0,0,0,155,0,0
0.5,0.3,-0.3,-0.5,0,1.8498e-08,-5.7954e-08,-4.1617e-08,156,0,0
0.5,0.3,-0.1,0.3,0,2.3635e-08,-1.0657e-07,2.3678e-08,157,0,0
0.5,0.3,-0.1,0.5,0,2.3794e-08,-1.0422e-07,3.5307e-08,158,0,0
0.5,0.3,-0.1,0.1,0,2.488e-08,-1.0502e-07,7.3162e-09,159,0,0
0.5,0.3,-0.1,-0.1,0,2.487e-08,-1.05e-07,-7.2048e-09,160,0,0
0.5,0.3,-0.1,-0.3,0,2.3596e-08,-1.0649e-07,-2.3561e-08,161,0,0
0.5,0.3,-0.1,-0.5,0,2.3708e-08,-1.0407e-07,-3.5166e-08,162,0,0
0.5,0.3,0.1,0.3,0,1.6812e-08,-1.4391e-07,1.6923e-08,163,0,0
0.5,0.3,0.1,0.5,0,1.6781e-08,-1.3649e-07,2.6746e-08,164,0,0
0.5,0.3,0.1,0.1,0,1.7401e-08,-1.4576e-07,6.2444e-09,165,0,0
0.5,0.3,0.1,-0.1,0,1.7387e-08,-1.4572e-07,-6.0282e-09,166,0,0
0.5,0.3,0.1,-0.3,0,1.6785e-08,-1.438e-07,-1.669e-08,167,0,0
0.5,0.3,0.1,-0.5,0,1.6721e-08,-1.3631e-07,-2.6534e-08,168,0,0
0.5,0.3,0.3,0.3,0,9.2429e-09,-1.6684e-07,9.3186e-09,169,0,0
0.5,0.3,0.3,0.5,0,9.3363e-09,-1.5781e-07,1.4206e-08,170,0,0
0.5,0.3,0.3,0.1,0,9.3141e-09,-1.7051e-07,3.2848e-09,171,0,0
0.5,0.3,0.3,-0.1,0,9.294e-09,-1.7045e-07,-2.936e-09,172,0,0
0.5,0.3,0.3,-0.3,0,9.1684e-09,-1.6664e-07,-8.9828e-09,173,0,0
0.5,0.3,0.3,-0.5,0,9.2077e-09,-1.5743e-07,-1.3808e-08,174,0,0
0.5,0.3,0.5,0.3,0,1.2384e-09,-1.7536e-07,1.3097e-09,175,0,0
0.5,0.3,0.5,0.5,0,1.2069e-09,-1.6566e-07,1.8682e-09,176,0,0
