Time,"Points:0","Points:1","Points:2","contact_pressure","disp:0","disp:1","disp:2","ids","nodal_area_dummy_name","penetration"
2.9,-0.5,-0.5,0.5,0,0,0,0,1,0,0
2.9,-0.5,-0.5,0.3,0,0,0,0,2,0,0
2.9,-0.5,-0.3,0.3,0,-4.1607e-08,-5.795e-08,1.8569e-08,3,0,0
2.9,-0.5,-0.3,0.5,0,-4.0639e-08,-6.6371e-08,4.0722e-08,4,0,0
2.9,-0.3,-0.5,0.5,0,0,0,0,5,0,0
2.9,-0.3,-0.5,0.3,0,0,0,0,6,0,0
2.9,-0.3,-0.3,0.3,0,-1.8397e-08,-4.9216e-08,1.8459e-08,7,0,0
2.9,-0.3,-0.3,0.5,0,-1.8489e-08,-5.8001e-08,4.1679e-08,8,0,0
2.9,-0.5,-0.5,0.1,0,0,0,0,9,0,0
2.9,-0.5,-0.3,0.1,0,-4.3559e-08,-5.9127e-08,5.7401e-09,10,0,0
2.9,-0.3,-0.5,0.1,0,0,0,0,11,0,0
2.9,-0.3,-0.3,0.1,0,-1.9461e-08,-5.0053e-08,5.4555e-09,12,0,0
2.9,-0.5,-0.5,-0.1,0,0,0,0,13,0,0
2.9,-0.5,-0.3,-0.1,0,-4.3566e-08,-5.913e-08,-5.6494e-09,14,0,0
2.9,-0.3,-0.5,-0.1,0,0,0,0,15,0,0
2.9,-0.3,-0.3,-0.1,0,-1.9468e-08,-5.0051e-08,-5.3855e-09,16,0,0
2.9,-0.5,-0.5,-0.3,0,0,0,0,17,0,0
2.9,-0.5,-0.3,-0.3,0,-4.1625e-08,-5.7961e-08,-1.8485e-08,18,0,0
2.9,-0.3,-0.5,-0.3,0,0,0,0,19,0,0
2.9,-0.3,-0.3,-0.3,0,-1.8419e-08,-4.9207e-08,-1.8392e-08,20,0,0
2.9,-0.5,-0.5,-0.5,0,0,0,0,21,0,0
2.9,-0.5,-0.3,-0.5,0,-4.0673e-08,-6.6332e-08,-4.0632e-08,22,0,0
2.9,-0.3,-0.5,-0.5,0,0,0,0,23,0,0
2.9,-0.3,-0.3,-0.5,0,-1.8528e-08,-5.7943e-08,-4.1601e-08,24,0,0
2.9,-0.5,-0.1,0.3,0,-3.5139e-08,-1.0409e-07,2.3857e-08,25,0,0
2.9,-0.5,-0.1,0.5,0,-3.4076e-08,-1.02e-07,3.4311e-08,26,0,0
2.9,-0.3,-0.1,0.3,0,-2.3536e-08,-1.0651e-07,2.3697e-08,27,0,0
2.9,-0.3,-0.1,0.5,0,-2.3638e-08,-1.0416e-07,3.531e-08,28,0,0
2.9,-0.5,-0.1,0.1,0,-3.8094e-08,-1.0249e-07,7.7501e-09,29,0,0
2.9,-0.3,-0.1,0.1,0,-2.4818e-08,-1.0498e-07,7.3343e-09,30,0,0
2.9,-0.5,-0.1,-0.1,0,-3.8118e-08,-1.025e-07,-7.5571e-09,31,0,0
2.9,-0.3,-0.1,-0.1,0,-2.4837e-08,-1.0498e-07,-7.1843e-09,32,0,0
2.9,-0.5,-0.1,-0.3,0,-3.5199e-08,-1.0409e-07,-2.3662e-08,33,0,0
2.9,-0.3,-0.1,-0.3,0,-2.3597e-08,-1.0648e-07,-2.3542e-08,34,0,0
2.9,-0.5,-0.1,-0.5,0,-3.4175e-08,-1.0194e-07,-3.4091e-08,35,0,0
2.9,-0.3,-0.1,-0.5,0,-2.3749e-08,-1.0406e-07,-3.5145e-08,36,0,0
2.9,-0.5,0.1,0.3,0,-2.648e-08,-1.3638e-07,1.6948e-08,37,0,0
2.9,-0.5,0.1,0.5,0,-2.6418e-08,-1.2928e-07,2.6827e-08,38,0,0
2.9,-0.3,0.1,0.3,0,-1.6654e-08,-1.438e-07,1.693e-08,39,0,0
2.9,-0.3,0.1,0.5,0,-1.6592e-08,-1.3638e-07,2.6798e-08,40,0,0
2.9,-0.5,0.1,0.1,0,-2.7303e-08,-1.3792e-07,6.3806e-09,41,0,0
2.9,-0.3,0.1,0.1,0,-1.7286e-08,-1.457e-07,6.2605e-09,42,0,0
2.9,-0.5,0.1,-0.1,0,-2.7329e-08,-1.379e-07,-6.1053e-09,43,0,0
2.9,-0.3,0.1,-0.1,0,-1.7324e-08,-1.4569e-07,-6.0299e-09,44,0,0
2.9,-0.5,0.1,-0.3,0,-2.6608e-08,-1.3634e-07,-1.6635e-08,45,0,0
2.9,-0.3,0.1,-0.3,0,-1.6759e-08,-1.4379e-07,-1.6688e-08,46,0,0
2.9,-0.5,0.1,-0.5,0,-2.6647e-08,-1.292e-07,-2.6531e-08,47,0,0
2.9,-0.3,0.1,-0.5,0,-1.6745e-08,-1.3631e-07,-2.6527e-08,48,0,0
2.9,-0.5,0.3,0.3,0,-1.3897e-08,-1.5765e-07,9.3772e-09,49,0,0
2.9,-0.5,0.3,0.5,0,-1.3666e-08,-1.4872e-07,1.4068e-08,50,0,0
2.9,-0.3,0.3,0.3,0,-8.9761e-09,-1.6665e-07,9.344e-09,51,0,0
2.9,-0.3,0.3,0.5,0,-8.9008e-09,-1.5734e-07,1.4118e-08,52,0,0
2.9,-0.5,0.3,0.1,0,-1.4121e-08,-1.6114e-07,3.3064e-09,53,0,0
2.9,-0.3,0.3,0.1,0,-9.1716e-09,-1.7046e-07,3.2442e-09,54,0,0
2.9,-0.5,0.3,-0.1,0,-1.4147e-08,-1.611e-07,-2.9932e-09,55,0,0
2.9,-0.3,0.3,-0.1,0,-9.1825e-09,-1.7042e-07,-2.9787e-09,56,0,0
2.9,-0.5,0.3,-0.3,0,-1.393e-08,-1.5747e-07,-9.0729e-09,57,0,0
2.9,-0.3,0.3,-0.3,0,-9.0975e-09,-1.6663e-07,-9.0167e-09,58,0,0
2.9,-0.5,0.3,-0.5,0,-1.3774e-08,-1.4839e-07,-1.3646e-08,59,0,0
2.9,-0.3,0.3,-0.5,0,-9.183e-09,-1.5744e-07,-1.3839e-08,60,0,0
2.9,-0.5,0.5,0.3,0,-1.5341e-09,-1.655e-07,1.2171e-09,61,0,0
2.9,-0.5,0.5,0.5,0,-1.4446e-09,-1.5581e-07,1.9427e-09,62,0,0
2.9,-0.3,0.5,0.3,0,-1.0104e-09,-1.7531e-07,1.1868e-09,63,0,0
2.9,-0.3,0.5,0.5,0,-1.0562e-09,-1.6571e-07,1.41e-09,64,0,0
2.9,-0.5,0.5,0.1,0,-1.4451e-09,-1.6994e-07,6.5395e-10,65,0,0
2.9,-0.3,0.5,0.1,0,-1.0169e-09,-1.7979e-07,5.942e-10,66,0,0
2.9,-0.5,0.5,-0.1,0,-1.4575e-09,-1.6988e-07,-2.7549e-10,67,0,0
2.9,-0.3,0.5,-0.1,0,-9.8895e-10,-1.7974e-07,-2.7302e-10,68,0,0
2.9,-0.5,0.5,-0.3,0,-1.4401e-09,-1.6532e-07,-8.6227e-10,69,0,0
2.9,-0.3,0.5,-0.3,0,-9.8391e-10,-1.7514e-07,-8.8061e-10,70,0,0
2.9,-0.5,0.5,-0.5,0,-1.5078e-09,-1.5553e-07,-1.3782e-09,71,0,0
2.9,-0.3,0.5,-0.5,0,-9.7573e-10,-1.6529e-07,-1.3313e-09,72,0,0
2.9,-0.1,-0.5,0.5,0,0,0,0,73,0,0
2.9,-0.1,-0.5,0.3,0,0,0,0,74,0,0
2.9,-0.1,-0.3,0.3,0,-5.3961e-09,-5.0061e-08,1.9501e-08,75,0,0
2.9,-0.1,-0.3,0.5,0,-5.6591e-09,-5.9172e-08,4.3624e-08,76,0,0
2.9,-0.1,-0.5,0.1,0,0,0,0,77,0,0
2.9,-0.1,-0.3,0.1,0,-5.7299e-09,-5.1343e-08,5.768e-09,78,0,0
2.9,-0.1,-0.5,-0.1,0,0,0,0,79,0,0
2.9,-0.1,-0.3,-0.1,0,-5.7384e-09,-5.1341e-08,-5.7226e-09,80,0,0
2.9,-0.1,-0.5,-0.3,0,0,0,0,81,0,0
2.9,-0.1,-0.3,-0.3,0,-5.4216e-09,-5.0048e-08,-1.9457e-08,82,0,0
2.9,-0.1,-0.5,-0.5,0,0,0,0,83,0,0
2.9,-0.1,-0.3,-0.5,0,-5.7059e-09,-5.9122e-08,-4.3559e-08,84,0,0
2.9,-0.1,-0.1,0.3,0,-7.1968e-09,-1.0499e-07,2.4939e-08,85,0,0
