Time,"Points:0","Points:1","Points:2","contact_pressure","disp:0","disp:1","disp:2","ids","nodal_area_dummy_name","penetration"
0.3,-0.5,-0.5,0.5,0,0,0,0,1,0,0
0.3,-0.5,-0.5,0.3,0,0,0,0,2,0,0
0.3,-0.5,-0.3,0.3,0,-4.1669e-08,-5.8008e-08,1.8471e-08,3,0,0
0.3,-0.5,-0.3,0.5,0,-4.0715e-08,-6.6366e-08,4.063e-08,4,0,0
0.3,-0.3,-0.5,0.5,0,0,0,0,5,0,0
0.3,-0.3,-0.5,0.3,0,0,0,0,6,0,0
0.3,-0.3,-0.3,0.3,0,-1.8445e-08,-4.9232e-08,1.8379e-08,7,0,0
0.3,-0.3,-0.3,0.5,0,-1.8549e-08,-5.7954e-08,4.1594e-08,8,0,0
0.3,-0.5,-0.5,0.1,0,0,0,0,9,0,0
0.3,-0.5,-0.3,0.1,0,-4.3618e-08,-5.9179e-08,5.6394e-09,10,0,0
0.3,-0.3,-0.5,0.1,0,0,0,0,11,0,0
0.3,-0.3,-0.3,0.1,0,-1.9496e-08,-5.0076e-08,5.3696e-09,12,0,0
0.3,-0.5,-0.5,-0.1,0,0,0,0,13,0,0
0.3,-0.5,-0.3,-0.1,0,-4.3618e-08,-5.9183e-08,-5.7472e-09,14,0,0
0.3,-0.3,-0.5,-0.1,0,0,0,0,15,0,0
0.3,-0.3,-0.3,-0.1,0,-1.9493e-08,-5.0083e-08,-5.4682e-09,16,0,0
0.3,-0.5,-0.5,-0.3,0,0,0,0,17,0,0
0.3,-0.5,-0.3,-0.3,0,-4.1673e-08,-5.802e-08,-1.858e-08,18,0,0
0.3,-0.3,-0.5,-0.3,0,0,0,0,19,0,0
0.3,-0.3,-0.3,-0.3,0,-1.8434e-08,-4.9255e-08,-1.8476e-08,20,0,0
0.3,-0.5,-0.5,-0.5,0,0,0,0,21,0,0
0.3,-0.5,-0.3,-0.5,0,-4.0709e-08,-6.6454e-08,-4.0762e-08,22,0,0
0.3,-0.3,-0.5,-0.5,0,0,0,0,23,0,0
0.3,-0.3,-0.3,-0.5,0,-1.8528e-08,-5.8053e-08,-4.1717e-08,24,0,0
0.3,-0.5,-0.1,0.3,0,-3.5281e-08,-1.0417e-07,2.3618e-08,25,0,0
0.3,-0.5,-0.1,0.5,0,-3.425e-08,-1.02e-07,3.4033e-08,26,0,0
0.3,-0.3,-0.1,0.3,0,-2.3664e-08,-1.0653e-07,2.3492e-08,27,0,0
0.3,-0.3,-0.1,0.5,0,-2.3825e-08,-1.041e-07,3.51e-08,28,0,0
0.3,-0.5,-0.1,0.1,0,-3.8204e-08,-1.0257e-07,7.5188e-09,29,0,0
0.3,-0.3,-0.1,0.1,0,-2.4905e-08,-1.0503e-07,7.1452e-09,30,0,0
0.3,-0.5,-0.1,-0.1,0,-3.8189e-08,-1.0258e-07,-7.7657e-09,31,0,0
0.3,-0.3,-0.1,-0.1,0,-2.4893e-08,-1.0504e-07,-7.3666e-09,32,0,0
0.3,-0.5,-0.1,-0.3,0,-3.5246e-08,-1.0421e-07,-2.3871e-08,33,0,0
0.3,-0.3,-0.1,-0.3,0,-2.3624e-08,-1.0659e-07,-2.3724e-08,34,0,0
0.3,-0.5,-0.1,-0.5,0,-3.4193e-08,-1.0214e-07,-3.4314e-08,35,0,0
0.3,-0.3,-0.1,-0.5,0,-2.3751e-08,-1.0426e-07,-3.5344e-08,36,0,0
0.3,-0.5,0.1,0.3,0,-2.6751e-08,-1.3641e-07,1.6534e-08,37,0,0
0.3,-0.5,0.1,0.5,0,-2.6827e-08,-1.2929e-07,2.6475e-08,38,0,0
0.3,-0.3,0.1,0.3,0,-1.6876e-08,-1.4389e-07,1.6599e-08,39,0,0
0.3,-0.3,0.1,0.5,0,-1.6853e-08,-1.3641e-07,2.6433e-08,40,0,0
0.3,-0.5,0.1,0.1,0,-2.7432e-08,-1.3795e-07,6.0396e-09,41,0,0
0.3,-0.3,0.1,0.1,0,-1.7425e-08,-1.4576e-07,5.9426e-09,42,0,0
0.3,-0.5,0.1,-0.1,0,-2.7414e-08,-1.3798e-07,-6.4126e-09,43,0,0
0.3,-0.3,0.1,-0.1,0,-1.7393e-08,-1.4577e-07,-6.3005e-09,44,0,0
0.3,-0.5,0.1,-0.3,0,-2.6661e-08,-1.3651e-07,-1.6938e-08,45,0,0
0.3,-0.3,0.1,-0.3,0,-1.6803e-08,-1.4395e-07,-1.6959e-08,46,0,0
0.3,-0.5,0.1,-0.5,0,-2.6677e-08,-1.2947e-07,-2.6858e-08,47,0,0
0.3,-0.3,0.1,-0.5,0,-1.6758e-08,-1.3657e-07,-2.6822e-08,48,0,0
0.3,-0.5,0.3,0.3,0,-1.4e-08,-1.5745e-07,9.0315e-09,49,0,0
0.3,-0.5,0.3,0.5,0,-1.3831e-08,-1.483e-07,1.3526e-08,50,0,0
0.3,-0.3,0.3,0.3,0,-9.2694e-09,-1.6674e-07,8.8792e-09,51,0,0
0.3,-0.3,0.3,0.5,0,-9.4101e-09,-1.5773e-07,1.3764e-08,52,0,0
0.3,-0.5,0.3,0.1,0,-1.4243e-08,-1.6114e-07,2.9137e-09,53,0,0
0.3,-0.3,0.3,0.1,0,-9.2785e-09,-1.7045e-07,2.8776e-09,54,0,0
0.3,-0.5,0.3,-0.1,0,-1.4225e-08,-1.6119e-07,-3.38e-09,55,0,0
0.3,-0.3,0.3,-0.1,0,-9.2683e-09,-1.705e-07,-3.3293e-09,56,0,0
0.3,-0.5,0.3,-0.3,0,-1.4008e-08,-1.5769e-07,-9.4713e-09,57,0,0
0.3,-0.3,0.3,-0.3,0,-9.1704e-09,-1.6682e-07,-9.3937e-09,58,0,0
0.3,-0.5,0.3,-0.5,0,-1.3828e-08,-1.4874e-07,-1.4074e-08,59,0,0
0.3,-0.3,0.3,-0.5,0,-9.232e-09,-1.5776e-07,-1.4238e-08,60,0,0
0.3,-0.5,0.5,0.3,0,-1.4584e-09,-1.6535e-07,8.2667e-10,61,0,0
0.3,-0.5,0.5,0.5,0,-1.6432e-09,-1.5559e-07,1.166e-09,62,0,0
0.3,-0.3,0.5,0.3,0,-1.0677e-09,-1.7511e-07,8.6875e-10,63,0,0
