Time,"Points:0","Points:1","Points:2","contact_pressure","disp:0","disp:1","disp:2","ids","nodal_area_dummy_name","penetration"
0.7,-0.5,-0.5,0.5,0,0,0,0,1,0,0
0.7,-0.5,-0.5,0.3,0,0,0,0,2,0,0
0.7,-0.5,-0.3,0.3,0,-4.168e-08,-5.8018e-08,1.8467e-08,3,0,0
0.7,-0.5,-0.3,0.5,0,-4.0729e-08,-6.6376e-08,4.0629e-08,4,0,0
0.7,-0.3,-0.5,0.5,0,0,0,0,5,0,0
0.7,-0.3,-0.5,0.3,0,0,0,0,6,0,0
0.7,-0.3,-0.3,0.3,0,-1.8454e-08,-4.9235e-08,1.8377e-08,7,0,0
0.7,-0.3,-0.3,0.5,0,-1.8561e-08,-5.7957e-08,4.1595e-08,8,0,0
0.7,-0.5,-0.5,0.1,0,0,0,0,9,0,0
0.7,-0.5,-0.3,0.1,0,-4.3626e-08,-5.9187e-08,5.6331e-09,10,0,0
0.7,-0.3,-0.5,0.1,0,0,0,0,11,0,0
0.7,-0.3,-0.3,0.1,0,-1.9501e-08,-5.0079e-08,5.367e-09,12,0,0
0.7,-0.5,-0.5,-0.1,0,0,0,0,13,0,0
0.7,-0.5,-0.3,-0.1,0,-4.3622e-08,-5.9188e-08,-5.7545e-09,14,0,0
0.7,-0.3,-0.5,-0.1,0,0,0,0,15,0,0
0.7,-0.3,-0.3,-0.1,0,-1.9495e-08,-5.0085e-08,-5.4714e-09,16,0,0
0.7,-0.5,-0.5,-0.3,0,0,0,0,17,0,0
0.7,-0.5,-0.3,-0.3,0,-4.1673e-08,-5.8022e-08,-1.8588e-08,18,0,0
0.7,-0.3,-0.5,-0.3,0,0,0,0,19,0,0
0.7,-0.3,-0.3,-0.3,0,-1.8432e-08,-4.9257e-08,-1.8479e-08,20,0,0
0.7,-0.5,-0.5,-0.5,0,0,0,0,21,0,0
0.7,-0.5,-0.3,-0.5,0,-4.0704e-08,-6.6457e-08,-4.0769e-08,22,0,0
0.7,-0.3,-0.5,-0.5,0,0,0,0,23,0,0
0.7,-0.3,-0.3,-0.5,0,-1.8523e-08,-5.8056e-08,-4.172e-08,24,0,0
0.7,-0.5,-0.1,0.3,0,-3.5302e-08,-1.0419e-07,2.3608e-08,25,0,0
0.7,-0.5,-0.1,0.5,0,-3.4278e-08,-1.0202e-07,3.4024e-08,26,0,0
0.7,-0.3,-0.1,0.3,0,-2.3685e-08,-1.0654e-07,2.3489e-08,27,0,0
0.7,-0.3,-0.1,0.5,0,-2.3851e-08,-1.0411e-07,3.5099e-08,28,0,0
0.7,-0.5,-0.1,0.1,0,-3.8219e-08,-1.0258e-07,7.5076e-09,29,0,0
0.7,-0.3,-0.1,0.1,0,-2.4918e-08,-1.0504e-07,7.141e-09,30,0,0
0.7,-0.5,-0.1,-0.1,0,-3.8197e-08,-1.0259e-07,-7.7783e-09,31,0,0
0.7,-0.3,-0.1,-0.1,0,-2.4899e-08,-1.0505e-07,-7.3717e-09,32,0,0
0.7,-0.5,-0.1,-0.3,0,-3.5246e-08,-1.0422e-07,-2.3884e-08,33,0,0
0.7,-0.3,-0.1,-0.3,0,-2.3624e-08,-1.066e-07,-2.373e-08,34,0,0
0.7,-0.5,-0.1,-0.5,0,-3.4185e-08,-1.0215e-07,-3.4328e-08,35,0,0
0.7,-0.3,-0.1,-0.5,0,-2.3742e-08,-1.0426e-07,-3.535e-08,36,0,0
0.7,-0.5,0.1,0.3,0,-2.6785e-08,-1.3643e-07,1.6518e-08,37,0,0
0.7,-0.5,0.1,0.5,0,-2.6872e-08,-1.2931e-07,2.646e-08,38,0,0
0.7,-0.3,0.1,0.3,0,-1.691e-08,-1.4391e-07,1.6594e-08,39,0,0
0.7,-0.3,0.1,0.5,0,-1.6898e-08,-1.3642e-07,2.6429e-08,40,0,0
0.7,-0.5,0.1,0.1,0,-2.7456e-08,-1.3796e-07,6.0226e-09,41,0,0
0.7,-0.3,0.1,0.1,0,-1.7448e-08,-1.4577e-07,5.9365e-09,42,0,0
0.7,-0.5,0.1,-0.1,0,-2.7427e-08,-1.38e-07,-6.4305e-09,43,0,0
0.7,-0.3,0.1,-0.1,0,-1.7406e-08,-1.4577e-07,-6.3072e-09,44,0,0
0.7,-0.5,0.1,-0.3,0,-2.6663e-08,-1.3652e-07,-1.6957e-08,45,0,0
0.7,-0.3,0.1,-0.3,0,-1.6804e-08,-1.4395e-07,-1.6967e-08,46,0,0
0.7,-0.5,0.1,-0.5,0,-2.6667e-08,-1.2948e-07,-2.6878e-08,47,0,0
0.7,-0.3,0.1,-0.5,0,-1.6747e-08,-1.3657e-07,-2.683e-08,48,0,0
0.7,-0.5,0.3,0.3,0,-1.4049e-08,-1.5747e-07,9.0099e-09,49,0,0
0.7,-0.5,0.3,0.5,0,-1.3894e-08,-1.4832e-07,1.3504e-08,50,0,0
0.7,-0.3,0.3,0.3,0,-9.3174e-09,-1.6675e-07,8.8722e-09,51,0,0
0.7,-0.3,0.3,0.5,0,-9.4723e-09,-1.5774e-07,1.3757e-08,52,0,0
0.7,-0.5,0.3,0.1,0,-1.4277e-08,-1.6116e-07,2.8916e-09,53,0,0
0.7,-0.3,0.3,0.1,0,-9.3124e-09,-1.7046e-07,2.8701e-09,54,0,0
0.7,-0.5,0.3,-0.1,0,-1.4245e-08,-1.612e-07,-3.4024e-09,55,0,0
0.7,-0.3,0.3,-0.1,0,-9.2881e-09,-1.7051e-07,-3.3371e-09,56,0,0
0.7,-0.5,0.3,-0.3,0,-1.4014e-08,-1.577e-07,-9.4943e-09,57,0,0
0.7,-0.3,0.3,-0.3,0,-9.1762e-09,-1.6683e-07,-9.4019e-09,58,0,0
0.7,-0.5,0.3,-0.5,0,-1.3818e-08,-1.4875e-07,-1.4098e-08,59,0,0
0.7,-0.3,0.3,-0.5,0,-9.2232e-09,-1.5777e-07,-1.4247e-08,60,0,0
0.7,-0.5,0.5,0.3,0,-1.5215e-09,-1.6537e-07,8.0024e-10,61,0,0
0.7,-0.5,0.5,0.5,0,-1.7246e-09,-1.5562e-07,1.1394e-09,62,0,0
0.7,-0.3,0.5,0.3,0,-1.1301e-09,-1.7513e-07,8.6026e-10,63,0,0
0.7,-0.3,0.5,0.5,0,-1.0648e-09,-1.6501e-07,1.5586e-09,64,0,0
0.7,-0.5,0.5,0.1,0,-1.5994e-09,-1.6995e-07,1.459e-10,65,0,0
0.7,-0.3,0.5,0.1,0,-1.1262e-09,-1.7978e-07,1.9841e-10,66,0,0
