Time,"Points:0","Points:1","Points:2","ids","temperature"
990,-0.5,0.2,0,509,899.6
990,-0.47,0.2,0,507,899.53
990,-0.47,0.23333,0,2113,899.53
990,-0.5,0.23333,0,2114,899.58
990,-0.44,0.2,0,505,899.48
990,-0.44,0.23333,0,2115,899.48
990,-0.41,0.2,0,503,899.43
990,-0.41,0.23333,0,2116,899.43
990,-0.38,0.2,0,501,899.38
990,-0.38,0.23333,0,2117,899.38
990,-0.35,0.2,0,499,899.32
990,-0.35,0.23333,0,2118,899.32
990,-0.32,0.2,0,497,899.27
990,-0.32,0.23333,0,2119,899.27
990,-0.29,0.2,0,495,899.22
990,-0.29,0.23333,0,2120,899.22
990,-0.26,0.2,0,493,899.17
990,-0.26,0.23333,0,2121,899.17
990,-0.23,0.2,0,491,899.12
990,-0.23,0.23333,0,2122,899.12
990,-0.2,0.2,0,489,899.07
990,-0.2,0.23333,0,2123,899.07
990,-0.17,0.2,0,487,899.02
990,-0.17,0.23333,0,2124,899.02
990,-0.14,0.2,0,485,898.97
990,-0.14,0.23333,0,2125,898.97
990,-0.11,0.2,0,483,898.92
990,-0.11,0.23333,0,2126,898.92
990,-0.08,0.2,0,481,898.88
990,-0.08,0.23333,0,2127,898.88
990,-0.05,0.2,0,479,898.83
990,-0.05,0.23333,0,2128,898.83
990,-0.02,0.2,0,477,898.78
990,-0.02,0.23333,0,2129,898.78
990,0.01,0.2,0,475,898.74
990,0.01,0.23333,0,2130,898.74
990,0.04,0.2,0,473,898.69
990,0.04,0.23333,0,2131,898.69
990,0.07,0.2,0,471,898.64
990,0.07,0.23333,0,2132,898.65
990,0.1,0.2,0,469,898.6
990,0.1,0.23333,0,2133,898.6
990,0.13,0.2,0,467,898.56
990,0.13,0.23333,0,2134,898.56
990,0.16,0.2,0,465,898.51
990,0.16,0.23333,0,2135,898.51
990,0.19,0.2,0,463,898.47
990,0.19,0.23333,0,2136,898.47
990,0.22,0.2,0,461,898.43
990,0.22,0.23333,0,2137,898.43
990,0.25,0.2,0,459,898.39
990,0.25,0.23333,0,2138,898.39
990,0.28,0.2,0,457,898.35
990,0.28,0.23333,0,2139,898.35
990,0.31,0.2,0,455,898.31
990,0.31,0.23333,0,2140,898.31
990,0.34,0.2,0,453,898.27
990,0.34,0.23333,0,2141,898.27
990,0.37,0.2,0,451,898.23
990,0.37,0.23333,0,2142,898.23
990,0.4,0.2,0,449,898.19
990,0.4,0.23333,0,2143,898.19
990,0.43,0.2,0,447,898.16
990,0.43,0.23333,0,2144,898.16
990,0.46,0.2,0,445,898.12
990,0.46,0.23333,0,2145,898.12
990,0.49,0.2,0,443,898.08
990,0.49,0.23333,0,2146,898.08
990,0.52,0.2,0,441,898.05
990,0.52,0.23333,0,2147,898.05
990,0.55,0.2,0,439,898.01
990,0.55,0.23333,0,2148,898.01
990,0.58,0.2,0,437,897.98
990,0.58,0.23333,0,2149,897.98
990,0.61,0.2,0,435,897.95
990,0.61,0.23333,0,2150,897.95
990,0.64,0.2,0,433,897.91
990,0.64,0.23333,0,2151,897.92
990,0.67,0.2,0,431,897.88
990,0.67,0.23333,0,2152,897.88
990,0.7,0.2,0,429,897.85
990,0.7,0.23333,0,2153,897.85
990,0.73,0.2,0,427,897.82
990,0.73,0.23333,0,2154,897.82
990,0.76,0.2,0,425,897.79
990,0.76,0.23333,0,2155,897.8
990,0.79,0.2,0,423,897.77
990,0.79,0.23333,0,2156,897.77
990,0.82,0.2,0,421,897.74
990,0.82,0.23333,0,2157,897.74
990,0.85,0.2,0,419,897.71
990,0.85,0.23333,0,2158,897.72
990,0.88,0.2,0,417,897.69
990,0.88,0.23333,0,2159,897.69
990,0.91,0.2,0,415,897.67
990,0.91,0.23333,0,2160,897.67
990,0.94,0.2,0,413,897.65
990,0.94,0.23333,0,2161,897.65
990,0.97,0.2,0,410,897.63
990,0.97,0.23333,0,2162,897.63
990,1,0.2,0,409,897.61
990,1,0.23333,0,1942,897.62
990,-0.47,0.26667,0,2163,899.53
990,-0.5,0.26667,0,2164,899.58
990,-0.44,0.26667,0,2165,899.48
990,-0.41,0.26667,0,2166,899.43
990,-0.38,0.26667,0,2167,899.38
990,-0.35,0.26667,0,2168,899.32
990,-0.32,0.26667,0,2169,899.27
990,-0.29,0.26667,0,2170,899.22
990,-0.26,0.26667,0,2171,899.17
990,-0.23,0.26667,0,2172,899.12
990,-0.2,0.26667,0,2173,899.07
990,-0.17,0.26667,0,2174,899.02
990,-0.14,0.26667,0,2175,898.97
990,-0.11,0.26667,0,2176,898.92
990,-0.08,0.26667,0,2177,898.88
990,-0.05,0.26667,0,2178,898.83
990,-0.02,0.26667,0,2179,898.78
990,0.01,0.26667,0,2180,898.74
990,0.04,0.26667,0,2181,898.69
990,0.07,0.26667,0,2182,898.65
990,0.1,0.26667,0,2183,898.6
990,0.13,0.26667,0,2184,898.56
990,0.16,0.26667,0,2185,898.51
990,0.19,0.26667,0,2186,898.47
990,0.22,0.26667,0,2187,898.43
990,0.25,0.26667,0,2188,898.39
990,0.28,0.26667,0,2189,898.35
990,0.31,0.26667,0,2190,898.31
990,0.34,0.26667,0,2191,898.27
990,0.37,0.26667,0,2192,898.23
990,0.4,0.26667,0,2193,898.19
990,0.43,0.26667,0,2194,898.16
990,0.46,0.26667,0,2195,898.12
990,0.49,0.26667,0,2196,898.08
990,0.52,0.26667,0,2197,898.05
990,0.55,0.26667,0,2198,898.01
990,0.58,0.26667,0,2199,897.98
990,0.61,0.26667,0,2200,897.95
990,0.64,0.26667,0,2201,897.92
990,0.67,0.26667,0,2202,897.88
990,0.7,0.26667,0,2203,897.85
990,0.73,0.26667,0,2204,897.82
990,0.76,0.26667,0,2205,897.8
990,0.79,0.26667,0,2206,897.77
990,0.82,0.26667,0,2207,897.74
990,0.85,0.26667,0,2208,897.72
990,0.88,0.26667,0,2209,897.69
990,0.91,0.26667,0,2210,897.67
990,0.94,0.26667,0,2211,897.65
990,0.97,0.26667,0,2212,897.63
990,1,0.26667,0,1960,897.62
990,-0.47,0.3,0,407,899.53
990,-0.5,0.3,0,408,899.6
990,-0.44,0.3,0,406,899.48
990,-0.41,0.3,0,405,899.43
990,-0.38,0.3,0,404,899.38
990,-0.35,0.3,0,403,899.32
990,-0.32,0.3,0,402,899.27
990,-0.29,0.3,0,401,899.22
990,-0.26,0.3,0,400,899.17
990,-0.23,0.3,0,399,899.12
990,-0.2,0.3,0,398,899.07
990,-0.17,0.3,0,397,899.02
990,-0.14,0.3,0,396,898.97
990,-0.11,0.3,0,395,898.92
990,-0.08,0.3,0,394,898.88
990,-0.05,0.3,0,393,898.83
990,-0.02,0.3,0,392,898.78
990,0.01,0.3,0,391,898.74
990,0.04,0.3,0,390,898.69
990,0.07,0.3,0,389,898.64
990,0.1,0.3,0,388,898.6
990,0.13,0.3,0,387,898.56
990,0.16,0.3,0,386,898.51
990,0.19,0.3,0,385,898.47
990,0.22,0.3,0,384,898.43
990,0.25,0.3,0,383,898.39
990,0.28,0.3,0,382,898.35
990,0.31,0.3,0,381,898.31
990,0.34,0.3,0,380,898.27
990,0.37,0.3,0,379,898.23
