9.735725522041320801e-01,9.578486084938049316e-01,9.425991177558898926e-01,9.272232055664062500e-01,9.120543003082275391e-01,8.969632387161254883e-01,8.817134499549865723e-01,8.664614558219909668e-01,8.510045409202575684e-01,8.357145786285400391e-01,8.205969333648681641e-01,8.051970005035400391e-01,7.903016209602355957e-01,7.756010293960571289e-01,7.608226537704467773e-01,7.459698319435119629e-01,7.311239838600158691e-01,7.166036367416381836e-01,7.023071050643920898e-01,6.880757808685302734e-01,6.739026308059692383e-01,6.596656441688537598e-01,6.455132365226745605e-01,6.314906477928161621e-01,6.176925897598266602e-01,6.038336157798767090e-01,5.899032354354858398e-01,5.758885145187377930e-01,5.618129372596740723e-01,5.476859807968139648e-01,5.335188508033752441e-01,5.191076993942260742e-01,5.047312378883361816e-01,4.902891814708709717e-01,4.755872488021850586e-01,4.609486758708953857e-01,4.462704360485076904e-01,4.316300153732299805e-01,4.170249998569488525e-01,4.024465680122375488e-01,3.879131376743316650e-01,3.734426200389862061e-01,3.590519726276397705e-01,3.447578549385070801e-01,3.305768966674804688e-01,3.165256083011627197e-01,3.026202917098999023e-01,2.888772189617156982e-01,2.753125429153442383e-01,2.619428336620330811e-01,2.487838566303253174e-01,2.358518391847610474e-01,2.231624275445938110e-01,2.107314914464950562e-01,1.985743492841720581e-01,1.867063641548156738e-01,1.751413047313690186e-01,1.638943403959274292e-01,1.529788374900817871e-01,1.424078345298767090e-01,1.321938335895538330e-01,1.223481968045234680e-01,1.128818690776824951e-01,1.038044765591621399e-01,9.512452781200408936e-02,8.684958517551422119e-02,7.898562401533126831e-02,7.153619080781936646e-02,6.450416892766952515e-02,5.789246410131454468e-02,5.170151218771934509e-02,4.584364220499992371e-02,4.037852585315704346e-02,3.530900925397872925e-02,3.064236231148242950e-02,2.637829072773456573e-02,2.251247130334377289e-02,1.903608627617359161e-02,1.593885570764541626e-02,1.320959348231554031e-02,1.082911901175975800e-02,8.779203519225120544e-03,7.039917632937431335e-03,5.589731037616729736e-03,4.405876155942678452e-03,3.464136971160769463e-03,2.739347517490386963e-03,2.205861033871769905e-03,1.838704454712569714e-03,1.612618449144065380e-03,1.503102947026491165e-03,1.486893743276596069e-03,1.543555874377489090e-03,1.651138416491448879e-03,1.789480447769165039e-03,1.941526774317026138e-03,2.096544252708554268e-03,2.245007315650582314e-03,2.376434626057744026e-03,2.484962577000260353e-03
9.726650714874267578e-01,9.497625827789306641e-01,9.275170564651489258e-01,9.055396914482116699e-01,8.841215968132019043e-01,8.628768324851989746e-01,8.419934511184692383e-01,8.212642073631286621e-01,8.005216121673583984e-01,7.798675894737243652e-01,7.592945098876953125e-01,7.388253808021545410e-01,7.184737920761108398e-01,6.985894441604614258e-01,6.789005994796752930e-01,6.597336530685424805e-01,6.409721970558166504e-01,6.225709319114685059e-01,6.044052243232727051e-01,5.864399075508117676e-01,5.686565041542053223e-01,5.512710809707641602e-01,5.338838100433349609e-01,5.165289044380187988e-01,4.992309808731079102e-01,4.821203947067260742e-01,4.654200971126556396e-01,4.489938020706176758e-01,4.326329231262207031e-01,4.164913296699523926e-01,4.005026817321777344e-01,3.846327960491180420e-01,3.690331876277923584e-01,3.535524904727935791e-01,3.382123112678527832e-01,3.229761123657226562e-01,3.079283833503723145e-01,2.930637896060943604e-01,2.784074842929840088e-01,2.639822363853454590e-01,2.498092353343963623e-01,2.359088212251663208e-01,2.223005592823028564e-01,2.090034931898117065e-01,1.960363686084747314e-01,1.834708154201507568e-01,1.712679266929626465e-01,1.594400107860565186e-01,1.480026543140411377e-01,1.369706243276596069e-01,1.263573914766311646e-01,1.161760389804840088e-01,1.065021902322769165e-01,9.727977961301803589e-02,8.850836753845214844e-02,8.019509166479110718e-02,7.234493643045425415e-02,6.496150791645050049e-02,5.804605409502983093e-02,5.159807205200195312e-02,4.561468213796615601e-02,4.009119793772697449e-02,3.502042964100837708e-02,3.039331920444965363e-02,2.619823999702930450e-02,2.242184616625308990e-02,1.904848963022232056e-02,1.606073044240474701e-02,1.343925949186086655e-02,1.116315741091966629e-02,9.210218675434589386e-03,7.559797726571559906e-03,6.184643134474754333e-03,5.058564245700836182e-03,4.156766925007104874e-03,3.454418387264013290e-03,2.926994347944855690e-03,2.549897646531462669e-03,2.300466643646359444e-03,2.156858332455158234e-03,2.098684897646307945e-03,2.108810702338814735e-03,2.169762272387742996e-03,2.264767885208129883e-03,2.379128476604819298e-03,2.500986214727163315e-03,2.623548498377203941e-03,2.742479322478175163e-03,2.848852891474962234e-03,2.938712481409311295e-03,3.009500447660684586e-03,3.059922717511653900e-03,3.089830977842211723e-03,3.099853638559579849e-03,3.091380000114440918e-03,3.066289471462368965e-03,3.026811173185706139e-03,2.975407289341092110e-03,2.914562355726957321e-03,2.846804214641451836e-03
9.278600215911865234e-01,9.101720452308654785e-01,8.931655287742614746e-01,8.761084079742431641e-01,8.588518500328063965e-01,8.415391445159912109e-01,8.242127895355224609e-01,8.070467114448547363e-01,7.899920344352722168e-01,7.731250524520874023e-01,7.563308477401733398e-01,7.406070828437805176e-01,7.249260544776916504e-01,7.092189192771911621e-01,6.936303377151489258e-01,6.780084967613220215e-01,6.623598337173461914e-01,6.467873454093933105e-01,6.312341690063476562e-01,6.156252622604370117e-01,6.002461910247802734e-01,5.849179625511169434e-01,5.695617198944091797e-01,5.541918873786926270e-01,5.389040708541870117e-01,5.236125588417053223e-01,5.083273649215698242e-01,4.930581450462341309e-01,4.778156876564025879e-01,4.627795815467834473e-01,4.478560686111450195e-01,4.330511987209320068e-01,4.183001220226287842e-01,4.036150574684143066e-01,3.890085220336914062e-01,3.744934797286987305e-01,3.600832521915435791e-01,3.457913100719451904e-01,3.316318094730377197e-01,3.177722990512847900e-01,3.040927946567535400e-01,2.905750274658203125e-01,2.772596180438995361e-01,2.641403377056121826e-01,2.512249648571014404e-01,2.385285645723342896e-01,2.260664999485015869e-01,2.138537317514419556e-01,2.019051909446716309e-01,1.902352869510650635e-01,1.788581907749176025e-01,1.677874624729156494e-01,1.570363938808441162e-01,1.466174125671386719e-01,1.365421861410140991e-01,1.268217414617538452e-01,1.174661964178085327e-01,1.084845885634422302e-01,9.988501667976379395e-02,9.167403727769851685e-02,8.385753631591796875e-02,7.643952965736389160e-02,6.942299008369445801e-02,6.280905753374099731e-02,5.659769475460052490e-02,5.078712478280067444e-02,4.537391662597656250e-02,4.035301133990287781e-02,3.571786731481552124e-02,3.146012499928474426e-02,2.756992913782596588e-02,2.403584495186805725e-02,2.084504812955856323e-02,1.798333786427974701e-02,1.543520390987396240e-02,1.318412367254495621e-02,1.121251285076141357e-02,9.502063505351543427e-03,8.033889345824718475e-03,6.788643542677164078e-03,5.746891722083091736e-03,4.889103118330240250e-03,4.195970948785543442e-03,3.648617304861545563e-03,3.228792687878012657e-03,2.918973099440336227e-03,2.702585188671946526e-03,2.564120572060346603e-03,2.489230362698435783e-03,2.464835764840245247e-03,2.479163231328129768e-03,2.521777292713522911e-03,2.583589404821395874e-03,2.656833734363317490e-03,2.735001035034656525e-03,2.812804421409964561e-03,2.886079251766204834e-03,2.951694186776876450e-03,3.007431048899888992e-03,3.051905892789363861e-03
1.009358048439025879e+00,9.908277392387390137e-01,9.726652503013610840e-01,9.551280736923217773e-01,9.376400709152221680e-01,9.207045435905456543e-01,9.039908647537231445e-01,8.870685100555419922e-01,8.702177405357360840e-01,8.533040881156921387e-01,8.368538022041320801e-01,8.209221959114074707e-01,8.052118420600891113e-01,7.896149754524230957e-01,7.739332914352416992e-01,7.581794857978820801e-01,7.423636913299560547e-01,7.262923121452331543e-01,7.101590633392333984e-01,6.939104795455932617e-01,6.775777339935302734e-01,6.613817811012268066e-01,6.454861164093017578e-01,6.295260190963745117e-01,6.135133504867553711e-01,5.974599123001098633e-01,5.815678238868713379e-01,5.657492876052856445e-01,5.499103665351867676e-01,5.340621471405029297e-01,5.182158350944519043e-01,5.024768114089965820e-01,4.868675768375396729e-01,4.713965058326721191e-01,4.562762081623077393e-01,4.411722719669342041e-01,4.261002242565155029e-01,4.110760688781738281e-01,3.961152732372283936e-01,3.812337517738342285e-01,3.664469420909881592e-01,3.515996932983398438e-01,3.366047739982604980e-01,3.218090236186981201e-01,3.070761263370513916e-01,2.924596667289733887e-01,2.780004441738128662e-01,2.637325823307037354e-01,2.496859282255172729e-01,2.358873933553695679e-01,2.223620861768722534e-01,2.091723978519439697e-01,1.962964087724685669e-01,1.837547570466995239e-01,1.715666800737380981e-01,1.597453057765960693e-01,1.481742858886718750e-01,1.369643211364746094e-01,1.261513531208038330e-01,1.157618388533592224e-01,1.058164611458778381e-01,9.633184969425201416e-02,8.732102066278457642e-02,7.879424095153808594e-02,7.075865566730499268e-02,6.321861594915390015e-02,5.617589130997657776e-02,4.962946847081184387e-02,4.357572272419929504e-02,3.800841420888900757e-02,3.291865438222885132e-02,2.829524688422679901e-02,2.412425354123115540e-02,2.038970403373241425e-02,1.707332953810691833e-02,1.415492687374353409e-02,1.161244325339794159e-02,9.422312490642070770e-03,7.559666875749826431e-03,5.998675711452960968e-03,4.712759517133235931e-03,3.675050800666213036e-03,2.858649240806698799e-03,2.236932516098022461e-03,1.783950952813029289e-03,1.474690507166087627e-03,1.285393256694078445e-03,1.193783828057348728e-03,1.179305138066411018e-03,1.223228871822357178e-03,1.308843144215643406e-03,1.421533641405403614e-03,1.548777101561427116e-03,1.680125133134424686e-03,1.807146240025758743e-03,1.923289382830262184e-03,2.023784909397363663e-03,2.105442574247717857e-03,2.166464226320385933e-03,2.206224715337157249e-03
1.079377532005310059e+00,1.056791901588439941e+00,1.034588098526000977e+00,1.012781739234924316e+00,9.907979965209960938e-01,9.688297510147094727e-01,9.466379880905151367e-01,9.242318272590637207e-01,9.018493890762329102e-01,8.800582289695739746e-01,8.587377667427062988e-01,8.378081917762756348e-01,8.167032003402709961e-01,7.957839965820312500e-01,7.747514247894287109e-01,7.538498044013977051e-01,7.332626581192016602e-01,7.126153707504272461e-01,6.919694542884826660e-01,6.713820099830627441e-01,6.506825685501098633e-01,6.302177309989929199e-01,6.097862124443054199e-01,5.894267559051513672e-01,5.691832304000854492e-01,5.486892461776733398e-01,5.284575223922729492e-01,5.084682703018188477e-01,4.890887141227722168e-01,4.696229398250579834e-01,4.503569900989532471e-01,4.313433766365051270e-01,4.126447141170501709e-01,3.942008614540100098e-01,3.759678006172180176e-01,3.579790890216827393e-01,3.402549028396606445e-01,3.227191269397735596e-01,3.052842319011688232e-01,2.880420684814453125e-01,2.710868120193481445e-01,2.543709576129913330e-01,2.378462105989456177e-01,2.216237634420394897e-01,2.057865262031555176e-01,1.904130280017852783e-01,1.751894652843475342e-01,1.603324562311172485e-01,1.459351181983947754e-01,1.319415271282196045e-01,1.184899583458900452e-01,1.055217906832695007e-01,9.323178976774215698e-02,8.168337494134902954e-02,7.091946899890899658e-02,6.096826866269111633e-02,5.184637755155563354e-02,4.355990141630172729e-02,3.610581904649734497e-02,2.945905178785324097e-02,2.358854562044143677e-02,1.849280670285224915e-02,1.414352189749479294e-02,1.050274167209863663e-02,7.534177042543888092e-03,5.185265559703111649e-03,3.387634176760911942e-03,2.082686638459563255e-03,1.208912814036011696e-03,7.030064589343965054e-04,5.013238405808806419e-04,5.396723863668739796e-04,7.578257354907691479e-04,1.099607790820300579e-03,1.514001982286572456e-03,1.958514098078012466e-03,2.389020752161741257e-03,2.782072639092803001e-03,3.113564569503068924e-03,3.369138576090335846e-03,3.541468176990747452e-03,3.629253013059496880e-03,3.636110341176390648e-03,3.569497726857662201e-03,3.439430845901370049e-03,3.257716773077845573e-03,3.036733949556946754e-03,2.788872458040714264e-03,2.525851130485534668e-03,2.258264925330877304e-03,1.995227066799998283e-03,1.744344481267035007e-03,1.511463662609457970e-03,1.300846342928707600e-03,1.115187304094433784e-03,9.558196761645376682e-04,8.228713413700461388e-04,7.154557970352470875e-04,6.327925948426127434e-04,5.704367649741470814e-04
1.014442563056945801e+00,9.933210611343383789e-01,9.723565578460693359e-01,9.516307711601257324e-01,9.311611056327819824e-01,9.110858440399169922e-01,8.911051154136657715e-01,8.711779117584228516e-01,8.514365553855895996e-01,8.323521018028259277e-01,8.136156797409057617e-01,7.950019836425781250e-01,7.768479585647583008e-01,7.588161826133728027e-01,7.408331632614135742e-01,7.229378819465637207e-01,7.053654789924621582e-01,6.879254579544067383e-01,6.707277297973632812e-01,6.535542607307434082e-01,6.365518569946289062e-01,6.194644570350646973e-01,6.021756529808044434e-01,5.850042700767517090e-01,5.678132176399230957e-01,5.508614182472229004e-01,5.339154601097106934e-01,5.169450640678405762e-01,5.001214146614074707e-01,4.830833375453948975e-01,4.661885797977447510e-01,4.492432773113250732e-01,4.322496354579925537e-01,4.152156710624694824e-01,3.982116580009460449e-01,3.811959624290466309e-01,3.641551733016967773e-01,3.471926450729370117e-01,3.303651809692382812e-01,3.138516843318939209e-01,2.975438237190246582e-01,2.813488543033599854e-01,2.653671801090240479e-01,2.496518492698669434e-01,2.342452406883239746e-01,2.190796285867691040e-01,2.042556107044219971e-01,1.897421181201934814e-01,1.756238490343093872e-01,1.619498729705810547e-01,1.487575024366378784e-01,1.360512822866439819e-01,1.239076331257820129e-01,1.122947633266448975e-01,1.011030972003936768e-01,9.045477211475372314e-02,8.039091527462005615e-02,7.093939930200576782e-02,6.211966276168823242e-02,5.394413322210311890e-02,4.641907662153244019e-02,3.954519703984260559e-02,3.331787884235382080e-02,2.772725000977516174e-02,2.275844104588031769e-02,1.839188858866691589e-02,1.460323948413133621e-02,1.136398687958717346e-02,8.641506545245647430e-03,6.399714387953281403e-03,4.599407315254211426e-03,3.198918886482715607e-03,2.154824556782841682e-03,1.422568573616445065e-03,9.573556017130613327e-04,7.139929803088307381e-04,6.540417089127004147e-04,7.376649882644414902e-04,9.220943320542573929e-04,1.169346971437335014e-03,1.446767593733966351e-03,1.727151102386415005e-03,2.004753798246383667e-03,2.258642110973596573e-03,2.473042579367756844e-03,2.640136517584323883e-03,2.755862660706043243e-03,2.819404006004333496e-03,2.832680009305477142e-03,2.799743320792913437e-03,2.726168371737003326e-03,2.618574071675539017e-03,2.484046388417482376e-03,2.329819370061159134e-03,2.162857679650187492e-03,1.989652169868350029e-03,1.815991825424134731e-03,1.646750955842435360e-03,1.486030756495893002e-03,1.336952322162687778e-03
1.066108942031860352e+00,1.048562526702880859e+00,1.031749725341796875e+00,1.015273332595825195e+00,9.996957182884216309e-01,9.845085144042968750e-01,9.697832465171813965e-01,9.553102850914001465e-01,9.409295320510864258e-01,9.266965389251708984e-01,9.128029346466064453e-01,8.989455103874206543e-01,8.851957917213439941e-01,8.716359734535217285e-01,8.581231832504272461e-01,8.448220491409301758e-01,8.315750360488891602e-01,8.182544708251953125e-01,8.044912219047546387e-01,7.909227013587951660e-01,7.773677706718444824e-01,7.642506957054138184e-01,7.514429688453674316e-01,7.385914325714111328e-01,7.254792451858520508e-01,7.123911976814270020e-01,6.992428898811340332e-01,6.859529614448547363e-01,6.724273562431335449e-01,6.587519049644470215e-01,6.449832916259765625e-01,6.306858658790588379e-01,6.163347959518432617e-01,6.012519598007202148e-01,5.860127210617065430e-01,5.705216526985168457e-01,5.544221401214599609e-01,5.381388068199157715e-01,5.216274857521057129e-01,5.049728155136108398e-01,4.882602691650390625e-01,4.713784456253051758e-01,4.541438817977905273e-01,4.369805753231048584e-01,4.197908639907836914e-01,4.026465415954589844e-01,3.856018185615539551e-01,3.686757385730743408e-01,3.518169522285461426e-01,3.349782228469848633e-01,3.181773722171783447e-01,3.015552163124084473e-01,2.851724624633789062e-01,2.690751850605010986e-01,2.531522214412689209e-01,2.371774017810821533e-01,2.215740531682968140e-01,2.063042372465133667e-01,1.913954615592956543e-01,1.767596602439880371e-01,1.625691056251525879e-01,1.488840132951736450e-01,1.357483863830566406e-01,1.231967955827713013e-01,1.112560331821441650e-01,9.994716942310333252e-02,8.928559720516204834e-02,7.923746109008789062e-02,6.973104178905487061e-02,6.086486950516700745e-02,5.266232788562774658e-02,4.513261094689369202e-02,3.827589377760887146e-02,3.208511695265769958e-02,2.654740400612354279e-02,2.164403907954692841e-02,1.735157147049903870e-02,1.364196930080652237e-02,1.048314943909645081e-02,7.839399389922618866e-03,5.671869032084941864e-03,3.939189948141574860e-03,2.598074031993746758e-03,1.604001270607113838e-03,9.118888410739600658e-04,4.768842190969735384e-04,2.551201905589550734e-04,2.044597058556973934e-04,2.852073812391608953e-04,4.607605224009603262e-04,6.981863407418131828e-04,9.686161065474152565e-04,1.247587730176746845e-03,1.515260082669556141e-03,1.756148063577711582e-03,1.965354662388563156e-03,2.116869203746318817e-03,2.226184355095028877e-03,2.286229515448212624e-03,2.298890845850110054e-03
1.000849246978759766e+00,9.774856567382812500e-01,9.543267488479614258e-01,9.314712285995483398e-01,9.095516204833984375e-01,8.879099488258361816e-01,8.664513230323791504e-01,8.455001711845397949e-01,8.247301578521728516e-01,8.041345477104187012e-01,7.843524217605590820e-01,7.653456330299377441e-01,7.462818026542663574e-01,7.271150946617126465e-01,7.081614136695861816e-01,6.893825531005859375e-01,6.705807447433471680e-01,6.518034338951110840e-01,6.332314014434814453e-01,6.148062348365783691e-01,5.963190197944641113e-01,5.778265595436096191e-01,5.593538880348205566e-01,5.409206151962280273e-01,5.224207639694213867e-01,5.041391253471374512e-01,4.858829677104949951e-01,4.677816331386566162e-01,4.498097598552703857e-01,4.319788515567779541e-01,4.140773415565490723e-01,3.960957825183868408e-01,3.781698644161224365e-01,3.603024184703826904e-01,3.425622284412384033e-01,3.246941566467285156e-01,3.070463240146636963e-01,2.895520627498626709e-01,2.722773551940917969e-01,2.550548613071441650e-01,2.381721884012222290e-01,2.213805317878723145e-01,2.050673514604568481e-01,1.891766041517257690e-01,1.737479567527770996e-01,1.588294953107833862e-01,1.444826722145080566e-01,1.307567358016967773e-01,1.177347749471664429e-01,1.053845211863517761e-01,9.373115748167037964e-02,8.280392736196517944e-02,7.260951399803161621e-02,6.316677480936050415e-02,5.447139590978622437e-02,4.651940613985061646e-02,3.930633142590522766e-02,3.276999667286872864e-02,2.695179730653762817e-02,2.182555571198463440e-02,1.737326011061668396e-02,1.356858573853969574e-02,1.037864293903112411e-02,7.764487527310848236e-03,5.682251881808042526e-03,4.083721432834863663e-03,2.917554462328553200e-03,2.119276206940412521e-03,1.652071834541857243e-03,1.462819287553429604e-03,1.496233162470161915e-03,1.696330262348055840e-03,2.008492592722177505e-03,2.382460748776793480e-03,2.775040222331881523e-03,3.151284297928214073e-03,3.484749002382159233e-03,3.757067257538437843e-03,3.957185894250869751e-03,4.080452024936676025e-03,4.156910814344882965e-03,4.179948475211858749e-03,4.139292985200881958e-03,4.042747430503368378e-03,3.899665782228112221e-03,3.720176871865987778e-03,3.514610230922698975e-03,3.292889101430773735e-03,3.064148826524615288e-03,2.836435334756970406e-03,2.616551471874117851e-03,2.409946406260132790e-03,2.220722148194909096e-03,2.051644958555698395e-03,1.904326025396585464e-03,1.779298530891537666e-03,1.676220213994383812e-03,1.593984663486480713e-03,1.530956826172769070e-03,1.485110376961529255e-03
9.402002692222595215e-01,9.246913790702819824e-01,9.099451303482055664e-01,8.953669071197509766e-01,8.809537291526794434e-01,8.667395114898681641e-01,8.525680899620056152e-01,8.386591076850891113e-01,8.247134089469909668e-01,8.107369542121887207e-01,7.968460321426391602e-01,7.829552888870239258e-01,7.691528797149658203e-01,7.552162408828735352e-01,7.412501573562622070e-01,7.272244095802307129e-01,7.133216261863708496e-01,6.994804739952087402e-01,6.855741143226623535e-01,6.716583371162414551e-01,6.577822566032409668e-01,6.438549757003784180e-01,6.298821568489074707e-01,6.159010529518127441e-01,6.021845340728759766e-01,5.885087251663208008e-01,5.747904181480407715e-01,5.610365271568298340e-01,5.472539663314819336e-01,5.334500670433044434e-01,5.196322798728942871e-01,5.058082342147827148e-01,4.919859766960144043e-01,4.782391786575317383e-01,4.645642042160034180e-01,4.509095549583435059e-01,4.372848570346832275e-01,4.237000048160552979e-01,4.101651012897491455e-01,3.966907858848571777e-01,3.832874894142150879e-01,3.699661791324615479e-01,3.567381203174591064e-01,3.436142504215240479e-01,3.306062817573547363e-01,3.177255690097808838e-01,3.049837052822113037e-01,2.923924624919891357e-01,2.799636125564575195e-01,2.677086591720581055e-01,2.556393444538116455e-01,2.437671720981597900e-01,2.321035712957382202e-01,2.206599265336990356e-01,2.094470411539077759e-01,1.984758675098419189e-01,1.877569109201431274e-01,1.773000508546829224e-01,1.671152114868164062e-01,1.572116911411285400e-01,1.475980430841445923e-01,1.382826715707778931e-01,1.292729824781417847e-01,1.205760389566421509e-01,1.121980249881744385e-01,1.041443869471549988e-01,9.641972929239273071e-02,8.902797847986221313e-02,8.197188377380371094e-02,7.525350153446197510e-02,6.887368857860565186e-02,6.283256411552429199e-02,5.712895467877388000e-02,5.176067352294921875e-02,4.672460630536079407e-02,4.201640561223030090e-02,3.763078153133392334e-02,3.356276825070381165e-02,2.981006912887096405e-02,2.635516785085201263e-02,2.318898029625415802e-02,2.030179835855960846e-02,1.768315955996513367e-02,1.532392855733633041e-02,1.320790871977806091e-02,1.132243033498525620e-02,9.654140099883079529e-03,8.189297281205654144e-03,6.914644502103328705e-03,5.816015880554914474e-03,4.877767059952020645e-03,4.085666500031948090e-03,3.425713395699858665e-03,2.884344430640339851e-03,2.448613988235592842e-03,2.105069579556584358e-03,1.841656048782169819e-03,1.647009747102856636e-03,1.510493108071386814e-03,1.422280096448957920e-03
9.886445403099060059e-01,9.687240123748779297e-01,9.492190480232238770e-01,9.307721257209777832e-01,9.125663638114929199e-01,8.954585790634155273e-01,8.789246082305908203e-01,8.632827997207641602e-01,8.479653596878051758e-01,8.326114416122436523e-01,8.177510499954223633e-01,8.029949069023132324e-01,7.882403135299682617e-01,7.734081745147705078e-01,7.586688995361328125e-01,7.441813945770263672e-01,7.297126054763793945e-01,7.150772213935852051e-01,7.003536820411682129e-01,6.855633854866027832e-01,6.709055304527282715e-01,6.561892032623291016e-01,6.415376663208007812e-01,6.272544860839843750e-01,6.129792332649230957e-01,5.986600518226623535e-01,5.843055248260498047e-01,5.699240565299987793e-01,5.555239915847778320e-01,5.411135554313659668e-01,5.267012119293212891e-01,5.122953057289123535e-01,4.979111850261688232e-01,4.835901260375976562e-01,4.692990183830261230e-01,4.550692141056060791e-01,4.408914744853973389e-01,4.267716109752655029e-01,4.128949344158172607e-01,3.991287052631378174e-01,3.854385018348693848e-01,3.718360960483551025e-01,3.583330214023590088e-01,3.449409604072570801e-01,3.316721022129058838e-01,3.185382783412933350e-01,3.055514693260192871e-01,2.927239835262298584e-01,2.800678014755249023e-01,2.675952613353729248e-01,2.553180754184722900e-01,2.432484924793243408e-01,2.313981652259826660e-01,2.197789996862411499e-01,2.084019929170608521e-01,1.972786784172058105e-01,1.864195466041564941e-01,1.758351027965545654e-01,1.655353158712387085e-01,1.555296480655670166e-01,1.458270400762557983e-01,1.364357024431228638e-01,1.273633539676666260e-01,1.186168491840362549e-01,1.102022975683212280e-01,1.021249517798423767e-01,9.438932687044143677e-02,8.699878305196762085e-02,7.995584607124328613e-02,7.326190918684005737e-02,6.691738963127136230e-02,6.092160567641258240e-02,5.527259781956672668e-02,4.996765404939651489e-02,4.500256851315498352e-02,4.037208855152130127e-02,3.606997802853584290e-02,3.208873048424720764e-02,2.841994166374206543e-02,2.505402453243732452e-02,2.198057994246482849e-02,1.918824575841426849e-02,1.666486635804176331e-02,1.439759600907564163e-02,1.237292960286140442e-02,1.057683862745761871e-02,8.996090851724147797e-03,7.615318987518548965e-03,6.418519187718629837e-03,5.391019396483898163e-03,4.518352914601564407e-03,3.786110784858465195e-03,3.179781604558229446e-03,2.685688436031341553e-03,2.290705684572458267e-03,1.982287736609578133e-03,1.748600392602384090e-03,1.578579074703156948e-03,1.461962237954139709e-03,1.389348413795232773e-03
