Time,"Points:0","Points:1","Points:2","ids","temperature"
190,-0.5,0.2,0,509,897.27
190,-0.47,0.2,0,507,896.85
190,-0.47,0.23333,0,2113,896.85
190,-0.5,0.23333,0,2114,897.14
190,-0.44,0.2,0,505,896.51
190,-0.44,0.23333,0,2115,896.51
190,-0.41,0.2,0,503,896.17
190,-0.41,0.23333,0,2116,896.18
190,-0.38,0.2,0,501,895.84
190,-0.38,0.23333,0,2117,895.84
190,-0.35,0.2,0,499,895.51
190,-0.35,0.23333,0,2118,895.52
190,-0.32,0.2,0,497,895.19
190,-0.32,0.23333,0,2119,895.19
190,-0.29,0.2,0,495,894.87
190,-0.29,0.23333,0,2120,894.88
190,-0.26,0.2,0,493,894.56
190,-0.26,0.23333,0,2121,894.57
190,-0.23,0.2,0,491,894.25
190,-0.23,0.23333,0,2122,894.26
190,-0.2,0.2,0,489,893.95
190,-0.2,0.23333,0,2123,893.96
190,-0.17,0.2,0,487,893.66
190,-0.17,0.23333,0,2124,893.67
190,-0.14,0.2,0,485,893.37
190,-0.14,0.23333,0,2125,893.38
190,-0.11,0.2,0,483,893.09
190,-0.11,0.23333,0,2126,893.1
190,-0.08,0.2,0,481,892.82
190,-0.08,0.23333,0,2127,892.83
190,-0.05,0.2,0,479,892.55
190,-0.05,0.23333,0,2128,892.56
190,-0.02,0.2,0,477,892.29
190,-0.02,0.23333,0,2129,892.3
190,0.01,0.2,0,475,892.04
190,0.01,0.23333,0,2130,892.05
190,0.04,0.2,0,473,891.79
190,0.04,0.23333,0,2131,891.8
190,0.07,0.2,0,471,891.55
190,0.07,0.23333,0,2132,891.56
190,0.1,0.2,0,469,891.32
190,0.1,0.23333,0,2133,891.32
190,0.13,0.2,0,467,891.09
190,0.13,0.23333,0,2134,891.1
190,0.16,0.2,0,465,890.87
190,0.16,0.23333,0,2135,890.88
190,0.19,0.2,0,463,890.65
190,0.19,0.23333,0,2136,890.66
190,0.22,0.2,0,461,890.45
190,0.22,0.23333,0,2137,890.45
190,0.25,0.2,0,459,890.24
190,0.25,0.23333,0,2138,890.25
190,0.28,0.2,0,457,890.05
190,0.28,0.23333,0,2139,890.06
190,0.31,0.2,0,455,889.86
190,0.31,0.23333,0,2140,889.87
190,0.34,0.2,0,453,889.68
190,0.34,0.23333,0,2141,889.69
190,0.37,0.2,0,451,889.51
190,0.37,0.23333,0,2142,889.51
190,0.4,0.2,0,449,889.34
190,0.4,0.23333,0,2143,889.34
190,0.43,0.2,0,447,889.18
190,0.43,0.23333,0,2144,889.18
190,0.46,0.2,0,445,889.02
190,0.46,0.23333,0,2145,889.03
190,0.49,0.2,0,443,888.87
190,0.49,0.23333,0,2146,888.88
190,0.52,0.2,0,441,888.73
190,0.52,0.23333,0,2147,888.74
190,0.55,0.2,0,439,888.59
190,0.55,0.23333,0,2148,888.6
190,0.58,0.2,0,437,888.47
190,0.58,0.23333,0,2149,888.47
190,0.61,0.2,0,435,888.34
190,0.61,0.23333,0,2150,888.35
190,0.64,0.2,0,433,888.23
190,0.64,0.23333,0,2151,888.24
190,0.67,0.2,0,431,888.12
190,0.67,0.23333,0,2152,888.13
190,0.7,0.2,0,429,888.02
190,0.7,0.23333,0,2153,888.03
190,0.73,0.2,0,427,887.92
190,0.73,0.23333,0,2154,887.93
190,0.76,0.2,0,425,887.83
190,0.76,0.23333,0,2155,887.84
190,0.79,0.2,0,423,887.75
190,0.79,0.23333,0,2156,887.76
190,0.82,0.2,0,421,887.68
190,0.82,0.23333,0,2157,887.68
190,0.85,0.2,0,419,887.61
190,0.85,0.23333,0,2158,887.61
190,0.88,0.2,0,417,887.54
190,0.88,0.23333,0,2159,887.55
190,0.91,0.2,0,415,887.49
190,0.91,0.23333,0,2160,887.5
190,0.94,0.2,0,413,887.44
190,0.94,0.23333,0,2161,887.45
190,0.97,0.2,0,410,887.4
190,0.97,0.23333,0,2162,887.41
190,1,0.2,0,409,887.35
190,1,0.23333,0,1942,887.39
190,-0.47,0.26667,0,2163,896.85
190,-0.5,0.26667,0,2164,897.14
190,-0.44,0.26667,0,2165,896.51
190,-0.41,0.26667,0,2166,896.18
190,-0.38,0.26667,0,2167,895.84
190,-0.35,0.26667,0,2168,895.52
190,-0.32,0.26667,0,2169,895.19
190,-0.29,0.26667,0,2170,894.88
190,-0.26,0.26667,0,2171,894.57
190,-0.23,0.26667,0,2172,894.26
190,-0.2,0.26667,0,2173,893.96
190,-0.17,0.26667,0,2174,893.67
190,-0.14,0.26667,0,2175,893.38
190,-0.11,0.26667,0,2176,893.1
190,-0.08,0.26667,0,2177,892.83
190,-0.05,0.26667,0,2178,892.56
190,-0.02,0.26667,0,2179,892.3
190,0.01,0.26667,0,2180,892.05
190,0.04,0.26667,0,2181,891.8
190,0.07,0.26667,0,2182,891.56
190,0.1,0.26667,0,2183,891.32
190,0.13,0.26667,0,2184,891.1
190,0.16,0.26667,0,2185,890.88
190,0.19,0.26667,0,2186,890.66
190,0.22,0.26667,0,2187,890.45
190,0.25,0.26667,0,2188,890.25
190,0.28,0.26667,0,2189,890.06
190,0.31,0.26667,0,2190,889.87
190,0.34,0.26667,0,2191,889.69
190,0.37,0.26667,0,2192,889.51
190,0.4,0.26667,0,2193,889.34
190,0.43,0.26667,0,2194,889.18
190,0.46,0.26667,0,2195,889.03
190,0.49,0.26667,0,2196,888.88
190,0.52,0.26667,0,2197,888.74
190,0.55,0.26667,0,2198,888.6
190,0.58,0.26667,0,2199,888.47
190,0.61,0.26667,0,2200,888.35
190,0.64,0.26667,0,2201,888.24
190,0.67,0.26667,0,2202,888.13
190,0.7,0.26667,0,2203,888.03
190,0.73,0.26667,0,2204,887.93
190,0.76,0.26667,0,2205,887.84
190,0.79,0.26667,0,2206,887.76
190,0.82,0.26667,0,2207,887.68
190,0.85,0.26667,0,2208,887.61
190,0.88,0.26667,0,2209,887.55
190,0.91,0.26667,0,2210,887.5
190,0.94,0.26667,0,2211,887.45
190,0.97,0.26667,0,2212,887.41
190,1,0.26667,0,1960,887.39
190,-0.47,0.3,0,407,896.85
190,-0.5,0.3,0,408,897.27
190,-0.44,0.3,0,406,896.51
190,-0.41,0.3,0,405,896.17
190,-0.38,0.3,0,404,895.84
190,-0.35,0.3,0,403,895.51
190,-0.32,0.3,0,402,895.19
190,-0.29,0.3,0,401,894.87
