Time,"Points:0","Points:1","Points:2","ids","temperature"
320,-0.5,0.2,0,509,898.15
320,-0.47,0.2,0,507,897.86
320,-0.47,0.23333,0,2113,897.86
320,-0.5,0.23333,0,2114,898.07
320,-0.44,0.2,0,505,897.63
320,-0.44,0.23333,0,2115,897.63
320,-0.41,0.2,0,503,897.4
320,-0.41,0.23333,0,2116,897.4
320,-0.38,0.2,0,501,897.17
320,-0.38,0.23333,0,2117,897.17
320,-0.35,0.2,0,499,896.94
320,-0.35,0.23333,0,2118,896.95
320,-0.32,0.2,0,497,896.72
320,-0.32,0.23333,0,2119,896.72
320,-0.29,0.2,0,495,896.5
320,-0.29,0.23333,0,2120,896.5
320,-0.26,0.2,0,493,896.28
320,-0.26,0.23333,0,2121,896.29
320,-0.23,0.2,0,491,896.07
320,-0.23,0.23333,0,2122,896.07
320,-0.2,0.2,0,489,895.86
320,-0.2,0.23333,0,2123,895.87
320,-0.17,0.2,0,487,895.66
320,-0.17,0.23333,0,2124,895.66
320,-0.14,0.2,0,485,895.45
320,-0.14,0.23333,0,2125,895.46
320,-0.11,0.2,0,483,895.26
320,-0.11,0.23333,0,2126,895.26
320,-0.08,0.2,0,481,895.07
320,-0.08,0.23333,0,2127,895.07
320,-0.05,0.2,0,479,894.88
320,-0.05,0.23333,0,2128,894.88
320,-0.02,0.2,0,477,894.69
320,-0.02,0.23333,0,2129,894.7
320,0.01,0.2,0,475,894.51
320,0.01,0.23333,0,2130,894.52
320,0.04,0.2,0,473,894.34
320,0.04,0.23333,0,2131,894.34
320,0.07,0.2,0,471,894.17
320,0.07,0.23333,0,2132,894.17
320,0.1,0.2,0,469,894
320,0.1,0.23333,0,2133,894.01
320,0.13,0.2,0,467,893.84
320,0.13,0.23333,0,2134,893.85
320,0.16,0.2,0,465,893.68
320,0.16,0.23333,0,2135,893.69
320,0.19,0.2,0,463,893.53
320,0.19,0.23333,0,2136,893.54
320,0.22,0.2,0,461,893.38
320,0.22,0.23333,0,2137,893.39
320,0.25,0.2,0,459,893.24
320,0.25,0.23333,0,2138,893.24
320,0.28,0.2,0,457,893.1
320,0.28,0.23333,0,2139,893.11
320,0.31,0.2,0,455,892.96
320,0.31,0.23333,0,2140,892.97
320,0.34,0.2,0,453,892.83
320,0.34,0.23333,0,2141,892.84
320,0.37,0.2,0,451,892.71
320,0.37,0.23333,0,2142,892.71
320,0.4,0.2,0,449,892.59
320,0.4,0.23333,0,2143,892.59
320,0.43,0.2,0,447,892.47
320,0.43,0.23333,0,2144,892.47
320,0.46,0.2,0,445,892.36
320,0.46,0.23333,0,2145,892.36
320,0.49,0.2,0,443,892.25
320,0.49,0.23333,0,2146,892.25
320,0.52,0.2,0,441,892.14
320,0.52,0.23333,0,2147,892.15
320,0.55,0.2,0,439,892.05
320,0.55,0.23333,0,2148,892.05
320,0.58,0.2,0,437,891.95
320,0.58,0.23333,0,2149,891.96
320,0.61,0.2,0,435,891.86
320,0.61,0.23333,0,2150,891.87
320,0.64,0.2,0,433,891.77
320,0.64,0.23333,0,2151,891.78
320,0.67,0.2,0,431,891.69
320,0.67,0.23333,0,2152,891.7
320,0.7,0.2,0,429,891.62
320,0.7,0.23333,0,2153,891.62
320,0.73,0.2,0,427,891.54
320,0.73,0.23333,0,2154,891.55
320,0.76,0.2,0,425,891.48
320,0.76,0.23333,0,2155,891.48
320,0.79,0.2,0,423,891.41
320,0.79,0.23333,0,2156,891.42
320,0.82,0.2,0,421,891.35
320,0.82,0.23333,0,2157,891.36
320,0.85,0.2,0,419,891.3
320,0.85,0.23333,0,2158,891.31
320,0.88,0.2,0,417,891.25
320,0.88,0.23333,0,2159,891.26
320,0.91,0.2,0,415,891.21
320,0.91,0.23333,0,2160,891.21
320,0.94,0.2,0,413,891.17
320,0.94,0.23333,0,2161,891.17
320,0.97,0.2,0,410,891.13
320,0.97,0.23333,0,2162,891.14
320,1,0.2,0,409,891.1
320,1,0.23333,0,1942,891.12
320,-0.47,0.26667,0,2163,897.86
320,-0.5,0.26667,0,2164,898.07
320,-0.44,0.26667,0,2165,897.63
320,-0.41,0.26667,0,2166,897.4
320,-0.38,0.26667,0,2167,897.17
320,-0.35,0.26667,0,2168,896.95
320,-0.32,0.26667,0,2169,896.72
320,-0.29,0.26667,0,2170,896.5
320,-0.26,0.26667,0,2171,896.29
320,-0.23,0.26667,0,2172,896.07
320,-0.2,0.26667,0,2173,895.87
320,-0.17,0.26667,0,2174,895.66
320,-0.14,0.26667,0,2175,895.46
320,-0.11,0.26667,0,2176,895.26
320,-0.08,0.26667,0,2177,895.07
320,-0.05,0.26667,0,2178,894.88
320,-0.02,0.26667,0,2179,894.7
320,0.01,0.26667,0,2180,894.52
320,0.04,0.26667,0,2181,894.34
320,0.07,0.26667,0,2182,894.17
320,0.1,0.26667,0,2183,894.01
320,0.13,0.26667,0,2184,893.85
320,0.16,0.26667,0,2185,893.69
320,0.19,0.26667,0,2186,893.54
320,0.22,0.26667,0,2187,893.39
320,0.25,0.26667,0,2188,893.24
320,0.28,0.26667,0,2189,893.11
320,0.31,0.26667,0,2190,892.97
320,0.34,0.26667,0,2191,892.84
320,0.37,0.26667,0,2192,892.71
320,0.4,0.26667,0,2193,892.59
320,0.43,0.26667,0,2194,892.47
320,0.46,0.26667,0,2195,892.36
320,0.49,0.26667,0,2196,892.25
320,0.52,0.26667,0,2197,892.15
320,0.55,0.26667,0,2198,892.05
320,0.58,0.26667,0,2199,891.96
320,0.61,0.26667,0,2200,891.87
320,0.64,0.26667,0,2201,891.78
320,0.67,0.26667,0,2202,891.7
320,0.7,0.26667,0,2203,891.62
320,0.73,0.26667,0,2204,891.55
320,0.76,0.26667,0,2205,891.48
320,0.79,0.26667,0,2206,891.42
320,0.82,0.26667,0,2207,891.36
320,0.85,0.26667,0,2208,891.31
320,0.88,0.26667,0,2209,891.26
320,0.91,0.26667,0,2210,891.21
320,0.94,0.26667,0,2211,891.17
320,0.97,0.26667,0,2212,891.14
