Time,"Points:0","Points:1","Points:2","contact_pressure","disp:0","disp:1","disp:2","ids","nodal_area_dummy_name","penetration"
2.5,-0.5,-0.5,0.5,0,0,0,0,1,0,0
2.5,-0.5,-0.5,0.3,0,0,0,0,2,0,0
2.5,-0.5,-0.3,0.3,0,-4.1608e-08,-5.7951e-08,1.8575e-08,3,0,0
2.5,-0.5,-0.3,0.5,0,-4.0638e-08,-6.6375e-08,4.0729e-08,4,0,0
2.5,-0.3,-0.5,0.5,0,0,0,0,5,0,0
2.5,-0.3,-0.5,0.3,0,0,0,0,6,0,0
2.5,-0.3,-0.3,0.3,0,-1.8396e-08,-4.9217e-08,1.8464e-08,7,0,0
2.5,-0.3,-0.3,0.5,0,-1.8487e-08,-5.8005e-08,4.1684e-08,8,0,0
2.5,-0.5,-0.5,0.1,0,0,0,0,9,0,0
2.5,-0.5,-0.3,0.1,0,-4.356e-08,-5.9128e-08,5.7454e-09,10,0,0
2.5,-0.3,-0.5,0.1,0,0,0,0,11,0,0
2.5,-0.3,-0.3,0.1,0,-1.9461e-08,-5.0054e-08,5.4604e-09,12,0,0
2.5,-0.5,-0.5,-0.1,0,0,0,0,13,0,0
2.5,-0.5,-0.3,-0.1,0,-4.3567e-08,-5.9131e-08,-5.6442e-09,14,0,0
2.5,-0.3,-0.5,-0.1,0,0,0,0,15,0,0
2.5,-0.3,-0.3,-0.1,0,-1.9468e-08,-5.0051e-08,-5.3812e-09,16,0,0
2.5,-0.5,-0.5,-0.3,0,0,0,0,17,0,0
2.5,-0.5,-0.3,-0.3,0,-4.1626e-08,-5.7961e-08,-1.848e-08,18,0,0
2.5,-0.3,-0.5,-0.3,0,0,0,0,19,0,0
2.5,-0.3,-0.3,-0.3,0,-1.8421e-08,-4.9206e-08,-1.8388e-08,20,0,0
2.5,-0.5,-0.5,-0.5,0,0,0,0,21,0,0
2.5,-0.5,-0.3,-0.5,0,-4.0675e-08,-6.633e-08,-4.0626e-08,22,0,0
2.5,-0.3,-0.5,-0.5,0,0,0,0,23,0,0
2.5,-0.3,-0.3,-0.5,0,-1.853e-08,-5.794e-08,-4.1597e-08,24,0,0
2.5,-0.5,-0.1,0.3,0,-3.5137e-08,-1.0409e-07,2.3869e-08,25,0,0
2.5,-0.5,-0.1,0.5,0,-3.4074e-08,-1.02e-07,3.4323e-08,26,0,0
2.5,-0.3,-0.1,0.3,0,-2.3534e-08,-1.0651e-07,2.3708e-08,27,0,0
2.5,-0.3,-0.1,0.5,0,-2.3634e-08,-1.0416e-07,3.5321e-08,28,0,0
2.5,-0.5,-0.1,0.1,0,-3.8095e-08,-1.0249e-07,7.7615e-09,29,0,0
2.5,-0.3,-0.1,0.1,0,-2.4817e-08,-1.0498e-07,7.3443e-09,30,0,0
2.5,-0.5,-0.1,-0.1,0,-3.8119e-08,-1.025e-07,-7.5458e-09,31,0,0
2.5,-0.3,-0.1,-0.1,0,-2.4838e-08,-1.0498e-07,-7.1745e-09,32,0,0
2.5,-0.5,-0.1,-0.3,0,-3.5202e-08,-1.0409e-07,-2.365e-08,33,0,0
