Time,"Points:0","Points:1","Points:2","contact_pressure","disp:0","disp:1","disp:2","ids","nodal_area_dummy_name","penetration"
1.3,-0.5,-0.5,0.5,0,0,0,0,1,0,0
1.3,-0.5,-0.5,0.3,0,0,0,0,2,0,0
1.3,-0.5,-0.3,0.3,0,-4.1611e-08,-5.7956e-08,1.8589e-08,3,0,0
1.3,-0.5,-0.3,0.5,0,-4.0638e-08,-6.6389e-08,4.0748e-08,4,0,0
1.3,-0.3,-0.5,0.5,0,0,0,0,5,0,0
1.3,-0.3,-0.5,0.3,0,0,0,0,6,0,0
1.3,-0.3,-0.3,0.3,0,-1.8396e-08,-4.9222e-08,1.8475e-08,7,0,0
1.3,-0.3,-0.3,0.5,0,-1.8485e-08,-5.8019e-08,4.1698e-08,8,0,0
1.3,-0.5,-0.5,0.1,0,0,0,0,9,0,0
1.3,-0.5,-0.3,0.1,0,-4.3563e-08,-5.9132e-08,5.7573e-09,10,0,0
1.3,-0.3,-0.5,0.1,0,0,0,0,11,0,0
1.3,-0.3,-0.3,0.1,0,-1.9462e-08,-5.0057e-08,5.4719e-09,12,0,0
1.3,-0.5,-0.5,-0.1,0,0,0,0,13,0,0
1.3,-0.5,-0.3,-0.1,0,-4.3571e-08,-5.9135e-08,-5.633e-09,14,0,0
1.3,-0.3,-0.5,-0.1,0,0,0,0,15,0,0
1.3,-0.3,-0.3,-0.1,0,-1.947e-08,-5.0053e-08,-5.3716e-09,16,0,0
1.3,-0.5,-0.5,-0.3,0,0,0,0,17,0,0
1.3,-0.5,-0.3,-0.3,0,-4.163e-08,-5.7965e-08,-1.8469e-08,18,0,0
1.3,-0.3,-0.5,-0.3,0,0,0,0,19,0,0
1.3,-0.3,-0.3,-0.3,0,-1.8424e-08,-4.9207e-08,-1.8379e-08,20,0,0
1.3,-0.5,-0.5,-0.5,0,0,0,0,21,0,0
1.3,-0.5,-0.3,-0.5,0,-4.0682e-08,-6.6327e-08,-4.0614e-08,22,0,0
1.3,-0.3,-0.5,-0.5,0,0,0,0,23,0,0
1.3,-0.3,-0.3,-0.5,0,-1.8536e-08,-5.7934e-08,-4.1586e-08,24,0,0
1.3,-0.5,-0.1,0.3,0,-3.5139e-08,-1.041e-07,2.3897e-08,25,0,0
1.3,-0.5,-0.1,0.5,0,-3.4073e-08,-1.0203e-07,3.4353e-08,26,0,0
1.3,-0.3,-0.1,0.3,0,-2.3534e-08,-1.0652e-07,2.3734e-08,27,0,0
1.3,-0.3,-0.1,0.5,0,-2.3631e-08,-1.0418e-07,3.5348e-08,28,0,0
1.3,-0.5,-0.1,0.1,0,-3.81e-08,-1.0251e-07,7.7876e-09,29,0,0
1.3,-0.3,-0.1,0.1,0,-2.482e-08,-1.0499e-07,7.3674e-09,30,0,0
1.3,-0.5,-0.1,-0.1,0,-3.8127e-08,-1.0251e-07,-7.5207e-09,31,0,0
1.3,-0.3,-0.1,-0.1,0,-2.4845e-08,-1.0498e-07,-7.1524e-09,32,0,0
1.3,-0.5,-0.1,-0.3,0,-3.5213e-08,-1.041e-07,-2.3625e-08,33,0,0
1.3,-0.3,-0.1,-0.3,0,-2.361e-08,-1.0648e-07,-2.3511e-08,34,0,0
1.3,-0.5,-0.1,-0.5,0,-3.4198e-08,-1.0193e-07,-3.4053e-08,35,0,0
1.3,-0.3,-0.1,-0.5,0,-2.3769e-08,-1.0405e-07,-3.5116e-08,36,0,0
1.3,-0.5,0.1,0.3,0,-2.6482e-08,-1.3641e-07,1.7006e-08,37,0,0
1.3,-0.5,0.1,0.5,0,-2.642e-08,-1.2932e-07,2.6885e-08,38,0,0
1.3,-0.3,0.1,0.3,0,-1.6655e-08,-1.4382e-07,1.6984e-08,39,0,0
1.3,-0.3,0.1,0.5,0,-1.6588e-08,-1.3641e-07,2.6854e-08,40,0,0
1.3,-0.5,0.1,0.1,0,-2.7312e-08,-1.3794e-07,6.4389e-09,41,0,0
1.3,-0.3,0.1,0.1,0,-1.7293e-08,-1.4571e-07,6.3123e-09,42,0,0
1.3,-0.5,0.1,-0.1,0,-2.7349e-08,-1.3791e-07,-6.0453e-09,43,0,0
1.3,-0.3,0.1,-0.1,0,-1.7341e-08,-1.457e-07,-5.9784e-09,44,0,0
1.3,-0.5,0.1,-0.3,0,-2.6634e-08,-1.3635e-07,-1.6577e-08,45,0,0
1.3,-0.3,0.1,-0.3,0,-1.6786e-08,-1.4379e-07,-1.6639e-08,46,0,0
1.3,-0.5,0.1,-0.5,0,-2.6684e-08,-1.292e-07,-2.6474e-08,47,0,0
1.3,-0.3,0.1,-0.5,0,-1.6781e-08,-1.363e-07,-2.648e-08,48,0,0
1.3,-0.5,0.3,0.3,0,-1.3907e-08,-1.5769e-07,9.4541e-09,49,0,0
1.3,-0.5,0.3,0.5,0,-1.3672e-08,-1.4877e-07,1.4142e-08,50,0,0
1.3,-0.3,0.3,0.3,0,-8.9823e-09,-1.6668e-07,9.4158e-09,51,0,0
1.3,-0.3,0.3,0.5,0,-8.9022e-09,-1.5737e-07,1.4189e-08,52,0,0
1.3,-0.5,0.3,0.1,0,-1.414e-08,-1.6116e-07,3.3877e-09,53,0,0
1.3,-0.3,0.3,0.1,0,-9.1883e-09,-1.7048e-07,3.3151e-09,54,0,0
1.3,-0.5,0.3,-0.1,0,-1.4178e-08,-1.6112e-07,-2.9101e-09,55,0,0
1.3,-0.3,0.3,-0.1,0,-9.213e-09,-1.7043e-07,-2.9084e-09,56,0,0
1.3,-0.5,0.3,-0.3,0,-1.3975e-08,-1.5749e-07,-8.9886e-09,57,0,0
1.3,-0.3,0.3,-0.3,0,-9.1426e-09,-1.6663e-07,-8.9462e-09,58,0,0
1.3,-0.5,0.3,-0.5,0,-1.383e-08,-1.4839e-07,-1.3564e-08,59,0,0
1.3,-0.3,0.3,-0.5,0,-9.2413e-09,-1.5743e-07,-1.377e-08,60,0,0
1.3,-0.5,0.5,0.3,0,-1.5486e-09,-1.6553e-07,1.3203e-09,61,0,0
1.3,-0.5,0.5,0.5,0,-1.4505e-09,-1.5586e-07,2.0407e-09,62,0,0
1.3,-0.3,0.5,0.3,0,-1.0224e-09,-1.7534e-07,1.2781e-09,63,0,0
1.3,-0.3,0.5,0.5,0,-1.0558e-09,-1.6576e-07,1.4998e-09,64,0,0
1.3,-0.5,0.5,0.1,0,-1.4743e-09,-1.6997e-07,7.6255e-10,65,0,0
1.3,-0.3,0.5,0.1,0,-1.0461e-09,-1.7981e-07,6.8669e-10,66,0,0
1.3,-0.5,0.5,-0.1,0,-1.5054e-09,-1.6991e-07,-1.6462e-10,67,0,0
1.3,-0.3,0.5,-0.1,0,-1.0372e-09,-1.7975e-07,-1.8144e-10,68,0,0
1.3,-0.5,0.5,-0.3,0,-1.5086e-09,-1.6534e-07,-7.5093e-10,69,0,0
1.3,-0.3,0.5,-0.3,0,-1.0524e-09,-1.7514e-07,-7.8919e-10,70,0,0
1.3,-0.5,0.5,-0.5,0,-1.5939e-09,-1.5553e-07,-1.2689e-09,71,0,0
1.3,-0.3,0.5,-0.5,0,-1.0644e-09,-1.6527e-07,-1.2403e-09,72,0,0
1.3,-0.1,-0.5,0.5,0,0,0,0,73,0,0
1.3,-0.1,-0.5,0.3,0,0,0,0,74,0,0
1.3,-0.1,-0.3,0.3,0,-5.392e-09,-5.0066e-08,1.9515e-08,75,0,0
1.3,-0.1,-0.3,0.5,0,-5.6524e-09,-5.9187e-08,4.3641e-08,76,0,0
1.3,-0.1,-0.5,0.1,0,0,0,0,77,0,0
1.3,-0.1,-0.3,0.1,0,-5.7291e-09,-5.1345e-08,5.7814e-09,78,0,0
1.3,-0.1,-0.5,-0.1,0,0,0,0,79,0,0
1.3,-0.1,-0.3,-0.1,0,-5.7405e-09,-5.1342e-08,-5.7107e-09,80,0,0
1.3,-0.1,-0.5,-0.3,0,0,0,0,81,0,0
1.3,-0.1,-0.3,-0.3,0,-5.4275e-09,-5.0047e-08,-1.9447e-08,82,0,0
1.3,-0.1,-0.5,-0.5,0,0,0,0,83,0,0
1.3,-0.1,-0.3,-0.5,0,-5.7142e-09,-5.9113e-08,-4.3546e-08,84,0,0
1.3,-0.1,-0.1,0.3,0,-7.1929e-09,-1.05e-07,2.4971e-08,85,0,0
1.3,-0.1,-0.1,0.5,0,-7.5519e-09,-1.0256e-07,3.8244e-08,86,0,0
1.3,-0.1,-0.1,0.1,0,-7.5952e-09,-1.0323e-07,7.7153e-09,87,0,0
1.3,-0.1,-0.1,-0.1,0,-7.6173e-09,-1.0323e-07,-7.5495e-09,88,0,0
1.3,-0.1,-0.1,-0.3,0,-7.2625e-09,-1.0497e-07,-2.4792e-08,89,0,0
1.3,-0.1,-0.1,-0.5,0,-7.676e-09,-1.0246e-07,-3.8073e-08,90,0,0
1.3,-0.1,0.1,0.3,0,-6.043e-09,-1.4568e-07,1.7516e-08,91,0,0
1.3,-0.1,0.1,0.5,0,-6.1152e-09,-1.3792e-07,2.7574e-08,92,0,0
1.3,-0.1,0.1,0.1,0,-6.2887e-09,-1.4718e-07,6.5209e-09,93,0,0
1.3,-0.1,0.1,-0.1,0,-6.318e-09,-1.4721e-07,-6.228e-09,94,0,0
1.3,-0.1,0.1,-0.3,0,-6.1282e-09,-1.4567e-07,-1.7249e-08,95,0,0
1.3,-0.1,0.1,-0.5,0,-6.2583e-09,-1.3783e-07,-2.7252e-08,96,0,0
1.3,-0.1,0.3,0.3,0,-3.0007e-09,-1.7024e-07,9.6303e-09,97,0,0
1.3,-0.1,0.3,0.5,0,-2.9538e-09,-1.6087e-07,1.4394e-08,98,0,0
1.3,-0.1,0.3,0.1,0,-3.0802e-09,-1.7429e-07,3.3121e-09,99,0,0
1.3,-0.1,0.3,-0.1,0,-3.1086e-09,-1.742e-07,-2.9907e-09,100,0,0
1.3,-0.1,0.3,-0.3,0,-3.0896e-09,-1.7038e-07,-9.0707e-09,101,0,0
1.3,-0.1,0.3,-0.5,0,-3.1577e-09,-1.6101e-07,-1.4018e-08,102,0,0
1.3,-0.1,0.5,0.3,0,-3.2274e-10,-1.7979e-07,9.7294e-10,103,0,0
1.3,-0.1,0.5,0.5,0,-6.0538e-10,-1.6768e-07,2.1074e-09,104,0,0
1.3,-0.1,0.5,0.1,0,-3.5822e-10,-1.844e-07,6.1992e-10,105,0,0
1.3,-0.1,0.5,-0.1,0,-3.863e-10,-1.8433e-07,-2.1002e-10,106,0,0
1.3,-0.1,0.5,-0.3,0,-4.1825e-10,-1.797e-07,-8.2942e-10,107,0,0
1.3,-0.1,0.5,-0.5,0,-4.5708e-10,-1.6978e-07,-1.2661e-09,108,0,0
1.3,0.1,-0.5,0.5,0,0,0,0,109,0,0
1.3,0.1,-0.5,0.3,0,0,0,0,110,0,0
1.3,0.1,-0.3,0.3,0,5.4416e-09,-5.0069e-08,1.9504e-08,111,0,0
