Time,"Points:0","Points:1","Points:2","contact_pressure","disp:0","disp:1","disp:2","ids","nodal_area_dummy_name","penetration"
1,-0.5,-0.5,0.5,0,0,0,0,1,0,0
1,-0.5,-0.5,0.3,0,0,0,0,2,0,0
1,-0.5,-0.3,0.3,0,-4.1652e-08,-5.7993e-08,1.8529e-08,3,0,0
1,-0.5,-0.3,0.5,0,-4.0692e-08,-6.6391e-08,4.0692e-08,4,0,0
1,-0.3,-0.5,0.5,0,0,0,0,5,0,0
1,-0.3,-0.5,0.3,0,0,0,0,6,0,0
1,-0.3,-0.3,0.3,0,-1.8429e-08,-4.9232e-08,1.8429e-08,7,0,0
1,-0.3,-0.3,0.5,0,-1.8529e-08,-5.7994e-08,4.1653e-08,8,0,0
1,-0.5,-0.5,0.1,0,0,0,0,9,0,0
1,-0.5,-0.3,0.1,0,-4.3599e-08,-5.9164e-08,5.6952e-09,10,0,0
1,-0.3,-0.5,0.1,0,0,0,0,11,0,0
1,-0.3,-0.3,0.1,0,-1.9484e-08,-5.007e-08,5.4214e-09,12,0,0
1,-0.5,-0.5,-0.1,0,0,0,0,13,0,0
1,-0.5,-0.3,-0.1,0,-4.3598e-08,-5.9164e-08,-5.6943e-09,14,0,0
1,-0.3,-0.5,-0.1,0,0,0,0,15,0,0
1,-0.3,-0.3,-0.1,0,-1.9483e-08,-5.007e-08,-5.42e-09,16,0,0
1,-0.5,-0.5,-0.3,0,0,0,0,17,0,0
1,-0.5,-0.3,-0.3,0,-4.1651e-08,-5.7993e-08,-1.8528e-08,18,0,0
1,-0.3,-0.5,-0.3,0,0,0,0,19,0,0
1,-0.3,-0.3,-0.3,0,-1.8427e-08,-4.9232e-08,-1.8427e-08,20,0,0
1,-0.5,-0.5,-0.5,0,0,0,0,21,0,0
1,-0.5,-0.3,-0.5,0,-4.069e-08,-6.639e-08,-4.0692e-08,22,0,0
1,-0.3,-0.5,-0.5,0,0,0,0,23,0,0
1,-0.3,-0.3,-0.5,0,-1.8527e-08,-5.7993e-08,-4.1651e-08,24,0,0
1,-0.5,-0.1,0.3,0,-3.5231e-08,-1.0416e-07,2.3756e-08,25,0,0
1,-0.5,-0.1,0.5,0,-3.419e-08,-1.0204e-07,3.4192e-08,26,0,0
1,-0.3,-0.1,0.3,0,-2.3618e-08,-1.0654e-07,2.3619e-08,27,0,0
1,-0.3,-0.1,0.5,0,-2.3755e-08,-1.0416e-07,3.5232e-08,28,0,0
1,-0.5,-0.1,0.1,0,-3.8166e-08,-1.0255e-07,7.6498e-09,29,0,0
1,-0.3,-0.1,0.1,0,-2.4875e-08,-1.0502e-07,7.2601e-09,30,0,0
1,-0.5,-0.1,-0.1,0,-3.8165e-08,-1.0255e-07,-7.648e-09,31,0,0
1,-0.3,-0.1,-0.1,0,-2.4874e-08,-1.0502e-07,-7.2569e-09,32,0,0
1,-0.5,-0.1,-0.3,0,-3.5229e-08,-1.0416e-07,-2.3754e-08,33,0,0
1,-0.3,-0.1,-0.3,0,-2.3616e-08,-1.0654e-07,-2.3616e-08,34,0,0
1,-0.5,-0.1,-0.5,0,-3.4187e-08,-1.0204e-07,-3.419e-08,35,0,0
1,-0.3,-0.1,-0.5,0,-2.375e-08,-1.0416e-07,-3.5229e-08,36,0,0
1,-0.5,0.1,0.3,0,-2.665e-08,-1.3643e-07,1.6767e-08,37,0,0
1,-0.5,0.1,0.5,0,-2.667e-08,-1.2933e-07,2.6678e-08,38,0,0
1,-0.3,0.1,0.3,0,-1.6798e-08,-1.4387e-07,1.68e-08,39,0,0
1,-0.3,0.1,0.5,0,-1.6764e-08,-1.3643e-07,2.6653e-08,40,0,0
1,-0.5,0.1,0.1,0,-2.7395e-08,-1.3796e-07,6.235e-09,41,0,0
1,-0.3,0.1,0.1,0,-1.738e-08,-1.4575e-07,6.1346e-09,42,0,0
1,-0.5,0.1,-0.1,0,-2.7394e-08,-1.3796e-07,-6.2335e-09,43,0,0
1,-0.3,0.1,-0.1,0,-1.7378e-08,-1.4574e-07,-6.133e-09,44,0,0
1,-0.5,0.1,-0.3,0,-2.6649e-08,-1.3643e-07,-1.6763e-08,45,0,0
1,-0.3,0.1,-0.3,0,-1.6796e-08,-1.4387e-07,-1.6794e-08,46,0,0
1,-0.5,0.1,-0.5,0,-2.667e-08,-1.2934e-07,-2.6674e-08,47,0,0
1,-0.3,0.1,-0.5,0,-1.6759e-08,-1.3643e-07,-2.6647e-08,48,0,0
1,-0.5,0.3,0.3,0,-1.4001e-08,-1.576e-07,9.2399e-09,49,0,0
1,-0.5,0.3,0.5,0,-1.3815e-08,-1.4857e-07,1.3831e-08,50,0,0
1,-0.3,0.3,0.3,0,-9.172e-09,-1.6673e-07,9.1597e-09,51,0,0
1,-0.3,0.3,0.5,0,-9.2173e-09,-1.5758e-07,1.3989e-08,52,0,0
1,-0.5,0.3,0.1,0,-1.4225e-08,-1.6117e-07,3.148e-09,53,0,0
1,-0.3,0.3,0.1,0,-9.266e-09,-1.7048e-07,3.108e-09,54,0,0
1,-0.5,0.3,-0.1,0,-1.4221e-08,-1.6117e-07,-3.1474e-09,55,0,0
1,-0.3,0.3,-0.1,0,-9.2606e-09,-1.7047e-07,-3.1075e-09,56,0,0
1,-0.5,0.3,-0.3,0,-1.3999e-08,-1.576e-07,-9.2333e-09,57,0,0
