Time,"Points:0","Points:1","Points:2","contact_pressure","disp:0","disp:1","disp:2","ids","nodal_area_dummy_name","penetration"
1.1,-0.5,-0.5,0.5,0,0,0,0,1,0,0
1.1,-0.5,-0.5,0.3,0,0,0,0,2,0,0
1.1,-0.5,-0.3,0.3,0,-4.1687e-08,-5.8025e-08,1.8468e-08,3,0,0
1.1,-0.5,-0.3,0.5,0,-4.0738e-08,-6.6384e-08,4.0632e-08,4,0,0
1.1,-0.3,-0.5,0.5,0,0,0,0,5,0,0
1.1,-0.3,-0.5,0.3,0,0,0,0,6,0,0
1.1,-0.3,-0.3,0.3,0,-1.8458e-08,-4.9238e-08,1.838e-08,7,0,0
1.1,-0.3,-0.3,0.5,0,-1.8567e-08,-5.7963e-08,4.1601e-08,8,0,0
1.1,-0.5,-0.5,0.1,0,0,0,0,9,0,0
1.1,-0.5,-0.3,0.1,0,-4.363e-08,-5.9191e-08,5.6325e-09,10,0,0
1.1,-0.3,-0.5,0.1,0,0,0,0,11,0,0
1.1,-0.3,-0.3,0.1,0,-1.9504e-08,-5.0081e-08,5.3685e-09,12,0,0
1.1,-0.5,-0.5,-0.1,0,0,0,0,13,0,0
1.1,-0.5,-0.3,-0.1,0,-4.3624e-08,-5.919e-08,-5.7555e-09,14,0,0
1.1,-0.3,-0.5,-0.1,0,0,0,0,15,0,0
1.1,-0.3,-0.3,-0.1,0,-1.9496e-08,-5.0086e-08,-5.4703e-09,16,0,0
1.1,-0.5,-0.5,-0.3,0,0,0,0,17,0,0
1.1,-0.5,-0.3,-0.3,0,-4.1672e-08,-5.8022e-08,-1.8588e-08,18,0,0
1.1,-0.3,-0.5,-0.3,0,0,0,0,19,0,0
1.1,-0.3,-0.3,-0.3,0,-1.8431e-08,-4.9257e-08,-1.8478e-08,20,0,0
1.1,-0.5,-0.5,-0.5,0,0,0,0,21,0,0
1.1,-0.5,-0.3,-0.5,0,-4.0701e-08,-6.6456e-08,-4.077e-08,22,0,0
1.1,-0.3,-0.5,-0.5,0,0,0,0,23,0,0
1.1,-0.3,-0.3,-0.5,0,-1.852e-08,-5.8055e-08,-4.1718e-08,24,0,0
1.1,-0.5,-0.1,0.3,0,-3.5312e-08,-1.042e-07,2.361e-08,25,0,0
1.1,-0.5,-0.1,0.5,0,-3.4293e-08,-1.0203e-07,3.4026e-08,26,0,0
1.1,-0.3,-0.1,0.3,0,-2.3694e-08,-1.0655e-07,2.3496e-08,27,0,0
1.1,-0.3,-0.1,0.5,0,-2.3865e-08,-1.0412e-07,3.5106e-08,28,0,0
1.1,-0.5,-0.1,0.1,0,-3.8225e-08,-1.0259e-07,7.5086e-09,29,0,0
1.1,-0.3,-0.1,0.1,0,-2.4924e-08,-1.0504e-07,7.1459e-09,30,0,0
1.1,-0.5,-0.1,-0.1,0,-3.82e-08,-1.0259e-07,-7.778e-09,31,0,0
1.1,-0.3,-0.1,-0.1,0,-2.4902e-08,-1.0505e-07,-7.3676e-09,32,0,0
1.1,-0.5,-0.1,-0.3,0,-3.5245e-08,-1.0422e-07,-2.3885e-08,33,0,0
1.1,-0.3,-0.1,-0.3,0,-2.3622e-08,-1.066e-07,-2.3726e-08,34,0,0
1.1,-0.5,-0.1,-0.5,0,-3.418e-08,-1.0215e-07,-3.4329e-08,35,0,0
1.1,-0.3,-0.1,-0.5,0,-2.3736e-08,-1.0426e-07,-3.5347e-08,36,0,0
1.1,-0.5,0.1,0.3,0,-2.6803e-08,-1.3644e-07,1.6521e-08,37,0,0
1.1,-0.5,0.1,0.5,0,-2.6897e-08,-1.2933e-07,2.6463e-08,38,0,0
1.1,-0.3,0.1,0.3,0,-1.6926e-08,-1.4391e-07,1.6603e-08,39,0,0
1.1,-0.3,0.1,0.5,0,-1.692e-08,-1.3643e-07,2.6439e-08,40,0,0
1.1,-0.5,0.1,0.1,0,-2.7467e-08,-1.3797e-07,6.0249e-09,41,0,0
1.1,-0.3,0.1,0.1,0,-1.7458e-08,-1.4577e-07,5.9451e-09,42,0,0
1.1,-0.5,0.1,-0.1,0,-2.7433e-08,-1.38e-07,-6.428e-09,43,0,0
1.1,-0.3,0.1,-0.1,0,-1.7411e-08,-1.4578e-07,-6.299e-09,44,0,0
1.1,-0.5,0.1,-0.3,0,-2.6662e-08,-1.3652e-07,-1.6955e-08,45,0,0
1.1,-0.3,0.1,-0.3,0,-1.6804e-08,-1.4395e-07,-1.6959e-08,46,0,0
1.1,-0.5,0.1,-0.5,0,-2.6661e-08,-1.2948e-07,-2.6878e-08,47,0,0
1.1,-0.3,0.1,-0.5,0,-1.6742e-08,-1.3657e-07,-2.6824e-08,48,0,0
1.1,-0.5,0.3,0.3,0,-1.4072e-08,-1.5749e-07,9.0151e-09,49,0,0
1.1,-0.5,0.3,0.5,0,-1.3927e-08,-1.4834e-07,1.3509e-08,50,0,0
1.1,-0.3,0.3,0.3,0,-9.3401e-09,-1.6676e-07,8.8856e-09,51,0,0
1.1,-0.3,0.3,0.5,0,-9.5034e-09,-1.5776e-07,1.3771e-08,52,0,0
1.1,-0.5,0.3,0.1,0,-1.4294e-08,-1.6117e-07,2.8973e-09,53,0,0
1.1,-0.3,0.3,0.1,0,-9.3282e-09,-1.7047e-07,2.8832e-09,54,0,0
1.1,-0.5,0.3,-0.1,0,-1.4255e-08,-1.6121e-07,-3.3962e-09,55,0,0
1.1,-0.3,0.3,-0.1,0,-9.2978e-09,-1.7051e-07,-3.3241e-09,56,0,0
1.1,-0.5,0.3,-0.3,0,-1.4017e-08,-1.5771e-07,-9.4889e-09,57,0,0
1.1,-0.3,0.3,-0.3,0,-9.1803e-09,-1.6683e-07,-9.3892e-09,58,0,0
1.1,-0.5,0.3,-0.5,0,-1.3814e-08,-1.4875e-07,-1.4094e-08,59,0,0
1.1,-0.3,0.3,-0.5,0,-9.2206e-09,-1.5776e-07,-1.4234e-08,60,0,0
1.1,-0.5,0.5,0.3,0,-1.551e-09,-1.6539e-07,8.1054e-10,61,0,0
1.1,-0.5,0.5,0.5,0,-1.764e-09,-1.5564e-07,1.1485e-09,62,0,0
1.1,-0.3,0.5,0.3,0,-1.1582e-09,-1.7514e-07,8.7948e-10,63,0,0
1.1,-0.3,0.5,0.5,0,-1.1021e-09,-1.6503e-07,1.5777e-09,64,0,0
1.1,-0.5,0.5,0.1,0,-1.6212e-09,-1.6997e-07,1.5833e-10,65,0,0
1.1,-0.3,0.5,0.1,0,-1.1477e-09,-1.7979e-07,2.1807e-10,66,0,0
1.1,-0.5,0.5,-0.1,0,-1.5869e-09,-1.7003e-07,-7.921e-10,67,0,0
1.1,-0.3,0.5,-0.1,0,-1.1531e-09,-1.7984e-07,-7.5301e-10,68,0,0
1.1,-0.5,0.5,-0.3,0,-1.5813e-09,-1.6559e-07,-1.4146e-09,69,0,0
1.1,-0.3,0.5,-0.3,0,-1.1176e-09,-1.7536e-07,-1.3976e-09,70,0,0
1.1,-0.5,0.5,-0.5,0,-1.6065e-09,-1.5595e-07,-1.9539e-09,71,0,0
1.1,-0.3,0.5,-0.5,0,-1.0778e-09,-1.6566e-07,-1.8665e-09,72,0,0
1.1,-0.1,-0.5,0.5,0,0,0,0,73,0,0
1.1,-0.1,-0.5,0.3,0,0,0,0,74,0,0
1.1,-0.1,-0.3,0.3,0,-5.4477e-09,-5.0071e-08,1.9451e-08,75,0,0
