Time,"Points:0","Points:1","Points:2","contact_pressure","disp:0","disp:1","disp:2","ids","nodal_area_dummy_name","penetration"
0.4,-0.5,-0.5,0.5,0,0,0,0,1,0,0
0.4,-0.5,-0.5,0.3,0,0,0,0,2,0,0
0.4,-0.5,-0.3,0.3,0,-4.1647e-08,-5.7989e-08,1.8531e-08,3,0,0
0.4,-0.5,-0.3,0.5,0,-4.0686e-08,-6.6386e-08,4.0692e-08,4,0,0
0.4,-0.3,-0.5,0.5,0,0,0,0,5,0,0
0.4,-0.3,-0.5,0.3,0,0,0,0,6,0,0
0.4,-0.3,-0.3,0.3,0,-1.8425e-08,-4.923e-08,1.8429e-08,7,0,0
0.4,-0.3,-0.3,0.5,0,-1.8524e-08,-5.7992e-08,4.1651e-08,8,0,0
0.4,-0.5,-0.5,0.1,0,0,0,0,9,0,0
0.4,-0.5,-0.3,0.1,0,-4.3595e-08,-5.916e-08,5.6976e-09,10,0,0
0.4,-0.3,-0.5,0.1,0,0,0,0,11,0,0
0.4,-0.3,-0.3,0.1,0,-1.9481e-08,-5.0069e-08,5.4221e-09,12,0,0
0.4,-0.5,-0.5,-0.1,0,0,0,0,13,0,0
0.4,-0.5,-0.3,-0.1,0,-4.3596e-08,-5.9161e-08,-5.6914e-09,14,0,0
0.4,-0.3,-0.5,-0.1,0,0,0,0,15,0,0
0.4,-0.3,-0.3,-0.1,0,-1.9482e-08,-5.0069e-08,-5.419e-09,16,0,0
0.4,-0.5,-0.5,-0.3,0,0,0,0,17,0,0
0.4,-0.5,-0.3,-0.3,0,-4.1651e-08,-5.7992e-08,-1.8526e-08,18,0,0
0.4,-0.3,-0.5,-0.3,0,0,0,0,19,0,0
0.4,-0.3,-0.3,-0.3,0,-1.8428e-08,-4.9231e-08,-1.8426e-08,20,0,0
0.4,-0.5,-0.5,-0.5,0,0,0,0,21,0,0
0.4,-0.5,-0.3,-0.5,0,-4.0692e-08,-6.6389e-08,-4.0689e-08,22,0,0
0.4,-0.3,-0.5,-0.5,0,0,0,0,23,0,0
0.4,-0.3,-0.3,-0.5,0,-1.8529e-08,-5.7992e-08,-4.165e-08,24,0,0
0.4,-0.5,-0.1,0.3,0,-3.5221e-08,-1.0415e-07,2.3759e-08,25,0,0
0.4,-0.5,-0.1,0.5,0,-3.4177e-08,-1.0203e-07,3.4194e-08,26,0,0
0.4,-0.3,-0.1,0.3,0,-2.3609e-08,-1.0653e-07,2.3619e-08,27,0,0
0.4,-0.3,-0.1,0.5,0,-2.3742e-08,-1.0415e-07,3.5231e-08,28,0,0
0.4,-0.5,-0.1,0.1,0,-3.8159e-08,-1.0255e-07,7.6538e-09,29,0,0
0.4,-0.3,-0.1,0.1,0,-2.4869e-08,-1.0502e-07,7.2609e-09,30,0,0
0.4,-0.5,-0.1,-0.1,0,-3.8162e-08,-1.0255e-07,-7.6434e-09,31,0,0
0.4,-0.3,-0.1,-0.1,0,-2.4871e-08,-1.0502e-07,-7.2557e-09,32,0,0
0.4,-0.5,-0.1,-0.3,0,-3.5229e-08,-1.0415e-07,-2.3749e-08,33,0,0
0.4,-0.3,-0.1,-0.3,0,-2.3616e-08,-1.0654e-07,-2.3614e-08,34,0,0
0.4,-0.5,-0.1,-0.5,0,-3.419e-08,-1.0204e-07,-3.4185e-08,35,0,0
0.4,-0.3,-0.1,-0.5,0,-2.3754e-08,-1.0415e-07,-3.5227e-08,36,0,0
0.4,-0.5,0.1,0.3,0,-2.6634e-08,-1.3642e-07,1.6772e-08,37,0,0
0.4,-0.5,0.1,0.5,0,-2.6649e-08,-1.2932e-07,2.6682e-08,38,0,0
0.4,-0.3,0.1,0.3,0,-1.6782e-08,-1.4387e-07,1.68e-08,39,0,0
0.4,-0.3,0.1,0.5,0,-1.6744e-08,-1.3642e-07,2.6653e-08,40,0,0
0.4,-0.5,0.1,0.1,0,-2.7384e-08,-1.3795e-07,6.2408e-09,41,0,0
0.4,-0.3,0.1,0.1,0,-1.737e-08,-1.4574e-07,6.1355e-09,42,0,0
0.4,-0.5,0.1,-0.1,0,-2.7387e-08,-1.3796e-07,-6.2273e-09,43,0,0
0.4,-0.3,0.1,-0.1,0,-1.7372e-08,-1.4574e-07,-6.1318e-09,44,0,0
0.4,-0.5,0.1,-0.3,0,-2.6647e-08,-1.3643e-07,-1.6757e-08,45,0,0
0.4,-0.3,0.1,-0.3,0,-1.6794e-08,-1.4387e-07,-1.6792e-08,46,0,0
0.4,-0.5,0.1,-0.5,0,-2.6674e-08,-1.2934e-07,-2.6667e-08,47,0,0
0.4,-0.3,0.1,-0.5,0,-1.6763e-08,-1.3643e-07,-2.6645e-08,48,0,0
0.4,-0.5,0.3,0.3,0,-1.3978e-08,-1.5758e-07,9.2469e-09,49,0,0
0.4,-0.5,0.3,0.5,0,-1.3786e-08,-1.4855e-07,1.3838e-08,50,0,0
0.4,-0.3,0.3,0.3,0,-9.1496e-09,-1.6672e-07,9.1603e-09,51,0,0
0.4,-0.3,0.3,0.5,0,-9.1886e-09,-1.5757e-07,1.3989e-08,52,0,0
0.4,-0.5,0.3,0.1,0,-1.4209e-08,-1.6116e-07,3.1553e-09,53,0,0
0.4,-0.3,0.3,0.1,0,-9.2499e-09,-1.7047e-07,3.1087e-09,54,0,0
0.4,-0.5,0.3,-0.1,0,-1.4211e-08,-1.6116e-07,-3.1401e-09,55,0,0
0.4,-0.3,0.3,-0.1,0,-9.2507e-09,-1.7047e-07,-3.1066e-09,56,0,0
0.4,-0.5,0.3,-0.3,0,-1.3995e-08,-1.5759e-07,-9.2256e-09,57,0,0
0.4,-0.3,0.3,-0.3,0,-9.1606e-09,-1.6672e-07,-9.158e-09,58,0,0
0.4,-0.5,0.3,-0.5,0,-1.3824e-08,-1.4856e-07,-1.3816e-08,59,0,0
0.4,-0.3,0.3,-0.5,0,-9.2337e-09,-1.5759e-07,-1.3992e-08,60,0,0
0.4,-0.5,0.5,0.3,0,-1.5345e-09,-1.6546e-07,1.0823e-09,61,0,0
0.4,-0.5,0.5,0.5,0,-1.5881e-09,-1.5575e-07,1.611e-09,62,0,0
0.4,-0.3,0.5,0.3,0,-1.0746e-09,-1.7524e-07,1.0916e-09,63,0,0
0.4,-0.3,0.5,0.5,0,-1.059e-09,-1.654e-07,1.5513e-09,64,0,0
0.4,-0.5,0.5,0.1,0,-1.5369e-09,-1.6996e-07,4.7785e-10,65,0,0
0.4,-0.3,0.5,0.1,0,-1.0859e-09,-1.798e-07,4.6523e-10,66,0,0
0.4,-0.5,0.5,-0.1,0,-1.5402e-09,-1.6996e-07,-4.608e-10,67,0,0
0.4,-0.3,0.5,-0.1,0,-1.0892e-09,-1.798e-07,-4.5448e-10,68,0,0
0.4,-0.5,0.5,-0.3,0,-1.544e-09,-1.6546e-07,-1.0652e-09,69,0,0
0.4,-0.3,0.5,-0.3,0,-1.0841e-09,-1.7525e-07,-1.0808e-09,70,0,0
0.4,-0.5,0.5,-0.5,0,-1.604e-09,-1.5574e-07,-1.5941e-09,71,0,0
0.4,-0.3,0.5,-0.5,0,-1.0751e-09,-1.6546e-07,-1.5408e-09,72,0,0
0.4,-0.1,-0.5,0.5,0,0,0,0,73,0,0
0.4,-0.1,-0.5,0.3,0,0,0,0,74,0,0
0.4,-0.1,-0.3,0.3,0,-5.4177e-09,-5.0069e-08,1.9484e-08,75,0,0
0.4,-0.1,-0.3,0.5,0,-5.6899e-09,-5.9161e-08,4.3596e-08,76,0,0
0.4,-0.1,-0.5,0.1,0,0,0,0,77,0,0
0.4,-0.1,-0.3,0.1,0,-5.7433e-09,-5.1355e-08,5.7445e-09,78,0,0
0.4,-0.1,-0.5,-0.1,0,0,0,0,79,0,0
0.4,-0.1,-0.3,-0.1,0,-5.7442e-09,-5.1355e-08,-5.7444e-09,80,0,0
0.4,-0.1,-0.5,-0.3,0,0,0,0,81,0,0
0.4,-0.1,-0.3,-0.3,0,-5.4209e-09,-5.007e-08,-1.9483e-08,82,0,0
0.4,-0.1,-0.5,-0.5,0,0,0,0,83,0,0
0.4,-0.1,-0.3,-0.5,0,-5.6957e-09,-5.9163e-08,-4.3598e-08,84,0,0
0.4,-0.1,-0.1,0.3,0,-7.2518e-09,-1.0502e-07,2.487e-08,85,0,0
0.4,-0.1,-0.1,0.5,0,-7.6415e-09,-1.0255e-07,3.8168e-08,86,0,0
0.4,-0.1,-0.1,0.1,0,-7.6297e-09,-1.0326e-07,7.6353e-09,87,0,0
0.4,-0.1,-0.1,-0.1,0,-7.6319e-09,-1.0326e-07,-7.6346e-09,88,0,0
0.4,-0.1,-0.1,-0.3,0,-7.2576e-09,-1.0502e-07,-2.4873e-08,89,0,0
0.4,-0.1,-0.1,-0.5,0,-7.6499e-09,-1.0255e-07,-3.8164e-08,90,0,0
0.4,-0.1,0.1,0.3,0,-6.1222e-09,-1.4573e-07,1.7385e-08,91,0,0
0.4,-0.1,0.1,0.5,0,-6.2104e-09,-1.3795e-07,2.7375e-08,92,0,0
0.4,-0.1,0.1,0.1,0,-6.3444e-09,-1.4723e-07,6.3453e-09,93,0,0
0.4,-0.1,0.1,-0.1,0,-6.3474e-09,-1.4723e-07,-6.3527e-09,94,0,0
0.4,-0.1,0.1,-0.3,0,-6.133e-09,-1.4574e-07,-1.7375e-08,95,0,0
0.4,-0.1,0.1,-0.5,0,-6.2346e-09,-1.3796e-07,-2.7389e-08,96,0,0
0.4,-0.1,0.3,0.3,0,-3.0935e-09,-1.705e-07,9.2178e-09,97,0,0
0.4,-0.1,0.3,0.5,0,-3.1582e-09,-1.6113e-07,1.4279e-08,98,0,0
0.4,-0.1,0.3,0.1,0,-3.1498e-09,-1.7424e-07,3.1505e-09,99,0,0
0.4,-0.1,0.3,-0.1,0,-3.1545e-09,-1.7424e-07,-3.1595e-09,100,0,0
0.4,-0.1,0.3,-0.3,0,-3.1085e-09,-1.7047e-07,-9.254e-09,101,0,0
0.4,-0.1,0.3,-0.5,0,-3.1479e-09,-1.6117e-07,-1.4214e-08,102,0,0
0.4,-0.1,0.5,0.3,0,-4.4843e-10,-1.7984e-07,1.0967e-09,103,0,0
0.4,-0.1,0.5,0.5,0,-2.3206e-10,-1.6983e-07,1.0909e-09,104,0,0
0.4,-0.1,0.5,0.1,0,-4.4838e-10,-1.8436e-07,4.5896e-10,105,0,0
0.4,-0.1,0.5,-0.1,0,-4.515e-10,-1.8437e-07,-4.5452e-10,106,0,0
0.4,-0.1,0.5,-0.3,0,-4.5785e-10,-1.798e-07,-1.0923e-09,107,0,0
0.4,-0.1,0.5,-0.5,0,-4.7063e-10,-1.6997e-07,-1.5432e-09,108,0,0
0.4,0.1,-0.5,0.5,0,0,0,0,109,0,0
0.4,0.1,-0.5,0.3,0,0,0,0,110,0,0
0.4,0.1,-0.3,0.3,0,5.423e-09,-5.007e-08,1.9483e-08,111,0,0
0.4,0.1,-0.3,0.5,0,5.697e-09,-5.9162e-08,4.3596e-08,112,0,0
0.4,0.1,-0.5,0.1,0,0,0,0,113,0,0
0.4,0.1,-0.3,0.1,0,5.7465e-09,-5.1356e-08,5.7435e-09,114,0,0
0.4,0.1,-0.5,-0.1,0,0,0,0,115,0,0
0.4,0.1,-0.3,-0.1,0,5.7455e-09,-5.1356e-08,-5.7458e-09,116,0,0
0.4,0.1,-0.5,-0.3,0,0,0,0,117,0,0
0.4,0.1,-0.3,-0.3,0,5.4203e-09,-5.007e-08,-1.9484e-08,118,0,0
0.4,0.1,-0.5,-0.5,0,0,0,0,119,0,0
0.4,0.1,-0.3,-0.5,0,5.6928e-09,-5.9163e-08,-4.3599e-08,120,0,0
0.4,0.1,-0.1,0.3,0,7.2647e-09,-1.0502e-07,2.4869e-08,121,0,0
0.4,0.1,-0.1,0.5,0,7.6595e-09,-1.0255e-07,3.8164e-08,122,0,0
