Time,"Points:0","Points:1","Points:2","contact_pressure","disp:0","disp:1","disp:2","ids","nodal_area_dummy_name","penetration"
0.6,-0.5,-0.5,0.5,0,0,0,0,1,0,0
0.6,-0.5,-0.5,0.3,0,0,0,0,2,0,0
0.6,-0.5,-0.3,0.3,0,-4.1652e-08,-5.7993e-08,1.8528e-08,3,0,0
0.6,-0.5,-0.3,0.5,0,-4.0693e-08,-6.6391e-08,4.0692e-08,4,0,0
0.6,-0.3,-0.5,0.5,0,0,0,0,5,0,0
0.6,-0.3,-0.5,0.3,0,0,0,0,6,0,0
0.6,-0.3,-0.3,0.3,0,-1.8429e-08,-4.9232e-08,1.8428e-08,7,0,0
0.6,-0.3,-0.3,0.5,0,-1.853e-08,-5.7993e-08,4.1652e-08,8,0,0
0.6,-0.5,-0.5,0.1,0,0,0,0,9,0,0
0.6,-0.5,-0.3,0.1,0,-4.3599e-08,-5.9164e-08,5.6944e-09,10,0,0
0.6,-0.3,-0.5,0.1,0,0,0,0,11,0,0
0.6,-0.3,-0.3,0.1,0,-1.9484e-08,-5.007e-08,5.4208e-09,12,0,0
0.6,-0.5,-0.5,-0.1,0,0,0,0,13,0,0
0.6,-0.5,-0.3,-0.1,0,-4.3598e-08,-5.9164e-08,-5.695e-09,14,0,0
0.6,-0.3,-0.5,-0.1,0,0,0,0,15,0,0
0.6,-0.3,-0.3,-0.1,0,-1.9483e-08,-5.007e-08,-5.4206e-09,16,0,0
0.6,-0.5,-0.5,-0.3,0,0,0,0,17,0,0
0.6,-0.5,-0.3,-0.3,0,-4.1651e-08,-5.7993e-08,-1.8529e-08,18,0,0
0.6,-0.3,-0.5,-0.3,0,0,0,0,19,0,0
0.6,-0.3,-0.3,-0.3,0,-1.8427e-08,-4.9232e-08,-1.8428e-08,20,0,0
0.6,-0.5,-0.5,-0.5,0,0,0,0,21,0,0
0.6,-0.5,-0.3,-0.5,0,-4.069e-08,-6.6391e-08,-4.0692e-08,22,0,0
0.6,-0.3,-0.5,-0.5,0,0,0,0,23,0,0
0.6,-0.3,-0.3,-0.5,0,-1.8526e-08,-5.7994e-08,-4.1652e-08,24,0,0
0.6,-0.5,-0.1,0.3,0,-3.5231e-08,-1.0416e-07,2.3754e-08,25,0,0
0.6,-0.5,-0.1,0.5,0,-3.4191e-08,-1.0204e-07,3.419e-08,26,0,0
0.6,-0.3,-0.1,0.3,0,-2.3619e-08,-1.0654e-07,2.3618e-08,27,0,0
0.6,-0.3,-0.1,0.5,0,-2.3756e-08,-1.0416e-07,3.523e-08,28,0,0
0.6,-0.5,-0.1,0.1,0,-3.8166e-08,-1.0255e-07,7.6482e-09,29,0,0
0.6,-0.3,-0.1,0.1,0,-2.4875e-08,-1.0502e-07,7.2587e-09,30,0,0
0.6,-0.5,-0.1,-0.1,0,-3.8166e-08,-1.0255e-07,-7.6497e-09,31,0,0
0.6,-0.3,-0.1,-0.1,0,-2.4875e-08,-1.0502e-07,-7.2582e-09,32,0,0
0.6,-0.5,-0.1,-0.3,0,-3.5229e-08,-1.0416e-07,-2.3755e-08,33,0,0
0.6,-0.3,-0.1,-0.3,0,-2.3616e-08,-1.0654e-07,-2.3617e-08,34,0,0
0.6,-0.5,-0.1,-0.5,0,-3.4186e-08,-1.0204e-07,-3.4192e-08,35,0,0
0.6,-0.3,-0.1,-0.5,0,-2.375e-08,-1.0416e-07,-3.523e-08,36,0,0
0.6,-0.5,0.1,0.3,0,-2.6652e-08,-1.3643e-07,1.6764e-08,37,0,0
0.6,-0.5,0.1,0.5,0,-2.6672e-08,-1.2933e-07,2.6675e-08,38,0,0
0.6,-0.3,0.1,0.3,0,-1.6799e-08,-1.4387e-07,1.6797e-08,39,0,0
0.6,-0.3,0.1,0.5,0,-1.6766e-08,-1.3643e-07,2.6651e-08,40,0,0
0.6,-0.5,0.1,0.1,0,-2.7396e-08,-1.3796e-07,6.2323e-09,41,0,0
0.6,-0.3,0.1,0.1,0,-1.7381e-08,-1.4575e-07,6.1325e-09,42,0,0
0.6,-0.5,0.1,-0.1,0,-2.7394e-08,-1.3796e-07,-6.2362e-09,43,0,0
