Time,"Points:0","Points:1","Points:2","contact_pressure","disp:0","disp:1","disp:2","ids","nodal_area_dummy_name","penetration"
0.9,-0.5,-0.5,0.5,0,0,0,0,1,0,0
0.9,-0.5,-0.5,0.3,0,0,0,0,2,0,0
0.9,-0.5,-0.3,0.3,0,-4.1617e-08,-5.7962e-08,1.859e-08,3,0,0
0.9,-0.5,-0.3,0.5,0,-4.0646e-08,-6.6398e-08,4.0753e-08,4,0,0
0.9,-0.3,-0.5,0.5,0,0,0,0,5,0,0
0.9,-0.3,-0.5,0.3,0,0,0,0,6,0,0
0.9,-0.3,-0.3,0.3,0,-1.84e-08,-4.9225e-08,1.8478e-08,7,0,0
0.9,-0.3,-0.3,0.5,0,-1.8491e-08,-5.8025e-08,4.1705e-08,8,0,0
0.9,-0.5,-0.5,0.1,0,0,0,0,9,0,0
0.9,-0.5,-0.3,0.1,0,-4.3567e-08,-5.9136e-08,5.7578e-09,10,0,0
0.9,-0.3,-0.5,0.1,0,0,0,0,11,0,0
0.9,-0.3,-0.3,0.1,0,-1.9464e-08,-5.0059e-08,5.4743e-09,12,0,0
0.9,-0.5,-0.5,-0.1,0,0,0,0,13,0,0
0.9,-0.5,-0.3,-0.1,0,-4.3573e-08,-5.9137e-08,-5.633e-09,14,0,0
0.9,-0.3,-0.5,-0.1,0,0,0,0,15,0,0
0.9,-0.3,-0.3,-0.1,0,-1.9471e-08,-5.0054e-08,-5.3696e-09,16,0,0
0.9,-0.5,-0.5,-0.3,0,0,0,0,17,0,0
0.9,-0.5,-0.3,-0.3,0,-4.163e-08,-5.7965e-08,-1.8468e-08,18,0,0
0.9,-0.3,-0.5,-0.3,0,0,0,0,19,0,0
0.9,-0.3,-0.3,-0.3,0,-1.8423e-08,-4.9206e-08,-1.8377e-08,20,0,0
0.9,-0.5,-0.5,-0.5,0,0,0,0,21,0,0
0.9,-0.5,-0.3,-0.5,0,-4.0679e-08,-6.6325e-08,-4.0613e-08,22,0,0
0.9,-0.3,-0.5,-0.5,0,0,0,0,23,0,0
0.9,-0.3,-0.3,-0.5,0,-1.8533e-08,-5.7931e-08,-4.1583e-08,24,0,0
0.9,-0.5,-0.1,0.3,0,-3.5149e-08,-1.0412e-07,2.3902e-08,25,0,0
0.9,-0.5,-0.1,0.5,0,-3.4088e-08,-1.0204e-07,3.4357e-08,26,0,0
0.9,-0.3,-0.1,0.3,0,-2.3542e-08,-1.0653e-07,2.3742e-08,27,0,0
0.9,-0.3,-0.1,0.5,0,-2.3644e-08,-1.0419e-07,3.5357e-08,28,0,0
0.9,-0.5,-0.1,0.1,0,-3.8107e-08,-1.0251e-07,7.7911e-09,29,0,0
