Time,"Points:0","Points:1","Points:2","contact_pressure","disp:0","disp:1","disp:2","ids","nodal_area_dummy_name","penetration"
0.2,-0.5,-0.5,0.5,0,0,0,0,1,0,0
0.2,-0.5,-0.5,0.3,0,0,0,0,2,0,0
0.2,-0.5,-0.3,0.3,0,-4.1645e-08,-5.7983e-08,1.8509e-08,3,0,0
0.2,-0.5,-0.3,0.5,0,-4.0683e-08,-6.6361e-08,4.0663e-08,4,0,0
0.2,-0.3,-0.5,0.5,0,0,0,0,5,0,0
0.2,-0.3,-0.5,0.3,0,0,0,0,6,0,0
0.2,-0.3,-0.3,0.3,0,-1.8428e-08,-4.9221e-08,1.8409e-08,7,0,0
0.2,-0.3,-0.3,0.5,0,-1.8528e-08,-5.7964e-08,4.1623e-08,8,0,0
0.2,-0.5,-0.5,0.1,0,0,0,0,9,0,0
0.2,-0.5,-0.3,0.1,0,-4.3597e-08,-5.916e-08,5.6774e-09,10,0,0
0.2,-0.3,-0.5,0.1,0,0,0,0,11,0,0
0.2,-0.3,-0.3,0.1,0,-1.9483e-08,-5.0067e-08,5.4024e-09,12,0,0
0.2,-0.5,-0.5,-0.1,0,0,0,0,13,0,0
0.2,-0.5,-0.3,-0.1,0,-4.3601e-08,-5.9167e-08,-5.7116e-09,14,0,0
0.2,-0.3,-0.5,-0.1,0,0,0,0,15,0,0
0.2,-0.3,-0.3,-0.1,0,-1.9484e-08,-5.0073e-08,-5.4386e-09,16,0,0
0.2,-0.5,-0.5,-0.3,0,0,0,0,17,0,0
0.2,-0.5,-0.3,-0.3,0,-4.1659e-08,-5.8004e-08,-1.8547e-08,18,0,0
0.2,-0.3,-0.5,-0.3,0,0,0,0,19,0,0
0.2,-0.3,-0.3,-0.3,0,-1.8429e-08,-4.9242e-08,-1.8447e-08,20,0,0
0.2,-0.5,-0.5,-0.5,0,0,0,0,21,0,0
0.2,-0.5,-0.3,-0.5,0,-4.0699e-08,-6.642e-08,-4.072e-08,22,0,0
0.2,-0.3,-0.5,-0.5,0,0,0,0,23,0,0
0.2,-0.3,-0.3,-0.5,0,-1.8529e-08,-5.8022e-08,-4.168e-08,24,0,0
0.2,-0.5,-0.1,0.3,0,-3.5227e-08,-1.0413e-07,2.3702e-08,25,0,0
0.2,-0.5,-0.1,0.5,0,-3.4188e-08,-1.0199e-07,3.4132e-08,26,0,0
0.2,-0.3,-0.1,0.3,0,-2.3618e-08,-1.0651e-07,2.3566e-08,27,0,0
0.2,-0.3,-0.1,0.5,0,-2.3756e-08,-1.041e-07,3.5174e-08,28,0,0
0.2,-0.5,-0.1,0.1,0,-3.8165e-08,-1.0255e-07,7.6002e-09,29,0,0
0.2,-0.3,-0.1,0.1,0,-2.4875e-08,-1.0501e-07,7.2105e-09,30,0,0
0.2,-0.5,-0.1,-0.1,0,-3.8167e-08,-1.0256e-07,-7.6969e-09,31,0,0
0.2,-0.3,-0.1,-0.1,0,-2.4875e-08,-1.0503e-07,-7.3059e-09,32,0,0
0.2,-0.5,-0.1,-0.3,0,-3.5233e-08,-1.0418e-07,-2.3805e-08,33,0,0
0.2,-0.3,-0.1,-0.3,0,-2.3617e-08,-1.0656e-07,-2.3667e-08,34,0,0
0.2,-0.5,-0.1,-0.5,0,-3.419e-08,-1.0209e-07,-3.4246e-08,35,0,0
0.2,-0.3,-0.1,-0.5,0,-2.375e-08,-1.0421e-07,-3.5284e-08,36,0,0
0.2,-0.5,0.1,0.3,0,-2.6649e-08,-1.364e-07,1.6674e-08,37,0,0
0.2,-0.5,0.1,0.5,0,-2.6673e-08,-1.2927e-07,2.6579e-08,38,0,0
0.2,-0.3,0.1,0.3,0,-1.6799e-08,-1.4384e-07,1.6709e-08,39,0,0
0.2,-0.3,0.1,0.5,0,-1.677e-08,-1.3636e-07,2.6559e-08,40,0,0
0.2,-0.5,0.1,0.1,0,-2.7394e-08,-1.3795e-07,6.1458e-09,41,0,0
0.2,-0.3,0.1,0.1,0,-1.738e-08,-1.4573e-07,6.0468e-09,42,0,0
0.2,-0.5,0.1,-0.1,0,-2.7393e-08,-1.3797e-07,-6.3217e-09,43,0,0
0.2,-0.3,0.1,-0.1,0,-1.7377e-08,-1.4575e-07,-6.2201e-09,44,0,0
0.2,-0.5,0.1,-0.3,0,-2.6649e-08,-1.3646e-07,-1.6853e-08,45,0,0
0.2,-0.3,0.1,-0.3,0,-1.6794e-08,-1.439e-07,-1.6882e-08,46,0,0
0.2,-0.5,0.1,-0.5,0,-2.6669e-08,-1.294e-07,-2.6768e-08,47,0,0
0.2,-0.3,0.1,-0.5,0,-1.6756e-08,-1.365e-07,-2.6738e-08,48,0,0
0.2,-0.5,0.3,0.3,0,-1.4001e-08,-1.5755e-07,9.1047e-09,49,0,0
0.2,-0.5,0.3,0.5,0,-1.382e-08,-1.4849e-07,1.3692e-08,50,0,0
0.2,-0.3,0.3,0.3,0,-9.1733e-09,-1.6669e-07,9.0284e-09,51,0,0
0.2,-0.3,0.3,0.5,0,-9.223e-09,-1.575e-07,1.3855e-08,52,0,0
0.2,-0.5,0.3,0.1,0,-1.4224e-08,-1.6116e-07,3.0154e-09,53,0,0
0.2,-0.3,0.3,0.1,0,-9.2649e-09,-1.7046e-07,2.9778e-09,54,0,0
0.2,-0.5,0.3,-0.1,0,-1.4219e-08,-1.6118e-07,-3.2785e-09,55,0,0
0.2,-0.3,0.3,-0.1,0,-9.2579e-09,-1.7048e-07,-3.2369e-09,56,0,0
0.2,-0.5,0.3,-0.3,0,-1.3996e-08,-1.5763e-07,-9.365e-09,57,0,0
0.2,-0.3,0.3,-0.3,0,-9.1601e-09,-1.6677e-07,-9.2891e-09,58,0,0
0.2,-0.5,0.3,-0.5,0,-1.3816e-08,-1.4864e-07,-1.3958e-08,59,0,0
0.2,-0.3,0.3,-0.5,0,-9.2247e-09,-1.5767e-07,-1.4125e-08,60,0,0
0.2,-0.5,0.5,0.3,0,-1.5638e-09,-1.6542e-07,8.9587e-10,61,0,0
0.2,-0.5,0.5,0.5,0,-1.6297e-09,-1.5568e-07,1.4231e-09,62,0,0
0.2,-0.3,0.5,0.3,0,-1.1034e-09,-1.752e-07,9.1693e-10,63,0,0
0.2,-0.3,0.5,0.5,0,-1.1e-09,-1.6532e-07,1.3765e-09,64,0,0
0.2,-0.5,0.5,0.1,0,-1.556e-09,-1.6996e-07,2.9377e-10,65,0,0
0.2,-0.3,0.5,0.1,0,-1.1048e-09,-1.7979e-07,2.9114e-10,66,0,0
0.2,-0.5,0.5,-0.1,0,-1.5498e-09,-1.6998e-07,-6.4441e-10,67,0,0
0.2,-0.3,0.5,-0.1,0,-1.0989e-09,-1.7981e-07,-6.286e-10,68,0,0
0.2,-0.5,0.5,-0.3,0,-1.5449e-09,-1.655e-07,-1.2485e-09,69,0,0
0.2,-0.3,0.5,-0.3,0,-1.0851e-09,-1.7529e-07,-1.2551e-09,70,0,0
0.2,-0.5,0.5,-0.5,0,-1.5958e-09,-1.5582e-07,-1.7768e-09,71,0,0
0.2,-0.3,0.5,-0.5,0,-1.0671e-09,-1.6554e-07,-1.7148e-09,72,0,0
