Time,"Points:0","Points:1","Points:2","contact_pressure","disp:0","disp:1","disp:2","ids","nodal_area_dummy_name","penetration"
1.7,-0.5,-0.5,0.5,0,0,0,0,1,0,0
1.7,-0.5,-0.5,0.3,0,0,0,0,2,0,0
1.7,-0.5,-0.3,0.3,0,-4.1609e-08,-5.7954e-08,1.8585e-08,3,0,0
1.7,-0.5,-0.3,0.5,0,-4.0637e-08,-6.6384e-08,4.0743e-08,4,0,0
1.7,-0.3,-0.5,0.5,0,0,0,0,5,0,0
1.7,-0.3,-0.5,0.3,0,0,0,0,6,0,0
1.7,-0.3,-0.3,0.3,0,-1.8395e-08,-4.922e-08,1.8472e-08,7,0,0
1.7,-0.3,-0.3,0.5,0,-1.8485e-08,-5.8015e-08,4.1695e-08,8,0,0
1.7,-0.5,-0.5,0.1,0,0,0,0,9,0,0
1.7,-0.5,-0.3,0.1,0,-4.3562e-08,-5.9131e-08,5.7547e-09,10,0,0
1.7,-0.3,-0.5,0.1,0,0,0,0,11,0,0
1.7,-0.3,-0.3,0.1,0,-1.9461e-08,-5.0056e-08,5.4691e-09,12,0,0
1.7,-0.5,-0.5,-0.1,0,0,0,0,13,0,0
1.7,-0.5,-0.3,-0.1,0,-4.357e-08,-5.9134e-08,-5.6353e-09,14,0,0
1.7,-0.3,-0.5,-0.1,0,0,0,0,15,0,0
1.7,-0.3,-0.3,-0.1,0,-1.947e-08,-5.0052e-08,-5.3738e-09,16,0,0
1.7,-0.5,-0.5,-0.3,0,0,0,0,17,0,0
1.7,-0.5,-0.3,-0.3,0,-4.1629e-08,-5.7964e-08,-1.8471e-08,18,0,0
1.7,-0.3,-0.5,-0.3,0,0,0,0,19,0,0
1.7,-0.3,-0.3,-0.3,0,-1.8424e-08,-4.9206e-08,-1.8381e-08,20,0,0
1.7,-0.5,-0.5,-0.5,0,0,0,0,21,0,0
1.7,-0.5,-0.3,-0.5,0,-4.068e-08,-6.6327e-08,-4.0617e-08,22,0,0
1.7,-0.3,-0.5,-0.5,0,0,0,0,23,0,0
1.7,-0.3,-0.3,-0.5,0,-1.8535e-08,-5.7935e-08,-4.1589e-08,24,0,0
1.7,-0.5,-0.1,0.3,0,-3.5137e-08,-1.041e-07,2.3891e-08,25,0,0
1.7,-0.5,-0.1,0.5,0,-3.4072e-08,-1.0202e-07,3.4346e-08,26,0,0
1.7,-0.3,-0.1,0.3,0,-2.3533e-08,-1.0652e-07,2.3727e-08,27,0,0
1.7,-0.3,-0.1,0.5,0,-2.363e-08,-1.0418e-07,3.5341e-08,28,0,0
1.7,-0.5,-0.1,0.1,0,-3.8098e-08,-1.025e-07,7.7817e-09,29,0,0
1.7,-0.3,-0.1,0.1,0,-2.4818e-08,-1.0499e-07,7.3618e-09,30,0,0
1.7,-0.5,-0.1,-0.1,0,-3.8125e-08,-1.0251e-07,-7.5262e-09,31,0,0
1.7,-0.3,-0.1,-0.1,0,-2.4843e-08,-1.0498e-07,-7.1576e-09,32,0,0
1.7,-0.5,-0.1,-0.3,0,-3.521e-08,-1.041e-07,-2.363e-08,33,0,0
1.7,-0.3,-0.1,-0.3,0,-2.3608e-08,-1.0648e-07,-2.3516e-08,34,0,0
