Time,"Points:0","Points:1","Points:2","ids","temperature"
530,-0.5,0.2,0,509,898.93
530,-0.47,0.2,0,507,898.76
530,-0.47,0.23333,0,2113,898.76
530,-0.5,0.23333,0,2114,898.88
530,-0.44,0.2,0,505,898.63
530,-0.44,0.23333,0,2115,898.63
530,-0.41,0.2,0,503,898.49
530,-0.41,0.23333,0,2116,898.49
530,-0.38,0.2,0,501,898.36
530,-0.38,0.23333,0,2117,898.36
530,-0.35,0.2,0,499,898.22
530,-0.35,0.23333,0,2118,898.22
530,-0.32,0.2,0,497,898.09
530,-0.32,0.23333,0,2119,898.09
530,-0.29,0.2,0,495,897.96
530,-0.29,0.23333,0,2120,897.96
530,-0.26,0.2,0,493,897.83
530,-0.26,0.23333,0,2121,897.83
530,-0.23,0.2,0,491,897.7
530,-0.23,0.23333,0,2122,897.71
530,-0.2,0.2,0,489,897.58
530,-0.2,0.23333,0,2123,897.58
530,-0.17,0.2,0,487,897.45
530,-0.17,0.23333,0,2124,897.46
530,-0.14,0.2,0,485,897.33
530,-0.14,0.23333,0,2125,897.34
530,-0.11,0.2,0,483,897.21
530,-0.11,0.23333,0,2126,897.22
530,-0.08,0.2,0,481,897.1
530,-0.08,0.23333,0,2127,897.1
530,-0.05,0.2,0,479,896.98
530,-0.05,0.23333,0,2128,896.99
530,-0.02,0.2,0,477,896.87
530,-0.02,0.23333,0,2129,896.87
530,0.01,0.2,0,475,896.76
530,0.01,0.23333,0,2130,896.76
530,0.04,0.2,0,473,896.65
530,0.04,0.23333,0,2131,896.66
530,0.07,0.2,0,471,896.55
530,0.07,0.23333,0,2132,896.55
530,0.1,0.2,0,469,896.44
530,0.1,0.23333,0,2133,896.45
530,0.13,0.2,0,467,896.34
530,0.13,0.23333,0,2134,896.35
530,0.16,0.2,0,465,896.25
530,0.16,0.23333,0,2135,896.25
530,0.19,0.2,0,463,896.15
530,0.19,0.23333,0,2136,896.15
530,0.22,0.2,0,461,896.06
530,0.22,0.23333,0,2137,896.06
530,0.25,0.2,0,459,895.97
530,0.25,0.23333,0,2138,895.97
530,0.28,0.2,0,457,895.88
530,0.28,0.23333,0,2139,895.88
530,0.31,0.2,0,455,895.79
530,0.31,0.23333,0,2140,895.8
530,0.34,0.2,0,453,895.71
530,0.34,0.23333,0,2141,895.71
530,0.37,0.2,0,451,895.63
530,0.37,0.23333,0,2142,895.63
530,0.4,0.2,0,449,895.55
530,0.4,0.23333,0,2143,895.55
530,0.43,0.2,0,447,895.48
530,0.43,0.23333,0,2144,895.48
530,0.46,0.2,0,445,895.4
530,0.46,0.23333,0,2145,895.41
530,0.49,0.2,0,443,895.33
530,0.49,0.23333,0,2146,895.33
530,0.52,0.2,0,441,895.26
530,0.52,0.23333,0,2147,895.27
530,0.55,0.2,0,439,895.2
530,0.55,0.23333,0,2148,895.2
530,0.58,0.2,0,437,895.13
530,0.58,0.23333,0,2149,895.14
530,0.61,0.2,0,435,895.07
530,0.61,0.23333,0,2150,895.08
530,0.64,0.2,0,433,895.01
530,0.64,0.23333,0,2151,895.02
530,0.67,0.2,0,431,894.96
530,0.67,0.23333,0,2152,894.96
530,0.7,0.2,0,429,894.9
530,0.7,0.23333,0,2153,894.91
530,0.73,0.2,0,427,894.85
530,0.73,0.23333,0,2154,894.86
530,0.76,0.2,0,425,894.81
530,0.76,0.23333,0,2155,894.81
530,0.79,0.2,0,423,894.76
530,0.79,0.23333,0,2156,894.76
530,0.82,0.2,0,421,894.72
530,0.82,0.23333,0,2157,894.72
530,0.85,0.2,0,419,894.68
530,0.85,0.23333,0,2158,894.68
530,0.88,0.2,0,417,894.64
530,0.88,0.23333,0,2159,894.64
530,0.91,0.2,0,415,894.61
530,0.91,0.23333,0,2160,894.61
530,0.94,0.2,0,413,894.57
530,0.94,0.23333,0,2161,894.58
530,0.97,0.2,0,410,894.55
530,0.97,0.23333,0,2162,894.55
530,1,0.2,0,409,894.52
530,1,0.23333,0,1942,894.54
530,-0.47,0.26667,0,2163,898.76
530,-0.5,0.26667,0,2164,898.88
530,-0.44,0.26667,0,2165,898.63
530,-0.41,0.26667,0,2166,898.49
530,-0.38,0.26667,0,2167,898.36
530,-0.35,0.26667,0,2168,898.22
530,-0.32,0.26667,0,2169,898.09
530,-0.29,0.26667,0,2170,897.96
530,-0.26,0.26667,0,2171,897.83
530,-0.23,0.26667,0,2172,897.71
530,-0.2,0.26667,0,2173,897.58
530,-0.17,0.26667,0,2174,897.46
530,-0.14,0.26667,0,2175,897.34
530,-0.11,0.26667,0,2176,897.22
530,-0.08,0.26667,0,2177,897.1
530,-0.05,0.26667,0,2178,896.99
530,-0.02,0.26667,0,2179,896.87
530,0.01,0.26667,0,2180,896.76
530,0.04,0.26667,0,2181,896.66
530,0.07,0.26667,0,2182,896.55
530,0.1,0.26667,0,2183,896.45
530,0.13,0.26667,0,2184,896.35
530,0.16,0.26667,0,2185,896.25
530,0.19,0.26667,0,2186,896.15
530,0.22,0.26667,0,2187,896.06
530,0.25,0.26667,0,2188,895.97
530,0.28,0.26667,0,2189,895.88
530,0.31,0.26667,0,2190,895.8
530,0.34,0.26667,0,2191,895.71
530,0.37,0.26667,0,2192,895.63
530,0.4,0.26667,0,2193,895.55
530,0.43,0.26667,0,2194,895.48
530,0.46,0.26667,0,2195,895.41
530,0.49,0.26667,0,2196,895.33
530,0.52,0.26667,0,2197,895.27
530,0.55,0.26667,0,2198,895.2
530,0.58,0.26667,0,2199,895.14
530,0.61,0.26667,0,2200,895.08
530,0.64,0.26667,0,2201,895.02
530,0.67,0.26667,0,2202,894.96
530,0.7,0.26667,0,2203,894.91
530,0.73,0.26667,0,2204,894.86
530,0.76,0.26667,0,2205,894.81
530,0.79,0.26667,0,2206,894.76
530,0.82,0.26667,0,2207,894.72
530,0.85,0.26667,0,2208,894.68
530,0.88,0.26667,0,2209,894.64
530,0.91,0.26667,0,2210,894.61
530,0.94,0.26667,0,2211,894.58
530,0.97,0.26667,0,2212,894.55
530,1,0.26667,0,1960,894.54
530,-0.47,0.3,0,407,898.76
530,-0.5,0.3,0,408,898.93
530,-0.44,0.3,0,406,898.63
530,-0.41,0.3,0,405,898.49
530,-0.38,0.3,0,404,898.36
530,-0.35,0.3,0,403,898.22
530,-0.32,0.3,0,402,898.09
530,-0.29,0.3,0,401,897.96
530,-0.26,0.3,0,400,897.83
530,-0.23,0.3,0,399,897.7
530,-0.2,0.3,0,398,897.58
530,-0.17,0.3,0,397,897.45
530,-0.14,0.3,0,396,897.33
530,-0.11,0.3,0,395,897.21
530,-0.08,0.3,0,394,897.1
530,-0.05,0.3,0,393,896.98
530,-0.02,0.3,0,392,896.87
530,0.01,0.3,0,391,896.76
530,0.04,0.3,0,390,896.65
530,0.07,0.3,0,389,896.55
530,0.1,0.3,0,388,896.44
530,0.13,0.3,0,387,896.34
530,0.16,0.3,0,386,896.25
530,0.19,0.3,0,385,896.15
530,0.22,0.3,0,384,896.06
530,0.25,0.3,0,383,895.97
530,0.28,0.3,0,382,895.88
530,0.31,0.3,0,381,895.79
530,0.34,0.3,0,380,895.71
530,0.37,0.3,0,379,895.63
530,0.4,0.3,0,378,895.55
530,0.43,0.3,0,377,895.48
530,0.46,0.3,0,376,895.4
530,0.49,0.3,0,375,895.33
530,0.52,0.3,0,374,895.26
530,0.55,0.3,0,373,895.2
530,0.58,0.3,0,372,895.13
530,0.61,0.3,0,371,895.07
530,0.64,0.3,0,370,895.01
530,0.67,0.3,0,369,894.96
530,0.7,0.3,0,368,894.9
530,0.73,0.3,0,367,894.85
530,0.76,0.3,0,366,894.81
530,0.79,0.3,0,365,894.76
530,0.82,0.3,0,364,894.72
530,0.85,0.3,0,363,894.68
530,0.88,0.3,0,362,894.64
530,0.91,0.3,0,361,894.61
530,0.94,0.3,0,360,894.57
530,0.97,0.3,0,358,894.55
530,1,0.3,0,359,894.52
530,-0.5,-0.3,0,1223,898.93
530,-0.47,-0.3,0,1221,898.76
530,-0.47,-0.26667,0,2213,898.76
530,-0.5,-0.26667,0,2214,898.88
530,-0.44,-0.3,0,1219,898.63
530,-0.44,-0.26667,0,2215,898.63
530,-0.41,-0.3,0,1217,898.49
530,-0.41,-0.26667,0,2216,898.49
530,-0.38,-0.3,0,1215,898.36
530,-0.38,-0.26667,0,2217,898.36
530,-0.35,-0.3,0,1213,898.22
530,-0.35,-0.26667,0,2218,898.22
530,-0.32,-0.3,0,1211,898.09
530,-0.32,-0.26667,0,2219,898.09
530,-0.29,-0.3,0,1209,897.96
530,-0.29,-0.26667,0,2220,897.96
530,-0.26,-0.3,0,1207,897.83
530,-0.26,-0.26667,0,2221,897.83
530,-0.23,-0.3,0,1205,897.7
530,-0.23,-0.26667,0,2222,897.71
530,-0.2,-0.3,0,1203,897.58
530,-0.2,-0.26667,0,2223,897.58
530,-0.17,-0.3,0,1201,897.45
530,-0.17,-0.26667,0,2224,897.46
530,-0.14,-0.3,0,1199,897.33
530,-0.14,-0.26667,0,2225,897.34
530,-0.11,-0.3,0,1197,897.21
530,-0.11,-0.26667,0,2226,897.22
530,-0.08,-0.3,0,1195,897.1
530,-0.08,-0.26667,0,2227,897.1
530,-0.05,-0.3,0,1193,896.98
530,-0.05,-0.26667,0,2228,896.99
530,-0.02,-0.3,0,1191,896.87
530,-0.02,-0.26667,0,2229,896.87
530,0.01,-0.3,0,1189,896.76
530,0.01,-0.26667,0,2230,896.76
530,0.04,-0.3,0,1187,896.65
