Time,"Points:0","Points:1","Points:2","ids","temperature"
340,-0.5,0.2,0,509,898.25
340,-0.47,0.2,0,507,897.98
340,-0.47,0.23333,0,2113,897.98
340,-0.5,0.23333,0,2114,898.17
340,-0.44,0.2,0,505,897.76
340,-0.44,0.23333,0,2115,897.76
340,-0.41,0.2,0,503,897.54
340,-0.41,0.23333,0,2116,897.54
340,-0.38,0.2,0,501,897.32
340,-0.38,0.23333,0,2117,897.32
340,-0.35,0.2,0,499,897.11
340,-0.35,0.23333,0,2118,897.11
340,-0.32,0.2,0,497,896.89
340,-0.32,0.23333,0,2119,896.9
340,-0.29,0.2,0,495,896.68
340,-0.29,0.23333,0,2120,896.69
340,-0.26,0.2,0,493,896.48
340,-0.26,0.23333,0,2121,896.48
340,-0.23,0.2,0,491,896.28
340,-0.23,0.23333,0,2122,896.28
340,-0.2,0.2,0,489,896.08
340,-0.2,0.23333,0,2123,896.08
340,-0.17,0.2,0,487,895.88
340,-0.17,0.23333,0,2124,895.89
340,-0.14,0.2,0,485,895.69
340,-0.14,0.23333,0,2125,895.7
340,-0.11,0.2,0,483,895.5
340,-0.11,0.23333,0,2126,895.51
340,-0.08,0.2,0,481,895.32
340,-0.08,0.23333,0,2127,895.33
340,-0.05,0.2,0,479,895.14
340,-0.05,0.23333,0,2128,895.15
340,-0.02,0.2,0,477,894.97
340,-0.02,0.23333,0,2129,894.97
340,0.01,0.2,0,475,894.8
340,0.01,0.23333,0,2130,894.8
340,0.04,0.2,0,473,894.63
340,0.04,0.23333,0,2131,894.63
340,0.07,0.2,0,471,894.47
340,0.07,0.23333,0,2132,894.47
340,0.1,0.2,0,469,894.31
340,0.1,0.23333,0,2133,894.31
340,0.13,0.2,0,467,894.15
340,0.13,0.23333,0,2134,894.16
340,0.16,0.2,0,465,894
340,0.16,0.23333,0,2135,894.01
340,0.19,0.2,0,463,893.86
340,0.19,0.23333,0,2136,893.86
340,0.22,0.2,0,461,893.72
340,0.22,0.23333,0,2137,893.72
340,0.25,0.2,0,459,893.58
340,0.25,0.23333,0,2138,893.59
340,0.28,0.2,0,457,893.45
340,0.28,0.23333,0,2139,893.45
340,0.31,0.2,0,455,893.32
340,0.31,0.23333,0,2140,893.32
340,0.34,0.2,0,453,893.19
340,0.34,0.23333,0,2141,893.2
340,0.37,0.2,0,451,893.07
340,0.37,0.23333,0,2142,893.08
340,0.4,0.2,0,449,892.96
340,0.4,0.23333,0,2143,892.96
340,0.43,0.2,0,447,892.85
340,0.43,0.23333,0,2144,892.85
340,0.46,0.2,0,445,892.74
340,0.46,0.23333,0,2145,892.74
340,0.49,0.2,0,443,892.63
340,0.49,0.23333,0,2146,892.64
340,0.52,0.2,0,441,892.53
340,0.52,0.23333,0,2147,892.54
340,0.55,0.2,0,439,892.44
340,0.55,0.23333,0,2148,892.44
340,0.58,0.2,0,437,892.35
340,0.58,0.23333,0,2149,892.35
340,0.61,0.2,0,435,892.26
340,0.61,0.23333,0,2150,892.27
340,0.64,0.2,0,433,892.18
340,0.64,0.23333,0,2151,892.18
340,0.67,0.2,0,431,892.1
340,0.67,0.23333,0,2152,892.11
340,0.7,0.2,0,429,892.03
340,0.7,0.23333,0,2153,892.03
340,0.73,0.2,0,427,891.96
340,0.73,0.23333,0,2154,891.96
340,0.76,0.2,0,425,891.89
340,0.76,0.23333,0,2155,891.9
340,0.79,0.2,0,423,891.83
340,0.79,0.23333,0,2156,891.84
340,0.82,0.2,0,421,891.77
340,0.82,0.23333,0,2157,891.78
340,0.85,0.2,0,419,891.72
340,0.85,0.23333,0,2158,891.73
340,0.88,0.2,0,417,891.67
340,0.88,0.23333,0,2159,891.68
340,0.91,0.2,0,415,891.63
