Time,"Points:0","Points:1","Points:2","ids","temperature"
350,-0.5,0.2,0,509,898.3
350,-0.47,0.2,0,507,898.03
350,-0.47,0.23333,0,2113,898.03
350,-0.5,0.23333,0,2114,898.22
350,-0.44,0.2,0,505,897.82
350,-0.44,0.23333,0,2115,897.82
350,-0.41,0.2,0,503,897.6
350,-0.41,0.23333,0,2116,897.61
350,-0.38,0.2,0,501,897.39
350,-0.38,0.23333,0,2117,897.39
350,-0.35,0.2,0,499,897.18
350,-0.35,0.23333,0,2118,897.19
350,-0.32,0.2,0,497,896.98
350,-0.32,0.23333,0,2119,896.98
350,-0.29,0.2,0,495,896.77
350,-0.29,0.23333,0,2120,896.78
350,-0.26,0.2,0,493,896.57
350,-0.26,0.23333,0,2121,896.58
350,-0.23,0.2,0,491,896.37
350,-0.23,0.23333,0,2122,896.38
350,-0.2,0.2,0,489,896.18
350,-0.2,0.23333,0,2123,896.18
350,-0.17,0.2,0,487,895.99
350,-0.17,0.23333,0,2124,895.99
350,-0.14,0.2,0,485,895.8
350,-0.14,0.23333,0,2125,895.81
350,-0.11,0.2,0,483,895.62
350,-0.11,0.23333,0,2126,895.63
350,-0.08,0.2,0,481,895.44
350,-0.08,0.23333,0,2127,895.45
350,-0.05,0.2,0,479,895.27
350,-0.05,0.23333,0,2128,895.27
350,-0.02,0.2,0,477,895.1
350,-0.02,0.23333,0,2129,895.1
350,0.01,0.2,0,475,894.93
350,0.01,0.23333,0,2130,894.93
350,0.04,0.2,0,473,894.77
350,0.04,0.23333,0,2131,894.77
350,0.07,0.2,0,471,894.61
350,0.07,0.23333,0,2132,894.61
350,0.1,0.2,0,469,894.45
350,0.1,0.23333,0,2133,894.46
350,0.13,0.2,0,467,894.3
350,0.13,0.23333,0,2134,894.31
350,0.16,0.2,0,465,894.16
350,0.16,0.23333,0,2135,894.16
350,0.19,0.2,0,463,894.02
350,0.19,0.23333,0,2136,894.02
350,0.22,0.2,0,461,893.88
350,0.22,0.23333,0,2137,893.88
350,0.25,0.2,0,459,893.74
350,0.25,0.23333,0,2138,893.75
350,0.28,0.2,0,457,893.61
350,0.28,0.23333,0,2139,893.62
350,0.31,0.2,0,455,893.49
350,0.31,0.23333,0,2140,893.49
350,0.34,0.2,0,453,893.37
350,0.34,0.23333,0,2141,893.37
350,0.37,0.2,0,451,893.25
350,0.37,0.23333,0,2142,893.25
350,0.4,0.2,0,449,893.13
350,0.4,0.23333,0,2143,893.14
350,0.43,0.2,0,447,893.02
350,0.43,0.23333,0,2144,893.03
350,0.46,0.2,0,445,892.92
350,0.46,0.23333,0,2145,892.92
350,0.49,0.2,0,443,892.82
350,0.49,0.23333,0,2146,892.82
350,0.52,0.2,0,441,892.72
350,0.52,0.23333,0,2147,892.73
350,0.55,0.2,0,439,892.63
350,0.55,0.23333,0,2148,892.63
350,0.58,0.2,0,437,892.54
350,0.58,0.23333,0,2149,892.54
350,0.61,0.2,0,435,892.45
350,0.61,0.23333,0,2150,892.46
350,0.64,0.2,0,433,892.37
350,0.64,0.23333,0,2151,892.38
350,0.67,0.2,0,431,892.3
350,0.67,0.23333,0,2152,892.3
350,0.7,0.2,0,429,892.22
350,0.7,0.23333,0,2153,892.23
350,0.73,0.2,0,427,892.15
350,0.73,0.23333,0,2154,892.16
350,0.76,0.2,0,425,892.09
350,0.76,0.23333,0,2155,892.1
350,0.79,0.2,0,423,892.03
350,0.79,0.23333,0,2156,892.04
350,0.82,0.2,0,421,891.97
350,0.82,0.23333,0,2157,891.98
350,0.85,0.2,0,419,891.92
350,0.85,0.23333,0,2158,891.93
350,0.88,0.2,0,417,891.88
350,0.88,0.23333,0,2159,891.88
350,0.91,0.2,0,415,891.83
350,0.91,0.23333,0,2160,891.84
350,0.94,0.2,0,413,891.8
350,0.94,0.23333,0,2161,891.8
350,0.97,0.2,0,410,891.76
350,0.97,0.23333,0,2162,891.77
350,1,0.2,0,409,891.73
350,1,0.23333,0,1942,891.75
350,-0.47,0.26667,0,2163,898.03
350,-0.5,0.26667,0,2164,898.22
350,-0.44,0.26667,0,2165,897.82
350,-0.41,0.26667,0,2166,897.61
350,-0.38,0.26667,0,2167,897.39
350,-0.35,0.26667,0,2168,897.19
350,-0.32,0.26667,0,2169,896.98
350,-0.29,0.26667,0,2170,896.78
350,-0.26,0.26667,0,2171,896.58
350,-0.23,0.26667,0,2172,896.38
350,-0.2,0.26667,0,2173,896.18
350,-0.17,0.26667,0,2174,895.99
350,-0.14,0.26667,0,2175,895.81
350,-0.11,0.26667,0,2176,895.63
350,-0.08,0.26667,0,2177,895.45
350,-0.05,0.26667,0,2178,895.27
350,-0.02,0.26667,0,2179,895.1
350,0.01,0.26667,0,2180,894.93
350,0.04,0.26667,0,2181,894.77
350,0.07,0.26667,0,2182,894.61
350,0.1,0.26667,0,2183,894.46
350,0.13,0.26667,0,2184,894.31
350,0.16,0.26667,0,2185,894.16
350,0.19,0.26667,0,2186,894.02
350,0.22,0.26667,0,2187,893.88
350,0.25,0.26667,0,2188,893.75
350,0.28,0.26667,0,2189,893.62
350,0.31,0.26667,0,2190,893.49
350,0.34,0.26667,0,2191,893.37
350,0.37,0.26667,0,2192,893.25
350,0.4,0.26667,0,2193,893.14
350,0.43,0.26667,0,2194,893.03
350,0.46,0.26667,0,2195,892.92
350,0.49,0.26667,0,2196,892.82
350,0.52,0.26667,0,2197,892.73
350,0.55,0.26667,0,2198,892.63
350,0.58,0.26667,0,2199,892.54
350,0.61,0.26667,0,2200,892.46
350,0.64,0.26667,0,2201,892.38
350,0.67,0.26667,0,2202,892.3
350,0.7,0.26667,0,2203,892.23
350,0.73,0.26667,0,2204,892.16
350,0.76,0.26667,0,2205,892.1
350,0.79,0.26667,0,2206,892.04
350,0.82,0.26667,0,2207,891.98
350,0.85,0.26667,0,2208,891.93
350,0.88,0.26667,0,2209,891.88
350,0.91,0.26667,0,2210,891.84
350,0.94,0.26667,0,2211,891.8
350,0.97,0.26667,0,2212,891.77
350,1,0.26667,0,1960,891.75
350,-0.47,0.3,0,407,898.03
350,-0.5,0.3,0,408,898.3
350,-0.44,0.3,0,406,897.82
350,-0.41,0.3,0,405,897.6
350,-0.38,0.3,0,404,897.39
350,-0.35,0.3,0,403,897.18
350,-0.32,0.3,0,402,896.98
350,-0.29,0.3,0,401,896.77
350,-0.26,0.3,0,400,896.57
350,-0.23,0.3,0,399,896.37
350,-0.2,0.3,0,398,896.18
350,-0.17,0.3,0,397,895.99
350,-0.14,0.3,0,396,895.8
350,-0.11,0.3,0,395,895.62
350,-0.08,0.3,0,394,895.44
350,-0.05,0.3,0,393,895.27
350,-0.02,0.3,0,392,895.1
350,0.01,0.3,0,391,894.93
350,0.04,0.3,0,390,894.77
350,0.07,0.3,0,389,894.61
350,0.1,0.3,0,388,894.45
350,0.13,0.3,0,387,894.3
350,0.16,0.3,0,386,894.16
350,0.19,0.3,0,385,894.02
350,0.22,0.3,0,384,893.88
350,0.25,0.3,0,383,893.74
350,0.28,0.3,0,382,893.61
350,0.31,0.3,0,381,893.49
350,0.34,0.3,0,380,893.37
350,0.37,0.3,0,379,893.25
350,0.4,0.3,0,378,893.13
350,0.43,0.3,0,377,893.02
350,0.46,0.3,0,376,892.92
350,0.49,0.3,0,375,892.82
350,0.52,0.3,0,374,892.72
350,0.55,0.3,0,373,892.63
350,0.58,0.3,0,372,892.54
350,0.61,0.3,0,371,892.45
350,0.64,0.3,0,370,892.37
350,0.67,0.3,0,369,892.3
350,0.7,0.3,0,368,892.22
350,0.73,0.3,0,367,892.15
350,0.76,0.3,0,366,892.09
350,0.79,0.3,0,365,892.03
350,0.82,0.3,0,364,891.97
350,0.85,0.3,0,363,891.92
350,0.88,0.3,0,362,891.88
350,0.91,0.3,0,361,891.83
350,0.94,0.3,0,360,891.8
350,0.97,0.3,0,358,891.76
350,1,0.3,0,359,891.73
