Time,"Points:0","Points:1","Points:2","ids","temperature"
650,-0.5,0.2,0,509,899.2
650,-0.47,0.2,0,507,899.07
650,-0.47,0.23333,0,2113,899.07
650,-0.5,0.23333,0,2114,899.16
650,-0.44,0.2,0,505,898.97
650,-0.44,0.23333,0,2115,898.97
650,-0.41,0.2,0,503,898.86
650,-0.41,0.23333,0,2116,898.86
650,-0.38,0.2,0,501,898.76
650,-0.38,0.23333,0,2117,898.76
650,-0.35,0.2,0,499,898.66
650,-0.35,0.23333,0,2118,898.66
650,-0.32,0.2,0,497,898.56
650,-0.32,0.23333,0,2119,898.56
650,-0.29,0.2,0,495,898.46
650,-0.29,0.23333,0,2120,898.46
650,-0.26,0.2,0,493,898.36
650,-0.26,0.23333,0,2121,898.36
650,-0.23,0.2,0,491,898.27
650,-0.23,0.23333,0,2122,898.27
650,-0.2,0.2,0,489,898.17
650,-0.2,0.23333,0,2123,898.17
650,-0.17,0.2,0,487,898.08
650,-0.17,0.23333,0,2124,898.08
650,-0.14,0.2,0,485,897.98
650,-0.14,0.23333,0,2125,897.98
650,-0.11,0.2,0,483,897.89
650,-0.11,0.23333,0,2126,897.89
650,-0.08,0.2,0,481,897.8
650,-0.08,0.23333,0,2127,897.8
650,-0.05,0.2,0,479,897.71
650,-0.05,0.23333,0,2128,897.71
650,-0.02,0.2,0,477,897.63
650,-0.02,0.23333,0,2129,897.63
650,0.01,0.2,0,475,897.54
650,0.01,0.23333,0,2130,897.54
650,0.04,0.2,0,473,897.46
650,0.04,0.23333,0,2131,897.46
650,0.07,0.2,0,471,897.38
650,0.07,0.23333,0,2132,897.38
650,0.1,0.2,0,469,897.3
650,0.1,0.23333,0,2133,897.3
650,0.13,0.2,0,467,897.22
650,0.13,0.23333,0,2134,897.22
650,0.16,0.2,0,465,897.14
650,0.16,0.23333,0,2135,897.14
650,0.19,0.2,0,463,897.07
650,0.19,0.23333,0,2136,897.07
650,0.22,0.2,0,461,896.99
650,0.22,0.23333,0,2137,896.99
650,0.25,0.2,0,459,896.92
650,0.25,0.23333,0,2138,896.92
650,0.28,0.2,0,457,896.85
650,0.28,0.23333,0,2139,896.85
650,0.31,0.2,0,455,896.78
650,0.31,0.23333,0,2140,896.79
650,0.34,0.2,0,453,896.72
650,0.34,0.23333,0,2141,896.72
650,0.37,0.2,0,451,896.65
650,0.37,0.23333,0,2142,896.65
650,0.4,0.2,0,449,896.59
650,0.4,0.23333,0,2143,896.59
650,0.43,0.2,0,447,896.53
650,0.43,0.23333,0,2144,896.53
650,0.46,0.2,0,445,896.47
650,0.46,0.23333,0,2145,896.47
650,0.49,0.2,0,443,896.41
650,0.49,0.23333,0,2146,896.41
650,0.52,0.2,0,441,896.36
650,0.52,0.23333,0,2147,896.36
650,0.55,0.2,0,439,896.3
650,0.55,0.23333,0,2148,896.3
650,0.58,0.2,0,437,896.25
650,0.58,0.23333,0,2149,896.25
650,0.61,0.2,0,435,896.2
650,0.61,0.23333,0,2150,896.2
650,0.64,0.2,0,433,896.15
650,0.64,0.23333,0,2151,896.15
650,0.67,0.2,0,431,896.1
650,0.67,0.23333,0,2152,896.11
650,0.7,0.2,0,429,896.06
650,0.7,0.23333,0,2153,896.06
650,0.73,0.2,0,427,896.02
650,0.73,0.23333,0,2154,896.02
650,0.76,0.2,0,425,895.98
650,0.76,0.23333,0,2155,895.98
650,0.79,0.2,0,423,895.94
650,0.79,0.23333,0,2156,895.94
650,0.82,0.2,0,421,895.9
650,0.82,0.23333,0,2157,895.9
650,0.85,0.2,0,419,895.86
650,0.85,0.23333,0,2158,895.87
650,0.88,0.2,0,417,895.83
650,0.88,0.23333,0,2159,895.83
650,0.91,0.2,0,415,895.8
650,0.91,0.23333,0,2160,895.81
650,0.94,0.2,0,413,895.77
650,0.94,0.23333,0,2161,895.78
650,0.97,0.2,0,410,895.75
650,0.97,0.23333,0,2162,895.76
650,1,0.2,0,409,895.72
650,1,0.23333,0,1942,895.74
650,-0.47,0.26667,0,2163,899.07
650,-0.5,0.26667,0,2164,899.16
650,-0.44,0.26667,0,2165,898.97
650,-0.41,0.26667,0,2166,898.86
650,-0.38,0.26667,0,2167,898.76
650,-0.35,0.26667,0,2168,898.66
650,-0.32,0.26667,0,2169,898.56
650,-0.29,0.26667,0,2170,898.46
650,-0.26,0.26667,0,2171,898.36
650,-0.23,0.26667,0,2172,898.27
650,-0.2,0.26667,0,2173,898.17
650,-0.17,0.26667,0,2174,898.08
650,-0.14,0.26667,0,2175,897.98
650,-0.11,0.26667,0,2176,897.89
650,-0.08,0.26667,0,2177,897.8
650,-0.05,0.26667,0,2178,897.71
650,-0.02,0.26667,0,2179,897.63
650,0.01,0.26667,0,2180,897.54
650,0.04,0.26667,0,2181,897.46
650,0.07,0.26667,0,2182,897.38
650,0.1,0.26667,0,2183,897.3
650,0.13,0.26667,0,2184,897.22
650,0.16,0.26667,0,2185,897.14
650,0.19,0.26667,0,2186,897.07
650,0.22,0.26667,0,2187,896.99
650,0.25,0.26667,0,2188,896.92
650,0.28,0.26667,0,2189,896.85
650,0.31,0.26667,0,2190,896.79
650,0.34,0.26667,0,2191,896.72
650,0.37,0.26667,0,2192,896.65
650,0.4,0.26667,0,2193,896.59
650,0.43,0.26667,0,2194,896.53
650,0.46,0.26667,0,2195,896.47
650,0.49,0.26667,0,2196,896.41
650,0.52,0.26667,0,2197,896.36
650,0.55,0.26667,0,2198,896.3
650,0.58,0.26667,0,2199,896.25
650,0.61,0.26667,0,2200,896.2
650,0.64,0.26667,0,2201,896.15
650,0.67,0.26667,0,2202,896.11
650,0.7,0.26667,0,2203,896.06
650,0.73,0.26667,0,2204,896.02
650,0.76,0.26667,0,2205,895.98
650,0.79,0.26667,0,2206,895.94
650,0.82,0.26667,0,2207,895.9
650,0.85,0.26667,0,2208,895.87
650,0.88,0.26667,0,2209,895.83
650,0.91,0.26667,0,2210,895.81
650,0.94,0.26667,0,2211,895.78
650,0.97,0.26667,0,2212,895.76
650,1,0.26667,0,1960,895.74
650,-0.47,0.3,0,407,899.07
650,-0.5,0.3,0,408,899.2
650,-0.44,0.3,0,406,898.97
650,-0.41,0.3,0,405,898.86
650,-0.38,0.3,0,404,898.76
650,-0.35,0.3,0,403,898.66
650,-0.32,0.3,0,402,898.56
650,-0.29,0.3,0,401,898.46
650,-0.26,0.3,0,400,898.36
650,-0.23,0.3,0,399,898.27
650,-0.2,0.3,0,398,898.17
650,-0.17,0.3,0,397,898.08
650,-0.14,0.3,0,396,897.98
650,-0.11,0.3,0,395,897.89
650,-0.08,0.3,0,394,897.8
650,-0.05,0.3,0,393,897.71
650,-0.02,0.3,0,392,897.63
650,0.01,0.3,0,391,897.54
650,0.04,0.3,0,390,897.46
650,0.07,0.3,0,389,897.38
650,0.1,0.3,0,388,897.3
650,0.13,0.3,0,387,897.22
650,0.16,0.3,0,386,897.14
650,0.19,0.3,0,385,897.07
650,0.22,0.3,0,384,896.99
650,0.25,0.3,0,383,896.92
650,0.28,0.3,0,382,896.85
650,0.31,0.3,0,381,896.78
650,0.34,0.3,0,380,896.72
650,0.37,0.3,0,379,896.65
650,0.4,0.3,0,378,896.59
650,0.43,0.3,0,377,896.53
650,0.46,0.3,0,376,896.47
650,0.49,0.3,0,375,896.41
650,0.52,0.3,0,374,896.36
650,0.55,0.3,0,373,896.3
650,0.58,0.3,0,372,896.25
650,0.61,0.3,0,371,896.2
650,0.64,0.3,0,370,896.15
650,0.67,0.3,0,369,896.1
650,0.7,0.3,0,368,896.06
650,0.73,0.3,0,367,896.02
650,0.76,0.3,0,366,895.98
650,0.79,0.3,0,365,895.94
650,0.82,0.3,0,364,895.9
650,0.85,0.3,0,363,895.86
650,0.88,0.3,0,362,895.83
650,0.91,0.3,0,361,895.8
650,0.94,0.3,0,360,895.77
650,0.97,0.3,0,358,895.75
650,1,0.3,0,359,895.72
650,-0.5,-0.3,0,1223,899.2
650,-0.47,-0.3,0,1221,899.07
650,-0.47,-0.26667,0,2213,899.07
650,-0.5,-0.26667,0,2214,899.16
650,-0.44,-0.3,0,1219,898.97
650,-0.44,-0.26667,0,2215,898.97
650,-0.41,-0.3,0,1217,898.86
650,-0.41,-0.26667,0,2216,898.86
650,-0.38,-0.3,0,1215,898.76
650,-0.38,-0.26667,0,2217,898.76
650,-0.35,-0.3,0,1213,898.66
650,-0.35,-0.26667,0,2218,898.66
650,-0.32,-0.3,0,1211,898.56
650,-0.32,-0.26667,0,2219,898.56
650,-0.29,-0.3,0,1209,898.46
650,-0.29,-0.26667,0,2220,898.46
650,-0.26,-0.3,0,1207,898.36
650,-0.26,-0.26667,0,2221,898.36
650,-0.23,-0.3,0,1205,898.27
650,-0.23,-0.26667,0,2222,898.27
650,-0.2,-0.3,0,1203,898.17
650,-0.2,-0.26667,0,2223,898.17
650,-0.17,-0.3,0,1201,898.08
650,-0.17,-0.26667,0,2224,898.08
650,-0.14,-0.3,0,1199,897.98
650,-0.14,-0.26667,0,2225,897.98
650,-0.11,-0.3,0,1197,897.89
650,-0.11,-0.26667,0,2226,897.89
650,-0.08,-0.3,0,1195,897.8
650,-0.08,-0.26667,0,2227,897.8
650,-0.05,-0.3,0,1193,897.71
650,-0.05,-0.26667,0,2228,897.71
650,-0.02,-0.3,0,1191,897.63
650,-0.02,-0.26667,0,2229,897.63
650,0.01,-0.3,0,1189,897.54
650,0.01,-0.26667,0,2230,897.54
650,0.04,-0.3,0,1187,897.46
650,0.04,-0.26667,0,2231,897.46
650,0.07,-0.3,0,1185,897.38
650,0.07,-0.26667,0,2232,897.38
650,0.1,-0.3,0,1183,897.3
650,0.1,-0.26667,0,2233,897.3
650,0.13,-0.3,0,1181,897.22
650,0.13,-0.26667,0,2234,897.22
650,0.16,-0.3,0,1179,897.14
650,0.16,-0.26667,0,2235,897.14
650,0.19,-0.3,0,1177,897.07
650,0.19,-0.26667,0,2236,897.07
650,0.22,-0.3,0,1175,896.99
650,0.22,-0.26667,0,2237,896.99
650,0.25,-0.3,0,1173,896.92
650,0.25,-0.26667,0,2238,896.92
650,0.28,-0.3,0,1171,896.85
650,0.28,-0.26667,0,2239,896.85
650,0.31,-0.3,0,1169,896.78
650,0.31,-0.26667,0,2240,896.79
650,0.34,-0.3,0,1167,896.72
650,0.34,-0.26667,0,2241,896.72
650,0.37,-0.3,0,1165,896.65
650,0.37,-0.26667,0,2242,896.65
650,0.4,-0.3,0,1163,896.59
650,0.4,-0.26667,0,2243,896.59
650,0.43,-0.3,0,1161,896.53
650,0.43,-0.26667,0,2244,896.53
650,0.46,-0.3,0,1159,896.47
650,0.46,-0.26667,0,2245,896.47
650,0.49,-0.3,0,1157,896.41
650,0.49,-0.26667,0,2246,896.41
650,0.52,-0.3,0,1155,896.36
650,0.52,-0.26667,0,2247,896.36
650,0.55,-0.3,0,1153,896.3
650,0.55,-0.26667,0,2248,896.3
650,0.58,-0.3,0,1151,896.25
650,0.58,-0.26667,0,2249,896.25
650,0.61,-0.3,0,1149,896.2
650,0.61,-0.26667,0,2250,896.2
650,0.64,-0.3,0,1147,896.15
650,0.64,-0.26667,0,2251,896.15
650,0.67,-0.3,0,1145,896.1
650,0.67,-0.26667,0,2252,896.11
650,0.7,-0.3,0,1143,896.06
650,0.7,-0.26667,0,2253,896.06
650,0.73,-0.3,0,1141,896.02
650,0.73,-0.26667,0,2254,896.02
650,0.76,-0.3,0,1139,895.98
650,0.76,-0.26667,0,2255,895.98
650,0.79,-0.3,0,1137,895.94
650,0.79,-0.26667,0,2256,895.94
650,0.82,-0.3,0,1135,895.9
650,0.82,-0.26667,0,2257,895.9
650,0.85,-0.3,0,1133,895.86
650,0.85,-0.26667,0,2258,895.87
650,0.88,-0.3,0,1131,895.83
650,0.88,-0.26667,0,2259,895.83
650,0.91,-0.3,0,1129,895.8
650,0.91,-0.26667,0,2260,895.81
650,0.94,-0.3,0,1127,895.77
650,0.94,-0.26667,0,2261,895.78
650,0.97,-0.3,0,1124,895.75
650,0.97,-0.26667,0,2262,895.76
650,1,-0.3,0,1123,895.72
650,1,-0.26667,0,1668,895.74
650,-0.47,-0.23333,0,2263,899.07
650,-0.5,-0.23333,0,2264,899.16
650,-0.44,-0.23333,0,2265,898.97
650,-0.41,-0.23333,0,2266,898.86
