Time,"Points:0","Points:1","Points:2","ids","temperature"
520,-0.5,0.2,0,509,898.9
520,-0.47,0.2,0,507,898.73
520,-0.47,0.23333,0,2113,898.73
520,-0.5,0.23333,0,2114,898.85
520,-0.44,0.2,0,505,898.59
520,-0.44,0.23333,0,2115,898.59
520,-0.41,0.2,0,503,898.45
520,-0.41,0.23333,0,2116,898.45
520,-0.38,0.2,0,501,898.31
520,-0.38,0.23333,0,2117,898.32
520,-0.35,0.2,0,499,898.18
520,-0.35,0.23333,0,2118,898.18
520,-0.32,0.2,0,497,898.04
520,-0.32,0.23333,0,2119,898.04
520,-0.29,0.2,0,495,897.91
520,-0.29,0.23333,0,2120,897.91
520,-0.26,0.2,0,493,897.78
520,-0.26,0.23333,0,2121,897.78
520,-0.23,0.2,0,491,897.65
520,-0.23,0.23333,0,2122,897.65
520,-0.2,0.2,0,489,897.52
520,-0.2,0.23333,0,2123,897.52
520,-0.17,0.2,0,487,897.39
520,-0.17,0.23333,0,2124,897.39
520,-0.14,0.2,0,485,897.27
520,-0.14,0.23333,0,2125,897.27
520,-0.11,0.2,0,483,897.15
520,-0.11,0.23333,0,2126,897.15
520,-0.08,0.2,0,481,897.03
520,-0.08,0.23333,0,2127,897.03
520,-0.05,0.2,0,479,896.91
520,-0.05,0.23333,0,2128,896.91
520,-0.02,0.2,0,477,896.79
520,-0.02,0.23333,0,2129,896.8
520,0.01,0.2,0,475,896.68
520,0.01,0.23333,0,2130,896.69
520,0.04,0.2,0,473,896.57
520,0.04,0.23333,0,2131,896.58
520,0.07,0.2,0,471,896.46
520,0.07,0.23333,0,2132,896.47
520,0.1,0.2,0,469,896.36
520,0.1,0.23333,0,2133,896.36
520,0.13,0.2,0,467,896.26
520,0.13,0.23333,0,2134,896.26
520,0.16,0.2,0,465,896.16
520,0.16,0.23333,0,2135,896.16
520,0.19,0.2,0,463,896.06
520,0.19,0.23333,0,2136,896.06
520,0.22,0.2,0,461,895.96
520,0.22,0.23333,0,2137,895.97
520,0.25,0.2,0,459,895.87
520,0.25,0.23333,0,2138,895.88
520,0.28,0.2,0,457,895.78
520,0.28,0.23333,0,2139,895.79
520,0.31,0.2,0,455,895.7
520,0.31,0.23333,0,2140,895.7
520,0.34,0.2,0,453,895.61
520,0.34,0.23333,0,2141,895.61
520,0.37,0.2,0,451,895.53
520,0.37,0.23333,0,2142,895.53
520,0.4,0.2,0,449,895.45
520,0.4,0.23333,0,2143,895.45
520,0.43,0.2,0,447,895.37
520,0.43,0.23333,0,2144,895.37
520,0.46,0.2,0,445,895.3
520,0.46,0.23333,0,2145,895.3
520,0.49,0.2,0,443,895.22
520,0.49,0.23333,0,2146,895.23
520,0.52,0.2,0,441,895.15
520,0.52,0.23333,0,2147,895.16
520,0.55,0.2,0,439,895.09
520,0.55,0.23333,0,2148,895.09
520,0.58,0.2,0,437,895.02
520,0.58,0.23333,0,2149,895.03
520,0.61,0.2,0,435,894.96
520,0.61,0.23333,0,2150,894.96
520,0.64,0.2,0,433,894.9
520,0.64,0.23333,0,2151,894.9
520,0.67,0.2,0,431,894.84
520,0.67,0.23333,0,2152,894.85
520,0.7,0.2,0,429,894.79
520,0.7,0.23333,0,2153,894.79
520,0.73,0.2,0,427,894.74
520,0.73,0.23333,0,2154,894.74
520,0.76,0.2,0,425,894.69
520,0.76,0.23333,0,2155,894.69
520,0.79,0.2,0,423,894.64
520,0.79,0.23333,0,2156,894.65
520,0.82,0.2,0,421,894.6
520,0.82,0.23333,0,2157,894.6
520,0.85,0.2,0,419,894.56
520,0.85,0.23333,0,2158,894.56
520,0.88,0.2,0,417,894.52
520,0.88,0.23333,0,2159,894.52
520,0.91,0.2,0,415,894.49
520,0.91,0.23333,0,2160,894.49
520,0.94,0.2,0,413,894.46
520,0.94,0.23333,0,2161,894.46
520,0.97,0.2,0,410,894.43
520,0.97,0.23333,0,2162,894.43
520,1,0.2,0,409,894.4
520,1,0.23333,0,1942,894.42
520,-0.47,0.26667,0,2163,898.73
520,-0.5,0.26667,0,2164,898.85
520,-0.44,0.26667,0,2165,898.59
520,-0.41,0.26667,0,2166,898.45
520,-0.38,0.26667,0,2167,898.32
520,-0.35,0.26667,0,2168,898.18
520,-0.32,0.26667,0,2169,898.04
520,-0.29,0.26667,0,2170,897.91
520,-0.26,0.26667,0,2171,897.78
520,-0.23,0.26667,0,2172,897.65
520,-0.2,0.26667,0,2173,897.52
520,-0.17,0.26667,0,2174,897.39
520,-0.14,0.26667,0,2175,897.27
520,-0.11,0.26667,0,2176,897.15
520,-0.08,0.26667,0,2177,897.03
520,-0.05,0.26667,0,2178,896.91
520,-0.02,0.26667,0,2179,896.8
520,0.01,0.26667,0,2180,896.69
520,0.04,0.26667,0,2181,896.58
520,0.07,0.26667,0,2182,896.47
520,0.1,0.26667,0,2183,896.36
520,0.13,0.26667,0,2184,896.26
520,0.16,0.26667,0,2185,896.16
520,0.19,0.26667,0,2186,896.06
520,0.22,0.26667,0,2187,895.97
520,0.25,0.26667,0,2188,895.88
520,0.28,0.26667,0,2189,895.79
520,0.31,0.26667,0,2190,895.7
520,0.34,0.26667,0,2191,895.61
520,0.37,0.26667,0,2192,895.53
520,0.4,0.26667,0,2193,895.45
520,0.43,0.26667,0,2194,895.37
520,0.46,0.26667,0,2195,895.3
520,0.49,0.26667,0,2196,895.23
520,0.52,0.26667,0,2197,895.16
520,0.55,0.26667,0,2198,895.09
520,0.58,0.26667,0,2199,895.03
520,0.61,0.26667,0,2200,894.96
520,0.64,0.26667,0,2201,894.9
520,0.67,0.26667,0,2202,894.85
520,0.7,0.26667,0,2203,894.79
520,0.73,0.26667,0,2204,894.74
520,0.76,0.26667,0,2205,894.69
520,0.79,0.26667,0,2206,894.65
520,0.82,0.26667,0,2207,894.6
520,0.85,0.26667,0,2208,894.56
520,0.88,0.26667,0,2209,894.52
520,0.91,0.26667,0,2210,894.49
520,0.94,0.26667,0,2211,894.46
520,0.97,0.26667,0,2212,894.43
520,1,0.26667,0,1960,894.42
520,-0.47,0.3,0,407,898.73
520,-0.5,0.3,0,408,898.9
520,-0.44,0.3,0,406,898.59
520,-0.41,0.3,0,405,898.45
520,-0.38,0.3,0,404,898.31
520,-0.35,0.3,0,403,898.18
520,-0.32,0.3,0,402,898.04
520,-0.29,0.3,0,401,897.91
520,-0.26,0.3,0,400,897.78
520,-0.23,0.3,0,399,897.65
520,-0.2,0.3,0,398,897.52
520,-0.17,0.3,0,397,897.39
520,-0.14,0.3,0,396,897.27
520,-0.11,0.3,0,395,897.15
520,-0.08,0.3,0,394,897.03
520,-0.05,0.3,0,393,896.91
520,-0.02,0.3,0,392,896.79
520,0.01,0.3,0,391,896.68
520,0.04,0.3,0,390,896.57
520,0.07,0.3,0,389,896.46
520,0.1,0.3,0,388,896.36
520,0.13,0.3,0,387,896.26
520,0.16,0.3,0,386,896.16
520,0.19,0.3,0,385,896.06
520,0.22,0.3,0,384,895.96
520,0.25,0.3,0,383,895.87
520,0.28,0.3,0,382,895.78
520,0.31,0.3,0,381,895.7
520,0.34,0.3,0,380,895.61
520,0.37,0.3,0,379,895.53
520,0.4,0.3,0,378,895.45
520,0.43,0.3,0,377,895.37
520,0.46,0.3,0,376,895.3
520,0.49,0.3,0,375,895.22
520,0.52,0.3,0,374,895.15
520,0.55,0.3,0,373,895.09
520,0.58,0.3,0,372,895.02
520,0.61,0.3,0,371,894.96
520,0.64,0.3,0,370,894.9
520,0.67,0.3,0,369,894.84
